dCategory,Team,League,City,City Alt.,Neighborhood,Intensity,zipcode,US lat,US lon,Match,Race,Fandom Level,helper,"Struggling (Less than $10,000)","Getting By ($10,000 to $14,999)","Getting By ($15,000 to $19,999)","Starting Out ($20,000 to $24,999)","Starting Out ($25,000 to $29,999)","Starting Out ($30,000 to $34,999)","Middle Class ($35,000 to $39,999)","Middle Class ($40,000 to $44,999)","Middle Class ($45,000 to $49,999)","Comfortable ($50,000 to $59,999)","Comfortable ($60,000 to $74,999)","Doing Well ($75,000 to $99,999)","Prosperous ($100,000 to $124,999)","Prosperous ($125,000 to $149,999)","Wealthy ($150,000 to $199,999)","Affluent ($200,000 or more)"
Fans,Green Bay Packers,NFL,Spring Valley,Spring Valley,Spring Valley,36,91977,32.718352,-117.000109,,Hispanic,casual,0.17,16,33,22,19,18,21,61,52,45,97,134,227,137,89,167,102
Fans,Green Bay Packers,NFL,Stevens Point,Stevens Point,Stevens Point,34,54482,44.53891,-89.523076,,Hispanic,casual,0.17,0,0,0,4,0,0,0,0,3,4,0,4,0,0,5,0
Fans,Green Bay Packers,NFL,Stoughton,Stoughton,Stoughton,32,2072,42.118416,-71.105733,,Hispanic,casual,0.17,6,5,0,0,0,0,0,1,0,0,3,9,10,10,6,6
Fans,Green Bay Packers,NFL,Suamico,Suamico,Suamico,48,54173,44.63194,-88.03927,,Hispanic,casual,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Green Bay Packers,NFL,Sun Prairie,Sun Prairie,Sun Prairie,26,53596,43.192403,-89.26288,,Hispanic,casual,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Green Bay Packers,NFL,Sussex,Sussex,Sussex,36,53089,43.148887,-88.245381,,Hispanic,casual,0.17,3,0,0,3,0,0,0,4,0,0,0,0,4,0,0,0
Fans,Green Bay Packers,NFL,Templeton,Templeton,Templeton,0,1468,42.555059,-72.072285,,Hispanic,convertible,0.17,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
Fans,Green Bay Packers,NFL,Three Lakes,Greenacres,Greenacres,37,99016,47.622784,-117.138178,,Hispanic,casual,0.17,26,0,0,0,0,16,0,0,0,2,4,4,10,0,0,7
Fans,Green Bay Packers,NFL,Tomah,Tomah,Tomah,48,54660,43.983826,-90.473336,,Hispanic,casual,0.17,0,1,0,0,0,0,0,0,0,1,0,7,0,0,0,8
Fans,Green Bay Packers,NFL,Tomahawk,Tomahawk,Tomahawk,79,54487,45.337814,-89.765239,,Hispanic,avid,0.17,0,0,0,0,0,0,0,0,0,0,2,0,2,0,3,1
Fans,Green Bay Packers,NFL,Twin Lakes,Twin Lakes,Twin Lakes,20,53181,42.523887,-88.235389,,Hispanic,casual,0.17,5,0,0,0,0,0,0,0,0,0,0,8,7,0,4,1
Fans,Green Bay Packers,NFL,Viroqua,Viroqua,Viroqua,49,54665,43.530515,-90.991573,,Hispanic,casual,0.17,2,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0
Fans,Green Bay Packers,NFL,Waterloo,Waterloo,Waterloo,41,13165,42.892556,-76.882263,,Hispanic,casual,0.17,11,15,5,0,0,0,0,2,0,0,13,5,3,0,0,0
Fans,Green Bay Packers,NFL,Watertown,Watertown,Watertown,35,13601,43.968892,-75.906501,,Hispanic,casual,0.17,14,6,2,5,0,23,4,5,21,5,23,15,10,0,1,5
Fans,Green Bay Packers,NFL,Waukesha,Waukesha,Waukesha,27,53186,43.022155,-88.204676,,Hispanic,casual,0.17,11,12,16,18,4,8,6,9,9,7,36,34,28,42,10,6
Fans,Green Bay Packers,NFL,Waukon,Waukon,Waukon,32,52172,43.290026,-91.445754,,Hispanic,casual,0.17,1,0,3,0,0,3,0,0,0,1,0,0,0,0,0,0
Fans,Green Bay Packers,NFL,Waunakee,Waunakee,Waunakee,33,53597,43.19194,-89.45567,,Hispanic,casual,0.17,0,0,0,1,0,0,8,0,0,1,5,19,2,1,3,7
Fans,Green Bay Packers,NFL,Waupun,Waupun,Waupun,43,53963,43.63332,-88.72955,,Hispanic,casual,0.17,0,0,0,0,5,0,0,0,0,1,10,0,0,0,0,0
Fans,Green Bay Packers,NFL,Wausau,Wausau,Wausau,35,54401,44.963304,-89.704051,,Hispanic,casual,0.17,5,0,3,9,5,1,12,5,0,3,3,0,2,0,1,3
Fans,Green Bay Packers,NFL,Wautoma,Wautoma,Wautoma,31,54982,44.075321,-89.271177,,Hispanic,casual,0.17,2,2,0,4,0,2,0,2,3,1,0,8,2,0,0,1
Fans,Green Bay Packers,NFL,West Allis,Milwaukee,Milwaukee,24,53214,43.021514,-88.017587,,Hispanic,casual,0.17,31,5,3,21,5,9,11,19,12,32,39,64,39,5,5,9
Fans,Green Bay Packers,NFL,West Bend,West Bend,West Bend,27,53090,43.443839,-88.19631,,Hispanic,casual,0.17,6,0,0,1,0,0,4,2,2,0,2,2,0,0,1,0
Fans,Green Bay Packers,NFL,Westfield,Westfield,Westfield,81,14787,42.32228,-79.5781,,Hispanic,avid,0.17,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
Fans,Green Bay Packers,NFL,Weston,Weston,Weston,34,33326,26.118455,-80.362285,,Hispanic,casual,0.17,28,6,25,15,27,38,33,27,31,54,69,170,123,69,137,124
Fans,Green Bay Packers,NFL,Whitehall,Whitehall,Whitehall,30,18052,40.656746,-75.504128,,Hispanic,casual,0.17,6,0,3,40,0,10,28,0,62,28,10,41,31,17,35,6
Fans,Green Bay Packers,NFL,Whitewater,Whitewater,Whitewater,17,53190,42.784255,-88.592559,,Hispanic,casual,0.17,1,0,2,4,0,7,6,7,0,7,21,2,6,4,3,2
Fans,Green Bay Packers,NFL,Windsor,Windsor,Windsor,40,5089,43.5181,-72.418059,,Hispanic,casual,0.17,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0
Fans,Green Bay Packers,NFL,Wisconsin Rapids,Wisconsin Rapids,Wisconsin Rapids,38,54494,44.340837,-89.73492,,Hispanic,casual,0.17,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
Fans,Green Bay Packers,NFL,Wittenberg,Wittenberg,Wittenberg,52,54499,44.8272,-89.16956,,Hispanic,avid,0.17,0,1,0,1,0,2,0,0,0,0,0,0,1,0,1,0
Fans,Green Bay Packers,NFL,Wrightstown,Wrightstown,Wrightstown,41,54180,44.32582,-88.16288,,Hispanic,casual,0.17,0,0,0,0,0,2,0,3,0,0,0,0,12,0,0,1
Fans,Green Bay Packers,NFL,Zeeland,Zeeland,Zeeland,0,49464,42.869816,-85.969722,,Hispanic,convertible,0.17,0,0,5,12,0,0,19,2,0,8,3,14,16,4,2,7
Fans,Miami Dolphins,NFL,Algonquin,Algonquin,Algonquin,2,60102,42.164741,-88.308625,,Hispanic,convertible,0.23,1,2,0,7,0,0,8,7,0,19,17,14,29,23,50,22
Fans,Miami Dolphins,NFL,Alton,Alton,Alton,0,62002,38.8909,-90.1848,,Hispanic,convertible,0.23,0,0,18,0,7,0,0,6,0,4,0,0,0,65,0,3
Fans,Miami Dolphins,NFL,Astor,Astor,Astor,28,32102,29.174011,-81.575044,,Hispanic,casual,0.23,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
Fans,Miami Dolphins,NFL,Auburn,Auburn,Auburn,27,98001,47.309496,-122.264469,,Hispanic,casual,0.23,16,2,14,5,0,0,5,0,3,15,58,39,11,9,33,34
Fans,Miami Dolphins,NFL,Ave Maria,Immokalee,Immokalee,38,34142,26.18437,-81.415175,,Hispanic,casual,0.23,61,87,40,96,75,105,51,30,54,80,150,127,116,49,104,27
Fans,Miami Dolphins,NFL,Azalea Park,Orlando,Orlando,11,32807,28.551479,-81.30514,,Hispanic,casual,0.23,79,63,44,62,53,78,82,82,118,213,252,214,146,95,37,26
Fans,Miami Dolphins,NFL,Ball,Ball,Ball,3,71405,31.415125,-92.394536,,Hispanic,convertible,0.23,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
Fans,Miami Dolphins,NFL,Bartow,Bartow,Bartow,16,33830,27.918445,-81.790794,,Hispanic,casual,0.23,4,5,6,12,63,21,37,19,25,25,38,59,23,10,12,6
Fans,Miami Dolphins,NFL,Batavia,Batavia,Batavia,24,14020,42.980544,-78.231764,,Hispanic,casual,0.23,5,3,0,0,4,0,5,2,0,0,13,0,0,5,0,0
Fans,Miami Dolphins,NFL,Beckley,Beckley,Beckley,7,25801,37.822695,-81.265887,,Hispanic,convertible,0.23,12,0,0,0,0,0,0,3,0,0,0,6,14,0,0,0
Fans,Miami Dolphins,NFL,Belle Glade,Belle Glade,Belle Glade,62,33430,26.645895,-80.430269,,Hispanic,avid,0.23,21,7,17,20,18,32,17,17,28,32,73,69,26,6,14,3
Fans,Miami Dolphins,NFL,Belleview,Belleview,Belleview,20,34420,29.053715,-82.038906,,Hispanic,casual,0.23,4,10,0,7,0,22,14,0,14,9,32,4,4,0,0,0
Fans,Miami Dolphins,NFL,Boca Raton,Boca Raton,Boca Raton,32,33427,26.375954,-80.10717,,Hispanic,casual,0.23,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Fans,Miami Dolphins,NFL,Boynton Beach,Boynton Beach,Boynton Beach,34,33424,26.645895,-80.430269,,Hispanic,casual,0.23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Fans,Miami Dolphins,NFL,Bradenton,Bradenton,Bradenton,13,34205,27.484084,-82.581821,,Hispanic,casual,0.23,45,14,17,39,37,32,13,25,41,39,63,21,54,9,3,8
Fans,Miami Dolphins,NFL,Bridgeport,Bridgeport,Bridgeport,5,13030,43.165372,-75.993896,,Hispanic,convertible,0.23,0,0,0,0,0,1,0,5,0,1,6,0,0,0,0,0
Fans,Miami Dolphins,NFL,Campbell,Campbell,Campbell,11,95008,37.278563,-121.955101,,Hispanic,casual,0.23,14,17,6,37,1,15,6,26,5,24,57,83,76,32,85,110
Fans,Miami Dolphins,NFL,Carlstadt,Carlstadt,Carlstadt,7,7072,40.828399,-74.076055,,Hispanic,convertible,0.23,20,0,0,0,7,7,0,0,0,19,6,17,36,0,6,10
Fans,Miami Dolphins,NFL,Charlotte,Charlotte,Charlotte,0,28202,35.227271,-80.844194,,Hispanic,convertible,0.23,5,0,7,9,2,14,0,3,3,6,11,22,41,18,23,3
Fans,Miami Dolphins,NFL,Chickasha,Chickasha,Chickasha,0,73018,35.127804,-97.937083,,Hispanic,convertible,0.23,5,4,0,4,12,4,0,3,12,0,12,18,17,2,2,4
Fans,Miami Dolphins,NFL,Clark,Clark,Clark,3,57225,44.891983,-97.832972,,Hispanic,convertible,0.23,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
Fans,Miami Dolphins,NFL,Cocoa,Cocoa,Cocoa,17,32922,28.373,-80.742906,,Hispanic,casual,0.23,2,11,19,27,4,0,23,27,2,9,22,57,0,4,0,0
Fans,Miami Dolphins,NFL,Cocoa Beach,Cocoa Beach,Cocoa Beach,18,32931,28.325685,-80.623424,,Hispanic,casual,0.23,4,0,3,0,6,5,6,3,0,6,0,14,3,11,4,26
Fans,Miami Dolphins,NFL,Coconut Creek,Pompano Beach,Pompano Beach,47,33063,26.267436,-80.209176,,Hispanic,casual,0.23,90,99,95,78,49,51,89,36,55,48,145,130,174,124,120,43
Fans,Miami Dolphins,NFL,Columbia,Columbia,Columbia,14,29201,33.987454,-81.024864,,Hispanic,casual,0.23,4,3,9,6,0,1,0,5,2,6,3,10,1,2,0,0
Fans,Miami Dolphins,NFL,Connersville,Connersville,Connersville,0,47331,39.656933,-85.168099,,Hispanic,convertible,0.23,0,3,0,1,5,5,0,0,0,2,7,2,1,2,2,0
Fans,Miami Dolphins,NFL,Coral Gables,Miami,Miami,43,33114,25.774266,-80.193659,,Hispanic,casual,0.23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Fans,Miami Dolphins,NFL,Coral Springs,Pompano Beach,Pompano Beach,41,33065,26.27377,-80.260118,,Hispanic,casual,0.23,49,69,76,35,62,114,57,29,80,134,102,265,108,82,88,31
Fans,Miami Dolphins,NFL,Country Club,Saint Louis,Saint Louis,57,63129,38.456553,-90.328212,,Hispanic,avid,0.23,0,5,2,0,0,5,9,14,5,6,20,5,10,2,7,5
Fans,Miami Dolphins,NFL,Country Walk,Miami,Miami,66,33196,25.651007,-80.486317,,Hispanic,avid,0.23,108,59,79,102,130,65,83,101,100,218,223,488,377,268,352,338
Fans,Miami Dolphins,NFL,Crestview,Crestview,Crestview,22,32536,30.763783,-86.591616,,Hispanic,casual,0.23,0,5,0,0,0,0,19,4,1,38,20,1,31,11,14,0
Fans,Miami Dolphins,NFL,Cutler Bay,Miami,Miami,48,33157,25.606126,-80.343496,,Hispanic,casual,0.23,102,145,90,112,105,82,80,111,102,119,334,382,242,172,213,405
Fans,Miami Dolphins,NFL,Cypress Lake,Fort Myers,Fort Myers,22,33919,26.556626,-81.901095,,Hispanic,casual,0.23,22,17,2,12,3,32,20,2,2,12,16,26,12,12,4,12
Fans,Miami Dolphins,NFL,Dallas,Dallas,Dallas,9,75201,32.781179,-96.790329,,Hispanic,casual,0.23,7,4,4,0,58,3,6,5,0,12,76,27,35,54,52,61
Fans,Miami Dolphins,NFL,Dallas,Dallas,Dallas,10,75201,32.781179,-96.790329,,Hispanic,casual,0.23,7,4,4,0,58,3,6,5,0,12,76,27,35,54,52,61
Fans,Miami Dolphins,NFL,Davie,Fort Lauderdale,Fort Lauderdale,52,33312,26.08849,-80.181724,,Hispanic,avid,0.23,18,52,49,39,99,58,65,72,43,52,158,155,97,75,172,95
Fans,Miami Dolphins,NFL,De Leon Springs,De Leon Springs,De Leon Springs,50,32130,29.183646,-81.329387,,Hispanic,avid,0.23,3,8,0,0,3,3,12,5,14,26,8,7,16,0,5,5
Fans,Miami Dolphins,NFL,Deerfield Beach,Deerfield Beach,Deerfield Beach,42,33441,26.311102,-80.09787,,Hispanic,casual,0.23,107,8,7,25,15,30,28,25,5,37,94,36,43,15,33,17
Fans,Miami Dolphins,NFL,Depew,Depew,Depew,23,14043,42.898958,-78.707872,,Hispanic,casual,0.23,1,1,0,4,10,6,13,0,0,0,8,0,4,0,4,3
Fans,Miami Dolphins,NFL,Doral,Miami,Miami,32,33122,25.799306,-80.319002,,Hispanic,casual,0.23,8,0,0,0,11,17,9,5,10,13,5,17,6,17,10,2
Fans,Miami Dolphins,NFL,East Rochester,East Rochester,East Rochester,11,14445,43.113563,-77.482538,,Hispanic,casual,0.23,5,5,3,0,0,0,0,0,0,0,8,9,3,0,4,0
Fans,Miami Dolphins,NFL,El Segundo,El Segundo,El Segundo,3,90245,33.91918,-118.41647,,Hispanic,convertible,0.23,11,5,2,14,0,14,0,2,0,8,16,33,10,5,77,77
Fans,Miami Dolphins,NFL,Exeter,Exeter,Exeter,23,3833,42.97731,-70.94687,,Hispanic,casual,0.23,0,0,0,0,0,2,0,0,0,0,0,19,14,16,2,3
Fans,Miami Dolphins,NFL,Fairfield,Fairfield,Fairfield,6,6824,41.14121,-73.26373,,Hispanic,convertible,0.23,4,0,0,0,1,0,0,2,1,2,2,8,4,1,10,14
Fans,Miami Dolphins,NFL,Ferry Pass,Pensacola,Pensacola,14,32514,30.537068,-87.241202,,Hispanic,casual,0.23,21,6,2,24,6,0,6,20,0,32,54,35,32,28,10,8
Fans,Miami Dolphins,NFL,Florida Ridge,Vero Beach,Vero Beach,36,32962,27.587819,-80.382865,,Hispanic,casual,0.23,9,5,9,0,3,9,8,0,0,40,81,19,12,4,19,4
Fans,Miami Dolphins,NFL,Fontainebleau,Miami,Miami,35,33172,25.786922,-80.359727,,Hispanic,casual,0.23,158,132,126,138,84,143,144,190,132,345,322,449,260,191,145,94
Fans,Miami Dolphins,NFL,Fort Lauderdale,Fort Lauderdale,Fort Lauderdale,46,33301,26.121323,-80.127909,,Hispanic,casual,0.23,2,0,12,9,3,5,7,14,0,7,18,104,59,34,22,66
Fans,Miami Dolphins,NFL,Fruitland Park,Fruitland Park,Fruitland Park,18,34731,28.863361,-81.905624,,Hispanic,casual,0.23,8,0,0,12,0,16,0,0,4,0,0,0,1,0,0,2
Fans,Miami Dolphins,NFL,Fulton,Fulton,Fulton,17,13069,43.32285,-76.41716,,Hispanic,casual,0.23,6,11,0,0,4,0,0,1,0,0,0,0,12,0,0,0
Fans,Miami Dolphins,NFL,Gateway,Havana,Havana,26,32333,30.62381,-84.41463,,Hispanic,casual,0.23,19,0,12,3,0,0,0,0,0,0,0,13,0,7,3,0
Fans,Miami Dolphins,NFL,Gaylord,Gaylord,Gaylord,0,49735,45.000937,-84.624586,,Hispanic,convertible,0.23,0,0,0,0,0,0,0,1,0,8,0,5,0,1,0,0
Fans,Miami Dolphins,NFL,Gladeview,Miami,Miami,100,33147,25.851779,-80.238173,,Hispanic,avid,0.23,75,77,106,66,47,88,56,92,80,193,72,191,68,56,147,28
Fans,Miami Dolphins,NFL,Gladstone,Gladstone,Gladstone,6,49837,45.881256,-87.115221,,Hispanic,convertible,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Miami Dolphins,NFL,Glenvar Heights,Miami,Miami,51,33155,25.736599,-80.311216,,Hispanic,avid,0.23,86,104,117,123,63,143,113,95,98,158,254,320,283,332,285,343
Fans,Miami Dolphins,NFL,Golden Glades,Miami,Miami,67,33168,25.892738,-80.209054,,Hispanic,avid,0.23,34,10,15,26,47,32,45,19,12,53,60,64,45,27,12,10
Fans,Miami Dolphins,NFL,Golf,Boynton Beach,Boynton Beach,36,33436,26.535402,-80.112447,,Hispanic,casual,0.23,45,15,21,37,8,72,6,38,59,47,36,107,81,23,18,37
Fans,Miami Dolphins,NFL,Goulds,Miami,Miami,77,33170,25.562607,-80.382277,,Hispanic,avid,0.23,26,23,15,28,8,8,3,8,27,49,88,115,58,49,10,26
Fans,Miami Dolphins,NFL,Grand Island,Grand Island,Grand Island,3,14072,43.015256,-78.958945,,Hispanic,convertible,0.23,0,0,0,5,3,5,0,4,0,0,0,7,21,12,0,0
Fans,Miami Dolphins,NFL,Grand Island,Grand Island,Grand Island,18,14072,43.015256,-78.958945,,Hispanic,casual,0.23,0,0,0,5,3,5,0,4,0,0,0,7,21,12,0,0
Fans,Miami Dolphins,NFL,Green,Green,Green,6,44232,40.932506,-81.461987,,Hispanic,convertible,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Miami Dolphins,NFL,Greenacres,West Palm Beach,West Palm Beach,33,33413,26.655494,-80.159616,,Hispanic,casual,0.23,0,10,25,17,6,14,6,11,27,31,33,97,40,53,30,9
Fans,Miami Dolphins,NFL,Greeneville,Greeneville,Greeneville,14,37743,36.131582,-82.869219,,Hispanic,casual,0.23,6,0,1,13,0,7,0,0,0,0,0,0,2,0,0,2
Fans,Miami Dolphins,NFL,Gretna,Gretna,Gretna,0,70053,29.911385,-90.055722,,Hispanic,convertible,0.23,40,60,8,17,6,8,7,16,15,20,40,29,6,17,0,14
Fans,Miami Dolphins,NFL,Hialeah,Hialeah,Hialeah,44,33002,25.558428,-80.458168,,Hispanic,casual,0.23,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
Fans,Miami Dolphins,NFL,Highgate,Highgate Center,Highgate Center,0,5459,44.962395,-73.033062,,Hispanic,convertible,0.23,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Fans,Miami Dolphins,NFL,Hobe Sound,Hobe Sound,Hobe Sound,44,33455,27.050934,-80.158594,,Hispanic,casual,0.23,24,0,0,0,0,0,0,19,0,20,3,29,6,0,6,2
Fans,Miami Dolphins,NFL,Holiday,Holiday,Holiday,17,34690,28.191434,-82.724448,,Hispanic,casual,0.23,6,6,5,27,18,4,14,4,13,26,11,22,2,3,1,12
Fans,Miami Dolphins,NFL,Hollywood,Hollywood,Hollywood,42,20636,38.342437,-76.569163,,Hispanic,casual,0.23,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,9
Fans,Miami Dolphins,NFL,Homestead,Homestead,Homestead,44,33030,25.468722,-80.477557,,Hispanic,casual,0.23,106,143,103,255,81,113,93,66,72,119,122,214,128,54,64,18
Fans,Miami Dolphins,NFL,Homestead Base,Homestead,Homestead,44,33039,25.501679,-80.398423,,Hispanic,casual,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Miami Dolphins,NFL,Hopewell Junction,Hopewell Junction,Hopewell Junction,0,12533,41.58436,-73.80236,,Hispanic,convertible,0.23,6,17,13,0,3,6,17,0,2,3,9,4,33,6,14,58
Fans,Miami Dolphins,NFL,Immokalee,Immokalee,Immokalee,50,34142,26.18437,-81.415175,,Hispanic,avid,0.23,61,87,40,96,75,105,51,30,54,80,150,127,116,49,104,27
Fans,Miami Dolphins,NFL,Indianola,Indianola,Indianola,0,15051,40.56951,-79.86366,,Hispanic,convertible,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Miami Dolphins,NFL,Islamorada,Islamorada,Islamorada,51,33036,24.9243,-80.62784,,Hispanic,avid,0.23,2,0,0,0,3,3,0,0,3,0,5,4,4,3,2,8
Fans,Miami Dolphins,NFL,Ives Estates,Miami,Miami,45,33179,25.958396,-80.179804,,Hispanic,casual,0.23,105,95,51,86,43,149,69,64,100,85,144,250,104,68,106,81
Fans,Miami Dolphins,NFL,Jan Phyl Village,Winter Haven,Winter Haven,20,33880,27.987284,-81.762456,,Hispanic,casual,0.23,84,17,64,35,40,6,43,23,61,68,71,93,48,9,10,31
Fans,Miami Dolphins,NFL,Jupiter,Jupiter,Jupiter,30,33458,26.936558,-80.131851,,Hispanic,casual,0.23,39,8,2,10,29,17,4,8,35,46,126,76,94,34,65,65
Fans,Miami Dolphins,NFL,Keizer,Salem,Salem,0,97303,44.992731,-123.01672,,Hispanic,convertible,0.23,28,20,3,9,4,11,15,53,36,62,85,97,74,16,19,46
Fans,Miami Dolphins,NFL,Ken Caryl,Littleton,Littleton,2,80128,39.591827,-105.083196,,Hispanic,convertible,0.23,3,0,2,7,2,6,3,12,12,18,40,35,29,58,60,24
Fans,Miami Dolphins,NFL,Kendale Lakes,Miami,Miami,50,33183,25.701277,-80.405864,,Hispanic,avid,0.23,260,70,99,74,96,132,88,71,76,207,256,295,213,182,137,171
Fans,Miami Dolphins,NFL,Kendall,Miami,Miami,63,33156,25.67927,-80.317274,,Hispanic,avid,0.23,58,26,53,22,74,38,28,36,62,58,57,132,88,65,125,499
Fans,Miami Dolphins,NFL,Kendall West,Miami,Miami,45,33193,25.701136,-80.466412,,Hispanic,casual,0.23,170,131,113,196,96,112,101,95,105,202,372,416,396,190,321,180
Fans,Miami Dolphins,NFL,Key West,Key West,Key West,26,33040,24.557053,-81.780989,,Hispanic,casual,0.23,75,30,34,21,26,24,50,34,21,108,76,106,48,68,80,63
Fans,Miami Dolphins,NFL,Kings Point,Great Neck,Great Neck,31,11024,40.81609,-73.741415,,Hispanic,casual,0.23,0,0,0,10,0,6,0,0,3,0,0,0,10,0,7,0
Fans,Miami Dolphins,NFL,Knightdale,Knightdale,Knightdale,5,27545,35.788031,-78.459605,,Hispanic,convertible,0.23,7,5,0,46,0,19,1,16,21,14,11,64,20,51,22,0
Fans,Miami Dolphins,NFL,Lake City,Lake City,Lake City,12,32055,30.270103,-82.62413,,Hispanic,casual,0.23,6,1,0,6,0,0,0,0,1,2,2,10,0,1,0,0
Fans,Miami Dolphins,NFL,Lake Panasoffkee,Lake Panasoffkee,Lake Panasoffkee,27,33538,28.781677,-82.121086,,Hispanic,casual,0.23,0,0,3,3,1,0,3,0,3,0,0,2,0,0,0,0
Fans,Miami Dolphins,NFL,Lake Park,West Palm Beach,West Palm Beach,42,33403,26.803747,-80.076369,,Hispanic,casual,0.23,0,0,0,10,1,5,11,11,0,0,11,66,23,2,6,18
Fans,Miami Dolphins,NFL,Lake Worth,Lake Worth,Lake Worth,28,33449,26.61092,-80.242787,,Hispanic,casual,0.23,0,0,2,0,0,0,0,0,0,2,8,9,0,10,28,17
Fans,Miami Dolphins,NFL,Larksville,Kingston,Kingston,0,18704,41.27843,-75.905842,,Hispanic,convertible,0.23,22,6,13,6,0,12,0,3,6,19,10,21,7,2,0,0
Fans,Miami Dolphins,NFL,Lauderdale-by-the-Sea,Fort Lauderdale,Fort Lauderdale,48,33308,26.188511,-80.104988,,Hispanic,casual,0.23,23,11,25,20,8,14,25,22,10,37,43,42,40,23,63,53
Fans,Miami Dolphins,NFL,Lehigh Acres,Lehigh Acres,Lehigh Acres,28,33936,26.593573,-81.661922,,Hispanic,casual,0.23,94,103,52,66,66,11,49,41,26,63,129,47,58,23,15,18
Fans,Miami Dolphins,NFL,Leisure City,Homestead,Homestead,48,33033,25.485508,-80.418186,,Hispanic,casual,0.23,181,115,130,145,122,254,187,146,146,190,332,371,376,181,178,135
Fans,Miami Dolphins,NFL,Lighthouse Point,Pompano Beach,Pompano Beach,45,33064,26.278502,-80.1153,,Hispanic,casual,0.23,49,49,69,52,36,61,53,39,16,125,262,188,100,34,53,43
Fans,Miami Dolphins,NFL,Linganore-Bartonsville,Frederick,Frederick,6,21701,39.443551,-77.33294,,Hispanic,convertible,0.23,3,6,1,13,3,1,7,2,0,6,15,52,14,10,0,14
Fans,Miami Dolphins,NFL,Lithia,Lithia,Lithia,17,33547,27.8603,-82.19787,,Hispanic,casual,0.23,13,6,0,0,3,12,6,11,4,14,7,23,70,38,46,51
Fans,Miami Dolphins,NFL,Liverpool,Liverpool,Liverpool,14,13088,43.112421,-76.189457,,Hispanic,casual,0.23,0,0,7,0,0,0,0,0,0,3,22,6,2,1,7,8
Fans,Miami Dolphins,NFL,Los Lunas,Los Lunas,Los Lunas,3,87031,34.76577,-106.712287,,Hispanic,convertible,0.23,112,142,93,119,144,80,112,58,72,210,158,280,168,102,105,43
Fans,Miami Dolphins,NFL,Madison Heights,Madison Heights,Madison Heights,2,48071,42.48587,-83.1052,,Hispanic,convertible,0.23,0,0,5,10,0,0,3,14,14,6,0,2,8,0,0,0
Fans,Miami Dolphins,NFL,Maitland,Maitland,Maitland,14,32751,28.625476,-81.36459,,Hispanic,casual,0.23,7,25,4,9,0,0,4,0,2,37,44,62,23,44,16,25
Fans,Miami Dolphins,NFL,Mannington Township,Salem,Salem,13,8079,39.587729,-75.439362,,Hispanic,casual,0.23,6,21,3,0,0,2,5,7,5,0,1,0,0,3,0,2
Fans,Miami Dolphins,NFL,Marathon,Marathon,Marathon,37,33050,24.71375,-81.09035,,Hispanic,casual,0.23,29,5,14,21,7,3,9,20,6,25,40,51,24,20,10,4
Fans,Miami Dolphins,NFL,Margate,Pompano Beach,Pompano Beach,43,33063,26.267436,-80.209176,,Hispanic,casual,0.23,90,99,95,78,49,51,89,36,55,48,145,130,174,124,120,43
Fans,Miami Dolphins,NFL,Mauldin,Mauldin,Mauldin,8,29662,34.77873,-82.31012,,Hispanic,casual,0.23,0,15,0,3,0,0,6,6,3,20,12,17,6,0,68,8
Fans,Miami Dolphins,NFL,Medley,Miami,Miami,59,33166,25.840653,-80.32644,,Hispanic,avid,0.23,91,112,115,46,65,89,81,43,76,133,142,211,289,104,123,181
Fans,Miami Dolphins,NFL,Melville,Melville,Melville,6,11747,40.787248,-73.405573,,Hispanic,convertible,0.23,0,0,0,0,0,0,0,0,0,4,8,0,16,3,11,16
Fans,Miami Dolphins,NFL,Mercersburg,Mercersburg,Mercersburg,0,17236,39.82787,-77.90333,,Hispanic,convertible,0.23,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0
Fans,Miami Dolphins,NFL,Miami,Miami,Miami,37,33101,25.779298,-80.198739,,Hispanic,casual,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
