dCategory,Team,League,City,City Alt.,Neighborhood,zipcode,Intensity Score,US lat,US lon,Race,Fandom Level,"Struggling (Less than $10,000)","Getting By ($10,000 to $14,999)","Getting By ($15,000 to $19,999)","Starting Out ($20,000 to $24,999)","Starting Out ($25,000 to $29,999)","Starting Out ($30,000 to $34,999)","Middle Class ($35,000 to $39,999)","Middle Class ($40,000 to $44,999)","Middle Class ($45,000 to $49,999)","Comfortable ($50,000 to $59,999)","Comfortable ($60,000 to $74,999)","Doing Well ($75,000 to $99,999)","Prosperous ($100,000 to $124,999)","Prosperous ($125,000 to $149,999)","Wealthy ($150,000 to $199,999)","Affluent ($200,000 or more)"
Fans,Boston Celtics,NBA,Dover,Aloha,Aloha,19901,29,39.156376,-75.49549,Native American,casual,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Dracut,Altadena,Altadena,1826,41,42.67037,-71.30201,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Duxbury,Altoona,Altoona,2332,42,42.052985,-70.710808,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,East Bridgewater,Alvin,Alvin,2333,51,42.02285,-70.931056,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Ellenwood,Altadena,Altadena,30294,6,33.616559,-84.293942,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Epping,Altoona,Altoona,3042,30,43.047595,-71.084411,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Everett,Amana,Amana,98201,39,47.988661,-122.199795,Native American,casual,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Fans,Boston Celtics,NBA,Fairhaven,Newton,Newton,2719,51,41.631672,-70.870045,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Fall River,Aberdeen,Aberdeen,2720,36,41.726343,-71.120746,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Falmouth,Five Points,Five Points,2540,38,41.57419,-70.628285,Native American,casual,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Farmington,Altamont,Altamont,14425,34,42.958041,-77.308256,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Fort Fairfield,Newton,Newton,4742,0,46.746453,-67.841507,Native American,convertible,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Fort Hunt,Taylorsville,Taylorsville,22308,0,38.732729,-77.058089,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Fostoria,Altoona,Altoona,44830,0,41.157,-83.41687,Native American,convertible,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Fans,Boston Celtics,NBA,Franklin,Amana,Amana,37064,30,35.890746,-86.965691,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Freedom,Newton,Newton,83120,100,43.0172,-111.029,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Freetown,Altamont,Altamont,2702,51,41.79594,-71.06782,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Gardner,Altoona,Altoona,1440,36,42.582529,-72.025884,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Georgetown,Aloha,Aloha,13072,31,42.768124,-75.788393,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Goffstown,Altoona,Altoona,3045,27,43.02036,-71.60035,Native American,casual,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Gorham,Newton,Newton,4038,34,43.68258,-70.44571,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Fans,Boston Celtics,NBA,Granby,Raiford,Raiford,6035,36,41.966062,-72.796407,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Graniteville,Altus,Altus,29829,0,33.56375,-81.80789,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Groton,Frisco,Frisco,13073,22,42.579298,-76.392709,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Groton,Blakely,Blakely,13073,16,42.579298,-76.392709,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Hampton,Aloha,Aloha,23630,32,37.072658,-76.38992,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Hanson,Altadena,Altadena,2341,48,42.055701,-70.875936,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Haverhill,Altoona,Altoona,1830,34,42.792639,-71.072501,Native American,casual,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Hingham,Alvin,Alvin,2043,33,42.212105,-70.884989,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Holbrook,Altadena,Altadena,2343,44,42.144424,-71.00289,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Holden,Altoona,Altoona,1520,21,42.336791,-71.845316,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Holliston,Amana,Amana,1746,35,42.2001,-71.4245,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Holyoke,Newton,Newton,80734,40,40.587166,-102.272326,Native American,avid,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Fans,Boston Celtics,NBA,Hopedale,Aberdeen,Aberdeen,1747,38,42.127515,-71.533138,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Hopkinton,Five Points,Five Points,1748,39,42.22358,-71.52282,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Hudson,Altamont,Altamont,34667,30,28.382489,-82.64803,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Hull,Newton,Newton,2045,45,42.284413,-70.873659,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Huntsville,Taylorsville,Taylorsville,35801,5,34.718428,-86.556439,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Fans,Boston Celtics,NBA,Ipswich,Altoona,Altoona,1938,33,42.68571,-70.864132,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Jerome,Amana,Amana,83338,0,42.736869,-114.374568,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Fans,Boston Celtics,NBA,Kingston,Newton,Newton,12401,67,41.96973,-74.06678,Native American,avid,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Kittery,Altamont,Altamont,3904,23,43.09161,-70.73741,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Laconia,Altoona,Altoona,3246,44,43.576423,-71.481025,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Lake City,Aloha,Aloha,32055,0,30.270103,-82.62413,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Lake Darby,Altoona,Altoona,43119,32,39.91312,-83.16241,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Lantana,Newton,Newton,33462,7,26.574736,-80.079405,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Lawrence,Raiford,Raiford,1840,32,42.70734,-71.161052,Native American,casual,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Lenox,Altus,Altus,1240,30,42.3587,-73.28549,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Fans,Boston Celtics,NBA,Leominster,Frisco,Frisco,1453,36,42.52509,-71.75979,Native American,casual,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Lexington,Blakely,Blakely,40502,27,38.016674,-84.486043,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Lincoln,Aloha,Aloha,68508,31,40.818272,-96.703937,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Little Compton,Altadena,Altadena,2837,0,41.510257,-71.16634,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Littleton,Altoona,Altoona,80120,29,39.597937,-105.010182,Native American,casual,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
Fans,Boston Celtics,NBA,Lowell,Alvin,Alvin,46356,32,41.280102,-87.411308,Native American,casual,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Fans,Boston Celtics,NBA,Lyndeborough,Altadena,Altadena,3082,0,42.902031,-71.773947,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Lynn,Altoona,Altoona,1901,35,42.461246,-70.946743,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Lynnfield,Amana,Amana,1940,34,42.533732,-71.028775,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Madison,Newton,Newton,53704,0,43.136269,-89.347319,Native American,convertible,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Fans,Boston Celtics,NBA,Manasota Key,Aberdeen,Aberdeen,34223,0,26.982666,-82.3542,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Marblehead,Five Points,Five Points,1945,29,42.49284,-70.83484,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Fans,Boston Celtics,NBA,Marshfield,Altamont,Altamont,2050,38,42.111805,-70.710744,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Mashpee,Newton,Newton,2649,31,41.64844,-70.48114,Native American,casual,0,0,0,0,0,0,1,0,1,0,2,0,1,0,1,0
Fans,Boston Celtics,NBA,Maynard,Taylorsville,Taylorsville,1754,26,42.446396,-71.459405,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,McComb,Altoona,Altoona,39648,20,31.1769,-90.40156,Native American,casual,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Medford,Amana,Amana,97501,32,42.265974,-122.900832,Native American,casual,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0
Fans,Boston Celtics,NBA,Medway,Newton,Newton,2053,38,42.156282,-71.427663,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Melrose,Altamont,Altamont,2176,34,42.458995,-71.053095,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Methuen,Altoona,Altoona,1844,38,42.73184,-71.186915,Native American,casual,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Middleborough,Aloha,Aloha,2346,32,41.915054,-70.882035,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Middleton,Altoona,Altoona,1949,41,42.59509,-71.01616,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Middletown,Newton,Newton,21769,6,39.44371,-77.54471,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Milford,Raiford,Raiford,1757,0,42.147087,-71.528085,Native American,convertible,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Milford,Altus,Altus,1757,36,42.147087,-71.528085,Native American,casual,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Milford,Frisco,Frisco,1757,24,42.147087,-71.528085,Native American,casual,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Millbury,Blakely,Blakely,1527,28,42.19398,-71.76007,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Millis,Aloha,Aloha,2054,38,42.165249,-71.36126,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Milton,Altadena,Altadena,2186,41,42.240598,-71.078494,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Fans,Boston Celtics,NBA,Minooka,Altoona,Altoona,60447,0,41.45531,-88.26173,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Monroe,Alvin,Alvin,10950,0,41.33065,-74.18681,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Fans,Boston Celtics,NBA,Nashua,Altadena,Altadena,3060,37,42.741295,-71.458793,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Fans,Boston Celtics,NBA,Needham,Altoona,Altoona,2492,29,42.279797,-71.25006,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,New Bedford,Amana,Amana,2740,37,41.633416,-70.951045,Native American,casual,2,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
Fans,Boston Celtics,NBA,New Gloucester,Newton,Newton,4260,48,43.967474,-70.299687,Native American,avid,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,New London,Aberdeen,Aberdeen,3257,11,43.41396,-71.98508,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Newbury,Five Points,Five Points,5051,40,44.068284,-72.118739,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Newburyport,Altamont,Altamont,1950,33,42.80965,-70.873196,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Newmarket,Newton,Newton,3857,40,43.07535,-70.9392,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Newton,Taylorsville,Taylorsville,2158,29,42.3353,-71.1687,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,North Andover,Altoona,Altoona,1845,34,42.672835,-71.087689,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,North Attleborough,Amana,Amana,2760,34,41.964376,-71.326448,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,North Brookfield,Newton,Newton,1535,0,42.275382,-72.089338,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,North Kingstown,Altamont,Altamont,2852,23,41.586851,-71.464801,Native American,casual,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,North Reading,Altoona,Altoona,1864,37,42.581332,-71.083725,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,North Smithfield,Aloha,Aloha,2896,34,41.96677,-71.54951,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Northampton,Altoona,Altoona,1060,18,42.321488,-72.630588,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Northbridge,Newton,Newton,1534,32,42.15148,-71.64951,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Norton,Raiford,Raiford,2766,33,41.959149,-71.180393,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Norwell,Altus,Altus,2061,33,42.154145,-70.823035,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Oak Bluffs,Frisco,Frisco,2557,27,41.45428,-70.56197,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Old Town,Blakely,Blakely,4468,0,45.040655,-68.722962,Native American,convertible,1,1,1,1,0,1,1,0,1,0,1,1,0,1,2,0
Fans,Boston Celtics,NBA,Orleans,Aloha,Aloha,2653,30,41.7899,-70.00107,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Pawtucket,Altadena,Altadena,2860,35,41.875149,-71.392732,Native American,casual,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Fans,Boston Celtics,NBA,Peabody,Altoona,Altoona,1960,40,42.536996,-70.973646,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Pembroke,Alvin,Alvin,2359,25,42.065702,-70.800778,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Plympton,Altadena,Altadena,2367,0,41.96914,-70.812299,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Port Salerno,Altoona,Altoona,34992,0,27.110182,-80.454196,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Quincy,Amana,Amana,62301,38,39.931138,-91.385695,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Randolph,Newton,Newton,14772,53,42.162,-78.97532,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Reading,Aberdeen,Aberdeen,19601,40,40.357242,-75.940153,Native American,avid,0,0,0,1,1,1,0,0,0,2,0,1,0,0,0,0
Fans,Boston Celtics,NBA,Richmond,Five Points,Five Points,56368,39,45.460536,-94.536053,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Rochester,Altamont,Altamont,55901,34,44.075285,-92.516916,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Fans,Boston Celtics,NBA,Rowley,Newton,Newton,1969,31,42.716155,-70.892754,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Rumford,Taylorsville,Taylorsville,2916,0,41.842727,-71.355798,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Rye,Altoona,Altoona,10580,25,40.978942,-73.69332,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Saco,Amana,Amana,4072,29,43.50092,-70.44283,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Salem,Newton,Newton,97301,34,44.94878,-123.003655,Native American,casual,5,4,0,2,3,0,0,1,1,0,0,1,1,1,0,0
Fans,Boston Celtics,NBA,Saugus,Altamont,Altamont,1906,47,42.472112,-70.997794,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Scarborough,Altoona,Altoona,4074,26,43.589627,-70.366191,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Fans,Boston Celtics,NBA,Scituate,Aloha,Aloha,2066,29,42.207254,-70.770188,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Seekonk,Altoona,Altoona,2771,22,41.840103,-71.318995,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Shrewsbury,Newton,Newton,17361,22,39.76871,-76.67969,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Somerville,Raiford,Raiford,2143,25,42.38092,-71.098896,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,South Portland,Altus,Altus,4106,34,43.627364,-70.289248,Native American,casual,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Southborough,Frisco,Frisco,1772,27,42.296842,-71.533229,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Southbridge,Blakely,Blakely,1550,53,42.08712,-72.03479,Native American,avid,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Standish,Aloha,Aloha,4084,37,43.804454,-70.554905,Native American,casual,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Sterling,Altadena,Altadena,1564,37,42.43759,-71.76063,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Stoneham,Altoona,Altoona,2180,43,42.474595,-71.098146,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Stoughton,Alvin,Alvin,2072,46,42.118416,-71.105733,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Stuarts Draft,Altadena,Altadena,24477,0,37.973609,-79.065951,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Sudbury,Altoona,Altoona,1776,35,42.38343,-71.41617,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Suffield,Amana,Amana,6078,31,41.989646,-72.658135,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Sutton,Newton,Newton,1590,30,42.126575,-71.755193,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Swampscott,Aberdeen,Aberdeen,1907,35,42.46801,-70.89243,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Fans,Boston Celtics,NBA,Swansea,Five Points,Five Points,2777,35,41.766629,-71.234443,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Taunton,Altamont,Altamont,2780,47,41.909112,-71.118346,Native American,avid,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
Fans,Boston Celtics,NBA,Tewksbury,Newton,Newton,1876,46,42.61065,-71.23422,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Thompson,Taylorsville,Taylorsville,18465,32,41.84015,-75.531898,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Townsend,Altoona,Altoona,1469,45,42.67167,-71.70406,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Tyngsborough,Amana,Amana,1879,32,42.67676,-71.42451,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Upton,Newton,Newton,1568,45,42.175591,-71.603197,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Uxbridge,Altamont,Altamont,1569,35,42.059736,-71.638438,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
Fans,Boston Celtics,NBA,Walpole,Altoona,Altoona,2081,41,42.148624,-71.255533,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Fans,Boston Celtics,NBA,Wareham,Aloha,Aloha,2571,38,41.760216,-70.694662,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Warren,Altoona,Altoona,1083,43,42.204027,-72.199439,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Warrensville Heights,Newton,Newton,44122,6,41.473248,-81.505389,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Waterville,Raiford,Raiford,43566,22,41.513751,-83.765287,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Webster,Altus,Altus,14580,7,43.21821,-77.454075,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,West Gardiner,Frisco,Frisco,4345,60,44.23007,-69.77532,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,West Springfield,Blakely,Blakely,22152,33,38.775687,-77.233746,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Fans,Boston Celtics,NBA,Westbrook,Aloha,Aloha,6498,35,41.307899,-72.463381,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Westfield,Altadena,Altadena,14787,22,42.32228,-79.5781,Native American,casual,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Westport,Altoona,Altoona,2790,33,41.61547,-71.079636,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Weymouth,Alvin,Alvin,2188,42,42.20794,-70.95514,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Whitman,Altadena,Altadena,2382,58,42.0785,-70.940837,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Fans,Boston Celtics,NBA,Wilbraham,Altoona,Altoona,1095,35,42.13408,-72.4345,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Wildwood Lake,Amana,Amana,39532,0,30.510988,-88.96808,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Celtics,NBA,Winchendon,Newton,Newton,1475,55,42.661612,-72.047876,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
