dCategory,Team,League,City,City Alt.,Neighborhood,zipcode,US lat,US lon,Intensity,Fandom Level,Race,"Struggling (Less than $10,000)","Getting By ($10,000 to $14,999)","Getting By ($15,000 to $19,999)","Starting Out ($20,000 to $24,999)","Starting Out ($25,000 to $29,999)","Starting Out ($30,000 to $34,999)","Middle Class ($35,000 to $39,999)","Middle Class ($40,000 to $44,999)","Middle Class ($45,000 to $49,999)","Comfortable ($50,000 to $59,999)","Comfortable ($60,000 to $74,999)","Doing Well ($75,000 to $99,999)","Prosperous ($100,000 to $124,999)","Prosperous ($125,000 to $149,999)","Wealthy ($150,000 to $199,999)","Affluent ($200,000 or more)"
Fans,Toronto Blue Jays,MLB,Southeast Arcadia,La Puente,La Puente,91744,34.031415,-117.93647,0,Convertible,Native American,0,0,3,0,0,0,1,0,0,0,2,1,0,0,2,0
Fans,Toronto Blue Jays,MLB,St. George,Spring Hope,Spring Hope,27882,35.94476,-78.093002,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Toronto Blue Jays,MLB,Stafford Township,Manahawkin,Manahawkin,8050,39.690695,-74.248812,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Toronto Blue Jays,MLB,Stonington,State Center,State Center,50247,42.02551,-93.144785,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Toronto Blue Jays,MLB,Stratford,Stratford,Stratford,8084,39.829763,-75.012012,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Toronto Blue Jays,MLB,Suffield,Suffield,Suffield,6078,41.989646,-72.658135,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Toronto Blue Jays,MLB,Sun City,Sun City,Sun City,85351,33.606131,-112.284114,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Toronto Blue Jays,MLB,Tarpon Springs,Tarpon Springs,Tarpon Springs,34688,28.147125,-82.678972,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Toronto Blue Jays,MLB,Tenafly,Tenafly,Tenafly,7670,40.919298,-73.960481,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Toronto Blue Jays,MLB,Tewksbury,Tewksbury,Tewksbury,1876,42.61065,-71.23422,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Toronto Blue Jays,MLB,Thomaston,Thomaston,Thomaston,6787,41.658721,-73.098657,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Toronto Blue Jays,MLB,Titusville,Titusville,Titusville,32780,28.548877,-80.853421,0,Convertible,Native American,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Toronto Blue Jays,MLB,Tonawanda,Tonawanda,Tonawanda,14150,42.99704,-78.878659,39,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Toronto Blue Jays,MLB,Trenton,Trenton,Trenton,38382,35.96713,-88.9815,20,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Toronto Blue Jays,MLB,Trinity,New Port Richey,New Port Richey,34655,28.216016,-82.67162,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Fans,Toronto Blue Jays,MLB,Union Hill-Novelty Hill,Redmond,Redmond,98053,47.648626,-122.02106,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Toronto Blue Jays,MLB,Vineland,Victorville,Victorville,92392,34.480247,-117.408186,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,1,3,1,1,0,0,1
Fans,Toronto Blue Jays,MLB,Waite,Wailuku,Wailuku,96793,20.901536,-156.566493,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Fans,Toronto Blue Jays,MLB,Washington,Washington,Washington,20001,38.911936,-77.016719,0,Convertible,Native American,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Fans,Toronto Blue Jays,MLB,Waterford,Waterford,Waterford,20197,39.188205,-77.630013,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Toronto Blue Jays,MLB,Waverly,Waverly,Waverly,45690,39.12674,-82.98546,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Toronto Blue Jays,MLB,Webster,Webster,Webster,14580,43.21821,-77.454075,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Toronto Blue Jays,MLB,Welcome,Welcome,Welcome,20693,38.476246,-77.084009,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Toronto Blue Jays,MLB,West Elmira,Elmira,Elmira,14905,42.093574,-76.844329,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Toronto Blue Jays,MLB,West Hempstead,West Hempstead,West Hempstead,11552,40.690251,-73.653023,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Toronto Blue Jays,MLB,West Point,West Point,West Point,10996,41.3937,-73.972175,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Toronto Blue Jays,MLB,West Seneca,Buffalo,Buffalo,14224,42.837128,-78.748352,65,Avid,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Toronto Blue Jays,MLB,Westchase,Tampa,Tampa,33626,28.066478,-82.611596,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Fans,Toronto Blue Jays,MLB,Westfield,Westfield,Westfield,14787,42.32228,-79.5781,16,Convertible,Native American,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Fans,Toronto Blue Jays,MLB,Wheatfield,North Tonawanda,North Tonawanda,14120,43.03867,-78.8642,48,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Toronto Blue Jays,MLB,Wilson-Conococheague,Los Angeles,Athens,90044,33.938108,-118.285706,0,Convertible,Native American,1,0,0,0,1,2,0,0,0,2,1,1,1,0,0,1
Fans,Toronto Blue Jays,MLB,Winneconne,Winneconne,Winneconne,54986,44.124886,-88.745129,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Toronto Blue Jays,MLB,Yarmouth,Yarmouth,Yarmouth,4096,43.798227,-70.171979,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Toronto Blue Jays,MLB,Youngstown,Youngstown,Youngstown,14174,43.244454,-78.988325,0,Convertible,Native American,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Toronto Blue Jays,MLB,Ypsilanti Charter Township,Los Angeles,Athens,90044,33.938108,-118.285706,17,Convertible,Native American,1,0,0,0,1,2,0,0,0,2,1,1,1,0,0,1
Fans,Toronto Blue Jays,MLB,Zephyrhills South,Zephyrhills,Zephyrhills,33541,28.236875,-82.228112,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Fans,Washington Nationals,MLB,Adamstown,Adamstown,Adamstown,19501,40.242327,-76.057696,40,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Nationals,MLB,Aldie,Albany,Albany,56307,45.614724,-94.494229,12,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Nationals,MLB,Alexandria,Alexandria,Alexandria,22301,38.819853,-77.059645,26,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Nationals,MLB,Annandale,Annandale,Annandale,55302,45.218652,-94.105948,21,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Nationals,MLB,Aquia Harbour,Amery,Amery,54001,45.348566,-92.401379,13,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Nationals,MLB,Ark,Amery,Amery,54001,45.348566,-92.401379,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Nationals,MLB,Arlington,Arlington,Arlington,76001,32.635563,-97.148829,29,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
Fans,Washington Nationals,MLB,Aspen Hill,Silver Spring,Silver Spring,20906,39.083978,-77.061278,32,Casual,Native American,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Fans,Washington Nationals,MLB,Aylett,Amery,Amery,54001,45.348566,-92.401379,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Nationals,MLB,Ballenger Creek,Backus,Backus,56435,46.803348,-94.521914,10,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Nationals,MLB,Bangor,Bangor,Bangor,4401,44.848517,-68.850405,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,2,1,0,3,1,0
Fans,Washington Nationals,MLB,Bedford,Bedford,Bedford,3110,42.93743,-71.535515,23,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Nationals,MLB,Bernie,Bennett,Bennett,80102,39.869384,-104.458336,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Nationals,MLB,Bethesda,Bethesda,Bethesda,20814,39.00452,-77.1046,24,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Fans,Washington Nationals,MLB,Bristow,Bristow,Bristow,20136,38.734255,-77.547383,18,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0
Fans,Washington Nationals,MLB,Brookmont,Bennett,Bennett,80102,39.869384,-104.458336,45,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Nationals,MLB,Bryans Road,Bennett,Bennett,80102,39.869384,-104.458336,37,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Nationals,MLB,Bull Run,Bennett,Bennett,80102,39.869384,-104.458336,29,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Nationals,MLB,Burke,Bennett,Bennett,80102,39.869384,-104.458336,23,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Nationals,MLB,Burlington,Burlington,Burlington,98233,48.47566,-122.32544,3,Convertible,Native American,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Fans,Washington Nationals,MLB,Burtonsville,Bennett,Bennett,80102,39.869384,-104.458336,16,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Nationals,MLB,Calvert Beach-Long Beach,Bennett,Bennett,80102,39.869384,-104.458336,21,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Nationals,MLB,Carpendale,Canyon,Canyon,79015,35.004998,-101.91008,0,Convertible,Native American,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Fans,Washington Nationals,MLB,Carroll Valley,Canyon,Canyon,79015,35.004998,-101.91008,0,Convertible,Native American,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Fans,Washington Nationals,MLB,Catharpin,Catharpin,Catharpin,20143,38.85428,-77.57194,16,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Nationals,MLB,Centreville,Centreville,Centreville,20120,38.84479,-77.46701,23,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Nationals,MLB,Chambersburg,San Antonio,San Antonio,78213,29.516401,-98.52303,3,Convertible,Native American,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Fans,Washington Nationals,MLB,Chantilly,San Antonio,San Antonio,78213,29.516401,-98.52303,20,Convertible,Native American,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Fans,Washington Nationals,MLB,Charlotte Hall,Charlotte Hall,Charlotte Hall,20622,38.48096,-76.77802,12,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Nationals,MLB,Chesapeake Beach,Chesapeake Beach,Chesapeake Beach,20732,38.68623,-76.53468,44,Casual,Native American,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Fans,Washington Nationals,MLB,Chesapeake Ranch Estates-Drum Point,Lusby,Lusby,20657,38.36193,-76.4372,18,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Nationals,MLB,Chestertown,Port Charlotte,Port Charlotte,33980,26.986122,-82.055747,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Nationals,MLB,Cheverly,Port Charlotte,Port Charlotte,33980,26.986122,-82.055747,48,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Nationals,MLB,Chevy Chase,Chevy Chase,Chevy Chase,20815,38.983759,-77.079449,24,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Fans,Washington Nationals,MLB,Clinton,Clinton,Clinton,13323,43.036697,-75.382414,21,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Nationals,MLB,Colesville,Silver Spring,Silver Spring,20904,39.066844,-76.996866,26,Convertible,Native American,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2
Fans,Washington Nationals,MLB,Colmar Manor,Brentwood,Brentwood,20722,38.94317,-76.95664,5,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Fans,Washington Nationals,MLB,Colonial Beach,Colby,Colby,67701,39.40152,-100.973696,35,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Nationals,MLB,Courtland,Courtland,Courtland,56021,44.265888,-94.272911,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Nationals,MLB,Crownsville,Crownsville,Crownsville,21032,39.01811,-76.588272,31,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Nationals,MLB,Culpeper,Colby,Colby,67701,39.40152,-100.973696,21,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Nationals,MLB,Cumberland,Cumberland,Cumberland,2864,41.949498,-71.43269,3,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Nationals,MLB,Dale City,Colby,Colby,67701,39.40152,-100.973696,24,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Nationals,MLB,Daleville,Daleville,Daleville,36322,31.272415,-85.705129,7,Convertible,Native American,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Fans,Washington Nationals,MLB,Damascus,Damascus,Damascus,20872,39.285477,-77.215203,19,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Nationals,MLB,Deal Island,Colby,Colby,67701,39.40152,-100.973696,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Nationals,MLB,Deltaville,Colby,Colby,67701,39.40152,-100.973696,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Nationals,MLB,Dumbarton,Dumont,Dumont,80436,39.76471,-105.60028,13,Convertible,Native American,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Fans,Washington Nationals,MLB,Dunkirk,Dunkirk,Dunkirk,20754,38.7156,-76.67297,31,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Nationals,MLB,Edenton,Edenton,Edenton,27932,36.135621,-76.580107,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Nationals,MLB,Edgewater,Edgewater,Edgewater,21037,38.95706,-76.54996,21,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Nationals,MLB,Edinburg,Dumont,Dumont,80436,39.76471,-105.60028,16,Convertible,Native American,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Fans,Washington Nationals,MLB,Fairfax,Ellis,Ellis,67637,38.93807,-99.56067,24,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Nationals,MLB,Fairfax Station,Fairfax Station,Fairfax Station,22039,38.759329,-77.311588,35,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Nationals,MLB,Fairland,Ellis,Ellis,67637,38.93807,-99.56067,22,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Nationals,MLB,Falmouth,Falmouth,Falmouth,2540,41.57419,-70.628285,34,Casual,Native American,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Nationals,MLB,Farmersville,Farmersville,Farmersville,75442,33.218463,-96.379009,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Nationals,MLB,Faulkner,Knoxville,Knoxville,37934,35.856771,-84.176643,41,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Nationals,MLB,Fayetteville,Fayetteville,Fayetteville,28301,35.0748,-78.884257,13,Convertible,Native American,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Fans,Washington Nationals,MLB,Fishertown,Fishertown,Fishertown,15539,40.128409,-78.59138,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Nationals,MLB,Forestville,Knoxville,Knoxville,37934,35.856771,-84.176643,15,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Nationals,MLB,Fort Hunt,Alexandria,Alexandria,22308,38.732729,-77.058089,37,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Nationals,MLB,Fort Lee,Colorado Springs,Colorado Springs,80902,38.669371,-104.807971,6,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Nationals,MLB,Fort Washington,Fort Washington,Fort Washington,19034,40.130959,-75.207437,31,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Nationals,MLB,Franconia,Alexandria,Alexandria,22310,38.784071,-77.122817,38,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
Fans,Washington Nationals,MLB,Frankford,Frankford,Frankford,19945,38.55144,-75.157634,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Nationals,MLB,Fredericksburg,Fredericksburg,Fredericksburg,78624,30.313385,-98.8936,17,Convertible,Native American,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Nationals,MLB,Friendly,Colorado Springs,Colorado Springs,80902,38.669371,-104.807971,14,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Nationals,MLB,Front Royal,Front Royal,Front Royal,22630,38.928308,-78.174537,15,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Nationals,MLB,Gainesville,Gainesville,Gainesville,32601,29.648993,-82.324515,26,Convertible,Native American,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Fans,Washington Nationals,MLB,Gettysburg,Esmond,Esmond,60129,42.042932,-88.919791,10,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Nationals,MLB,Glen Allen,Gillette,Gillette,82716,44.377283,-105.550237,12,Convertible,Native American,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
Fans,Washington Nationals,MLB,Glenarden,Gillette,Gillette,82716,44.377283,-105.550237,15,Convertible,Native American,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
Fans,Washington Nationals,MLB,Glenn Dale,Glenn Dale,Glenn Dale,20769,38.98346,-76.811392,8,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Nationals,MLB,Goddard,Gillette,Gillette,82716,44.377283,-105.550237,10,Convertible,Native American,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
Fans,Washington Nationals,MLB,Golden Beach,Mechanicsville,Mechanicsville,20659,38.4429,-76.74385,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Nationals,MLB,Gordonsville,Gold Hill,Gold Hill,97525,42.43179,-123.0506,25,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Fans,Washington Nationals,MLB,Greater Landover,Gold Hill,Gold Hill,97525,42.43179,-123.0506,22,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Fans,Washington Nationals,MLB,Green Valley,Green Valley,Green Valley,85614,31.838223,-110.955483,0,Convertible,Native American,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Fans,Washington Nationals,MLB,Greenbush,Cohasset,Cohasset,2025,42.233938,-70.815826,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Nationals,MLB,Greencastle,Greencastle,Greencastle,17225,39.805922,-77.726127,13,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Nationals,MLB,Groveton,Alexandria,Alexandria,22306,38.756803,-77.09147,31,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
Fans,Washington Nationals,MLB,Guilford,Guilford,Guilford,6437,41.292144,-72.688013,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Nationals,MLB,Halfway,Williamsport,Williamsport,21795,39.589123,-77.826258,13,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Nationals,MLB,Harwood,Harwood,Harwood,20776,38.86539,-76.61996,61,Avid,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Nationals,MLB,Hephzibah,Heber City,Heber City,84032,40.517678,-111.348882,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Nationals,MLB,Herndon,Herndon,Herndon,20170,38.983887,-77.367457,18,Convertible,Native American,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Fans,Washington Nationals,MLB,Hollins,Hermitage,Hermitage,16148,41.221984,-80.438887,9,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Nationals,MLB,Hollywood,Hollywood,Hollywood,20636,38.342437,-76.569163,20,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Nationals,MLB,Hughesville,Hughesville,Hughesville,20637,38.520572,-76.781313,39,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Nationals,MLB,Huntingtown,Huntingtown,Huntingtown,20639,38.61166,-76.61865,27,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Nationals,MLB,Hyattsville,Follansbee,Follansbee,26037,40.335218,-80.570953,18,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Nationals,MLB,Hybla Valley,Follansbee,Follansbee,26037,40.335218,-80.570953,46,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Nationals,MLB,Idylwood,Follansbee,Follansbee,26037,40.335218,-80.570953,23,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Nationals,MLB,Indian Head,Indian Head,Indian Head,20640,38.60512,-77.17554,23,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Fans,Washington Nationals,MLB,Inwood,Inwood,Inwood,25428,39.362373,-78.033065,12,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Fans,Washington Nationals,MLB,Jefferson,Jefferson,Jefferson,21755,39.353688,-77.567142,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Nationals,MLB,Jessup,Jessup,Jessup,20794,39.155266,-76.813394,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Nationals,MLB,Jessup,Jessup,Jessup,20794,39.155266,-76.813394,6,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Nationals,MLB,Joint Base Andrews,Johnsonburg,Johnsonburg,15845,41.504669,-78.687183,27,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Nationals,MLB,Kensington,Kensington,Kensington,20895,39.02703,-77.077539,24,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Fans,Washington Nationals,MLB,Kilmarnock,Johnsonburg,Johnsonburg,15845,41.504669,-78.687183,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Nationals,MLB,Kinsale,Johnsonburg,Johnsonburg,15845,41.504669,-78.687183,71,Avid,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Nationals,MLB,La Plata,La Plata,La Plata,20646,38.513875,-77.01034,34,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Nationals,MLB,Lake Barcroft,Falls Church,Falls Church,22041,38.847972,-77.141481,22,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Fans,Washington Nationals,MLB,Lake Ridge,Woodbridge,Woodbridge,22192,38.675952,-77.316344,18,Convertible,Native American,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0
Fans,Washington Nationals,MLB,Lake Shore,Pasadena,Pasadena,21122,39.121745,-76.4953,6,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Fans,Washington Nationals,MLB,Lake Waccamaw,Johnsonburg,Johnsonburg,15845,41.504669,-78.687183,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Nationals,MLB,Lakeside,Sebring,Sebring,33870,27.457947,-81.373012,7,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Nationals,MLB,Laytonsville,Gaithersburg,Gaithersburg,20882,39.233512,-77.145781,30,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Nationals,MLB,Le Roy,Le Roy,Le Roy,14482,42.95619,-77.989988,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Nationals,MLB,Leonardtown,Leonardtown,Leonardtown,20650,38.278757,-76.655917,15,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Nationals,MLB,Libertytown,Laurel Hill,Laurel Hill,28351,34.80905,-79.54783,8,Convertible,Native American,0,0,0,2,0,0,1,0,1,1,0,1,1,0,0,0
