dCategory,Team,League,City,City Alt.,Neighborhood,Intensity,zipcode,US lat,US lon,Race,Fandom Level,"Struggling (Less than $10,000)","Getting By ($10,000 to $14,999)","Getting By ($15,000 to $19,999)","Starting Out ($20,000 to $24,999)","Starting Out ($25,000 to $29,999)","Starting Out ($30,000 to $34,999)","Middle Class ($35,000 to $39,999)","Middle Class ($40,000 to $44,999)","Middle Class ($45,000 to $49,999)","Comfortable ($50,000 to $59,999)","Comfortable ($60,000 to $74,999)","Doing Well ($75,000 to $99,999)","Prosperous ($100,000 to $124,999)","Prosperous ($125,000 to $149,999)","Wealthy ($150,000 to $199,999)","Affluent ($200,000 or more)"
Fans,New England Patriots,NFL,Foxborough,Foxboro,Foxboro,60,2035,42.062204,-71.235774,Black,avid,0,0,0,2,14,0,0,0,3,14,3,4,0,0,0,6
Fans,New England Patriots,NFL,Franklin,Franklin,Franklin,38,37064,35.890746,-86.965691,Black,casual,14,25,1,13,21,7,2,1,2,7,11,29,21,24,9,23
Fans,New England Patriots,NFL,Freetown,Assonet,Assonet,97,2702,41.79594,-71.06782,Black,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,New England Patriots,NFL,Georgia,Columbus,Columbus,0,31907,32.483084,-84.914976,Black,convertible,161,82,122,127,110,92,117,113,138,269,238,366,177,98,34,49
Fans,New England Patriots,NFL,Gloucester,Gloucester,Gloucester,37,1930,42.630011,-70.694179,Black,casual,3,0,0,0,0,4,1,0,0,3,0,4,7,0,0,0
Fans,New England Patriots,NFL,Gorham,Gorham,Gorham,31,4038,43.68258,-70.44571,Black,casual,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2
Fans,New England Patriots,NFL,Gray,Gray,Gray,35,4039,43.878567,-70.328889,Black,casual,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
Fans,New England Patriots,NFL,Groton,Groton,Groton,34,13073,42.579298,-76.392709,Black,casual,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0
Fans,New England Patriots,NFL,Halifax,Halifax,Halifax,37,2338,41.988351,-70.860578,Black,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,New England Patriots,NFL,Hampden,Hampden,Hampden,33,4444,44.74794,-68.83599,Black,casual,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Fans,New England Patriots,NFL,Hampstead,Hampstead,Hampstead,100,21074,39.614552,-76.864427,Black,avid,2,0,0,0,0,0,0,0,0,13,0,0,7,2,5,0
Fans,New England Patriots,NFL,Hampton,Hampton,Hampton,45,23630,37.072658,-76.38992,Black,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,New England Patriots,NFL,Hanover,Hanover,Hanover,41,21076,39.192885,-76.724137,Black,casual,9,2,9,0,7,2,4,0,2,14,23,51,56,38,51,126
Fans,New England Patriots,NFL,Hardeeville,Hardeeville,Hardeeville,10,29927,32.244037,-81.074835,Black,casual,24,16,17,0,0,8,0,20,20,11,25,13,32,3,6,0
Fans,New England Patriots,NFL,Harpswell,Harpswell,Harpswell,35,4079,43.78105,-69.995537,Black,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,New England Patriots,NFL,Hartland,Hartland,Hartland,0,48353,42.648484,-83.717806,Black,convertible,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Fans,New England Patriots,NFL,Haverhill,Haverhill,Haverhill,28,1830,42.792639,-71.072501,Black,casual,2,22,4,0,7,0,0,0,0,10,3,2,16,1,0,2
Fans,New England Patriots,NFL,Hebron,Hebron,Hebron,0,43025,39.974804,-82.511108,Black,convertible,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
Fans,New England Patriots,NFL,Henniker,Henniker,Henniker,0,3242,43.180148,-71.81959,Black,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,New England Patriots,NFL,Holden,Holden,Holden,31,1520,42.336791,-71.845316,Black,casual,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0
Fans,New England Patriots,NFL,Hooksett,Hooksett,Hooksett,45,3106,43.065097,-71.443616,Black,casual,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
Fans,New England Patriots,NFL,Hopkinton,Hopkinton,Hopkinton,0,1748,42.22358,-71.52282,Black,convertible,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,1
Fans,New England Patriots,NFL,Hudson,Hudson,Hudson,26,34667,28.382489,-82.64803,Black,casual,8,0,4,7,0,0,3,0,0,2,4,9,4,0,0,0
Fans,New England Patriots,NFL,Hudson,Hudson,Hudson,38,34667,28.382489,-82.64803,Black,casual,8,0,4,7,0,0,3,0,0,2,4,9,4,0,0,0
Fans,New England Patriots,NFL,Hurlburt Field,Hurlburt Field,Hurlburt Field,0,32544,30.422926,-86.698525,Black,convertible,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Fans,New England Patriots,NFL,Johnston,Johnston,Johnston,42,2919,41.82744,-71.519879,Black,casual,0,0,0,0,0,0,6,0,0,0,6,1,17,0,4,1
Fans,New England Patriots,NFL,Killingly,Danielson,Danielson,42,6239,41.8026,-71.88591,Black,casual,0,17,0,0,0,0,5,0,2,8,0,0,0,0,0,0
Fans,New England Patriots,NFL,Kittery,Kittery,Kittery,39,3904,43.09161,-70.73741,Black,casual,1,0,0,0,2,0,14,0,0,0,1,6,0,0,1,0
Fans,New England Patriots,NFL,Laconia,Laconia,Laconia,48,3246,43.576423,-71.481025,Black,casual,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
Fans,New England Patriots,NFL,Lakeville,Lakeville,Lakeville,63,2347,41.843757,-70.959981,Black,avid,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0
Fans,New England Patriots,NFL,Lely,Naples,Naples,28,34113,26.042638,-81.718172,Black,casual,0,0,0,0,0,7,0,0,30,3,6,22,0,2,0,6
Fans,New England Patriots,NFL,Lewiston,Lewiston,Lewiston,34,14092,43.170805,-78.989515,Black,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,New England Patriots,NFL,Lincoln,Lincoln,Lincoln,30,68508,40.818272,-96.703937,Black,casual,7,0,4,3,8,5,0,0,1,0,0,2,0,0,0,0
Fans,New England Patriots,NFL,Lisbon,Lisbon,Lisbon,52,3585,44.245004,-71.888882,Black,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,New England Patriots,NFL,Londonderry,Londonderry,Londonderry,28,3053,42.8712,-71.387776,Black,casual,0,0,0,0,0,1,0,0,0,0,0,8,0,2,0,0
Fans,New England Patriots,NFL,Longwood,Longwood,Longwood,0,32750,28.705924,-81.340639,Black,convertible,11,0,0,0,2,2,0,8,0,5,17,16,11,4,3,6
Fans,New England Patriots,NFL,Lynnfield,Lynnfield,Lynnfield,29,1940,42.533732,-71.028775,Black,casual,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4
Fans,New England Patriots,NFL,Madison,Madison,Madison,0,53704,43.136269,-89.347319,Black,convertible,16,22,21,7,21,35,33,7,29,21,31,28,19,8,8,4
Fans,New England Patriots,NFL,Mammoth Lakes,Mammoth Lakes,Mammoth Lakes,0,93546,37.609434,-118.865636,Black,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,New England Patriots,NFL,Marshfield,Marshfield,Marshfield,38,2050,42.111805,-70.710744,Black,casual,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
Fans,New England Patriots,NFL,Mary Esther,Mary Esther,Mary Esther,0,32569,30.40992,-86.66301,Black,convertible,2,2,0,0,4,0,0,0,0,18,18,9,9,9,9,8
Fans,New England Patriots,NFL,Mashpee,Mashpee,Mashpee,49,2649,41.64844,-70.48114,Black,casual,0,0,0,0,3,4,0,2,0,1,0,0,1,3,1,1
Fans,New England Patriots,NFL,Maynard,Maynard,Maynard,17,1754,42.446396,-71.459405,Black,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,New England Patriots,NFL,Medfield,Medfield,Medfield,20,2052,42.181265,-71.309934,Black,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,New England Patriots,NFL,Medway,Medway,Medway,27,2053,42.156282,-71.427663,Black,casual,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0
Fans,New England Patriots,NFL,Melrose,Melrose,Melrose,32,2176,42.458995,-71.053095,Black,casual,1,5,0,0,0,0,14,0,0,6,10,3,2,6,12,0
Fans,New England Patriots,NFL,Meredith,Meredith,Meredith,49,3253,43.65818,-71.50445,Black,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Fans,New England Patriots,NFL,Merrimack,Merrimack,Merrimack,40,3054,42.86509,-71.4934,Black,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
Fans,New England Patriots,NFL,Middleton,Middleton,Middleton,42,1949,42.59509,-71.01616,Black,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
Fans,New England Patriots,NFL,Monroe,Monroe,Monroe,0,10950,41.33065,-74.18681,Black,convertible,2,2,0,0,0,0,7,1,0,0,10,9,11,10,20,8
Fans,New England Patriots,NFL,Mountain Home,Mountain Home,Mountain Home,0,83647,43.156195,-115.720455,Black,convertible,3,2,0,0,0,0,1,0,5,2,2,0,2,0,5,1
Fans,New England Patriots,NFL,Nahant,Nahant,Nahant,63,1908,42.427296,-70.922442,Black,avid,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
Fans,New England Patriots,NFL,Naples,Naples,Naples,0,34102,26.133968,-81.795309,Black,convertible,3,0,5,0,3,1,1,1,2,8,4,3,0,1,0,0
Fans,New England Patriots,NFL,Narragansett,Narragansett,Narragansett,31,2882,41.377185,-71.497793,Black,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,New England Patriots,NFL,Nashua,Nashua,Nashua,38,3060,42.741295,-71.458793,Black,casual,2,21,0,0,10,5,2,0,0,6,8,2,10,0,2,3
Fans,New England Patriots,NFL,Needham,Needham,Needham,32,2492,42.279797,-71.25006,Black,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,5
Fans,New England Patriots,NFL,Newbury,Newbury,Newbury,44,5051,44.068284,-72.118739,Black,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,New England Patriots,NFL,Newburyport,Newburyport,Newburyport,32,1950,42.80965,-70.873196,Black,casual,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2
Fans,New England Patriots,NFL,Newmarket,Newmarket,Newmarket,29,3857,43.07535,-70.9392,Black,casual,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0
Fans,New England Patriots,NFL,Norfolk,Norfolk,Norfolk,57,2056,42.117511,-71.331793,Black,avid,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3
Fans,New England Patriots,NFL,North Andover,North Andover,North Andover,41,1845,42.672835,-71.087689,Black,casual,0,2,6,0,4,0,0,0,0,0,24,0,0,0,4,7
Fans,New England Patriots,NFL,North Kingstown,North Kingstown,North Kingstown,37,2852,41.586851,-71.464801,Black,casual,0,4,0,0,0,1,0,0,0,0,0,4,3,1,0,0
Fans,New England Patriots,NFL,North Providence,Providence,Providence,23,2904,41.85414,-71.437752,Black,casual,14,34,12,24,7,0,22,31,2,6,17,8,20,2,13,5
Fans,New England Patriots,NFL,North Royalton,North Royalton,North Royalton,6,44133,41.314603,-81.745102,Black,convertible,0,3,0,2,0,0,2,1,1,12,6,6,21,0,4,0
Fans,New England Patriots,NFL,North Smithfield,North Smithfield,North Smithfield,35,2896,41.96677,-71.54951,Black,casual,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0
Fans,New England Patriots,NFL,Norwell,Norwell,Norwell,28,2061,42.154145,-70.823035,Black,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,New England Patriots,NFL,Norwood,Norwood,Norwood,35,2062,42.182798,-71.196277,Black,casual,3,2,6,0,4,0,8,0,0,2,6,26,6,2,12,14
Fans,New England Patriots,NFL,Oak Bluffs,Oak Bluffs,Oak Bluffs,0,2557,41.45428,-70.56197,Black,convertible,0,0,0,0,0,5,0,0,0,5,0,0,3,0,0,0
Fans,New England Patriots,NFL,Oakland,Oakland,Oakland,21,7436,41.023402,-74.238623,Black,casual,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4
Fans,New England Patriots,NFL,Pageland,Pageland,Pageland,0,29728,34.768882,-80.3751,Black,convertible,26,12,31,2,13,10,17,13,10,29,15,4,8,2,0,0
Fans,New England Patriots,NFL,Paris,Paris,Paris,44,38242,36.31586,-88.315916,Black,casual,14,10,14,4,2,2,4,0,3,14,13,4,9,1,2,11
Fans,New England Patriots,NFL,Pawtucket,Pawtucket,Pawtucket,29,2860,41.875149,-71.392732,Black,casual,33,37,23,42,15,6,14,25,36,48,42,110,29,28,23,30
Fans,New England Patriots,NFL,Peabody,Peabody,Peabody,37,1960,42.536996,-70.973646,Black,casual,13,1,0,2,0,0,0,6,4,15,7,12,6,13,4,5
Fans,New England Patriots,NFL,Pembroke,Pembroke,Pembroke,62,2359,42.065702,-70.800778,Black,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,New England Patriots,NFL,Penn Yan,Penn Yan,Penn Yan,0,14527,42.637423,-77.069925,Black,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,New England Patriots,NFL,Pennsauken Township,Pennsauken,Pennsauken,9,8110,39.96484,-75.0565,Black,casual,62,1,6,22,6,9,7,3,3,22,12,66,42,11,38,24
Fans,New England Patriots,NFL,Pepperell,Pepperell,Pepperell,39,1463,42.67001,-71.59072,Black,casual,0,0,0,0,0,0,0,0,0,0,0,2,0,6,2,4
Fans,New England Patriots,NFL,Pleasant Run,Cincinnati,Cincinnati,0,45251,39.267157,-84.599285,Black,convertible,26,5,10,9,27,23,22,44,5,20,51,35,38,26,8,14
Fans,New England Patriots,NFL,Plymouth,Plymouth,Plymouth,43,2360,41.886207,-70.638717,Black,casual,0,2,0,2,0,0,5,0,0,0,1,11,0,2,0,0
Fans,New England Patriots,NFL,Portsmouth,Portsmouth,Portsmouth,24,23704,36.824298,-76.315663,Black,casual,122,63,50,44,52,21,38,29,30,41,95,87,24,18,23,23
Fans,New England Patriots,NFL,Presque Isle,Presque Isle,Presque Isle,60,4769,46.715072,-68.012557,Black,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,New England Patriots,NFL,Princeton,Princeton,Princeton,0,47670,38.303369,-87.534003,Black,convertible,0,5,4,0,5,6,0,2,0,1,4,6,2,6,0,0
Fans,New England Patriots,NFL,Putney,Putney,Putney,0,31782,31.543065,-84.219594,Black,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,New England Patriots,NFL,Randolph,Randolph,Randolph,27,14772,42.162,-78.97532,Black,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,New England Patriots,NFL,Raymond,Raymond,Raymond,29,4071,43.906227,-70.465928,Black,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Fans,New England Patriots,NFL,Red Oaks Mill,Poughkeepsie,Poughkeepsie,0,12603,41.690707,-73.862074,Black,convertible,10,16,6,4,6,6,23,10,47,9,12,34,39,28,44,18
Fans,New England Patriots,NFL,Rindge,Rindge,Rindge,60,3461,42.76509,-72.00912,Black,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,New England Patriots,NFL,Rochester,Rochester,Rochester,52,55901,44.075285,-92.516916,Black,avid,13,17,24,9,36,28,5,16,6,11,12,31,5,5,15,8
Fans,New England Patriots,NFL,Rochester,Rochester,Rochester,38,55901,44.075285,-92.516916,Black,casual,13,17,24,9,36,28,5,16,6,11,12,31,5,5,15,8
Fans,New England Patriots,NFL,Rutland,Rutland,Rutland,25,1543,42.383516,-71.95463,Black,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Fans,New England Patriots,NFL,Salisbury,Salisbury,Salisbury,0,1952,42.851234,-70.865667,Black,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,New England Patriots,NFL,San Lorenzo,San Lorenzo,San Lorenzo,0,94580,37.68123,-122.133825,Black,convertible,10,2,2,6,0,0,0,0,0,2,14,0,5,5,15,2
Fans,New England Patriots,NFL,Sandwich,Sandwich,Sandwich,32,2563,41.711291,-70.477482,Black,casual,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Fans,New England Patriots,NFL,Sanford,Sanford,Sanford,40,27330,35.469782,-79.171723,Black,casual,54,46,31,35,35,24,20,32,15,29,55,42,44,18,15,8
Fans,New England Patriots,NFL,Saugus,Saugus,Saugus,32,1906,42.472112,-70.997794,Black,casual,9,0,3,0,0,1,0,0,0,0,5,25,3,5,7,0
Fans,New England Patriots,NFL,Seabrook,Seabrook,Seabrook,31,3874,42.89481,-70.87116,Black,casual,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
Fans,New England Patriots,NFL,Seekonk,Seekonk,Seekonk,45,2771,41.840103,-71.318995,Black,casual,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,4
Fans,New England Patriots,NFL,Sidney,Sidney,Sidney,85,69162,41.161943,-103.066015,Black,avid,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
Fans,New England Patriots,NFL,Silver Lake,Selbyville,Selbyville,17,19975,38.46039,-75.22074,Black,casual,1,0,1,0,0,0,6,0,2,2,2,0,2,0,1,0
Fans,New England Patriots,NFL,Simsbury,Simsbury,Simsbury,18,6070,41.868647,-72.819742,Black,casual,0,0,0,0,10,0,0,0,6,0,2,0,11,2,0,2
Fans,New England Patriots,NFL,Smithfield,Smithfield,Smithfield,31,2917,41.92204,-71.54951,Black,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Fans,New England Patriots,NFL,South Congaree,West Columbia,West Columbia,0,29170,33.932043,-81.15429,Black,convertible,3,9,4,9,1,8,15,8,7,2,30,41,6,8,32,15
Fans,New England Patriots,NFL,South Portland,South Portland,South Portland,22,4106,43.627364,-70.289248,Black,casual,0,0,0,0,0,0,0,9,0,15,7,12,25,12,0,5
Fans,New England Patriots,NFL,Spencer,Spencer,Spencer,0,1562,42.24509,-71.99248,Black,convertible,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
Fans,New England Patriots,NFL,Standish,Standish,Standish,35,4084,43.804454,-70.554905,Black,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,New England Patriots,NFL,Stoughton,Stoughton,Stoughton,31,2072,42.118416,-71.105733,Black,casual,0,5,3,30,0,8,2,9,7,22,14,57,30,25,15,43
Fans,New England Patriots,NFL,Stratmoor,Colorado Springs,Colorado Springs,0,80906,38.796074,-104.841763,Black,convertible,11,0,0,3,7,13,3,7,17,6,3,14,1,0,9,4
Fans,New England Patriots,NFL,Swampscott,Swampscott,Swampscott,17,1907,42.46801,-70.89243,Black,casual,11,0,0,0,0,6,0,0,0,0,6,0,9,0,0,5
Fans,New England Patriots,NFL,Swansea,Swansea,Swansea,64,2777,41.766629,-71.234443,Black,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
Fans,New England Patriots,NFL,Swanzey,Swanzey,Swanzey,0,3446,42.841079,-72.330145,Black,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,New England Patriots,NFL,Taunton,Taunton,Taunton,57,2780,41.909112,-71.118346,Black,avid,30,18,2,20,4,5,5,11,0,13,30,19,20,14,12,11
Fans,New England Patriots,NFL,Templeton,Templeton,Templeton,50,1468,42.555059,-72.072285,Black,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,New England Patriots,NFL,Tewksbury,Tewksbury,Tewksbury,35,1876,42.61065,-71.23422,Black,casual,0,0,0,0,0,0,0,0,0,2,8,10,4,13,7,2
Fans,New England Patriots,NFL,Thornton,Thornton,Thornton,0,60476,41.56809,-87.6081,Black,convertible,4,4,0,0,5,1,1,0,1,1,3,13,2,3,1,0
Fans,New England Patriots,NFL,Tilton,Tilton,Tilton,0,3276,43.431031,-71.575998,Black,convertible,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Fans,New England Patriots,NFL,Townsend,Townsend,Townsend,34,1469,42.67167,-71.70406,Black,casual,6,0,0,0,0,2,0,0,0,1,0,5,0,2,0,0
Fans,New England Patriots,NFL,Tyngsborough,Tyngsboro,Tyngsboro,35,1879,42.67676,-71.42451,Black,casual,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1
Fans,New England Patriots,NFL,Victor,Victor,Victor,0,14564,42.973715,-77.426906,Black,convertible,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,8
Fans,New England Patriots,NFL,Wadley,Wadley,Wadley,0,36276,33.207578,-85.480892,Black,convertible,4,9,0,0,1,0,3,6,0,1,2,0,2,0,0,0
Fans,New England Patriots,NFL,Wakefield,Wakefield,Wakefield,28,1880,42.499891,-71.068829,Black,casual,0,0,0,0,0,0,0,2,0,2,0,0,4,0,0,3
Fans,New England Patriots,NFL,Walpole,Walpole,Walpole,43,2081,42.148624,-71.255533,Black,casual,0,0,0,0,6,0,0,0,3,0,2,2,6,3,0,2
Fans,New England Patriots,NFL,Wareham,Wareham,Wareham,37,2571,41.760216,-70.694662,Black,casual,0,0,0,0,0,0,0,2,0,0,0,0,2,0,4,0
Fans,New England Patriots,NFL,Warwick,Warwick,Warwick,44,10990,41.25648,-74.35988,Black,casual,0,0,0,0,0,2,0,0,0,7,0,8,4,5,5,13
Fans,New England Patriots,NFL,Webster,Webster,Webster,24,14580,43.21821,-77.454075,Black,casual,1,0,8,5,0,6,5,0,1,7,0,7,5,0,13,5
Fans,New England Patriots,NFL,West Bridgewater,West Bridgewater,West Bridgewater,40,2379,42.02165,-71.023588,Black,casual,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,2
Fans,New England Patriots,NFL,West Greenwich,West Greenwich,West Greenwich,78,2817,41.631168,-71.667165,Black,avid,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0
Fans,New England Patriots,NFL,Weston,Weston,Weston,16,33326,26.118455,-80.362285,Black,casual,2,0,0,0,8,0,0,0,1,3,0,3,0,3,12,5
Fans,New England Patriots,NFL,Westport,Westport,Westport,36,2790,41.61547,-71.079636,Black,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,New England Patriots,NFL,Weymouth,Weymouth,Weymouth,35,2188,42.20794,-70.95514,Black,casual,0,0,0,3,0,0,0,0,0,2,2,0,20,0,4,2
Fans,New England Patriots,NFL,Whitman,Whitman,Whitman,52,2382,42.0785,-70.940837,Black,avid,0,0,0,0,0,0,0,0,3,1,0,12,1,0,1,0
Fans,New England Patriots,NFL,Wilbraham,Wilbraham,Wilbraham,69,1095,42.13408,-72.4345,Black,avid,2,0,0,0,0,0,0,2,0,0,6,0,11,5,4,0
Fans,New England Patriots,NFL,Wilmington,Wilmington,Wilmington,48,28401,34.271985,-77.963628,Black,casual,106,75,74,29,18,26,20,20,17,46,18,36,14,9,7,2
Fans,New England Patriots,NFL,Winchendon,Winchendon,Winchendon,0,1475,42.661612,-72.047876,Black,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Fans,New England Patriots,NFL,Windham,Windham,Windham,8,3087,42.80064,-71.30423,Black,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Fans,New England Patriots,NFL,Windsor Locks,Windsor Locks,Windsor Locks,12,6096,41.933846,-72.660245,Black,casual,0,0,2,0,0,0,0,2,13,0,17,0,10,4,0,8
Fans,New England Patriots,NFL,Winterport,Winterport,Winterport,0,4496,44.65337,-68.917487,Black,convertible,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Fans,New England Patriots,NFL,Wolfeboro,Wolfeboro,Wolfeboro,24,3894,43.667102,-71.183597,Black,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,New England Patriots,NFL,Woonsocket,Woonsocket,Woonsocket,31,2895,41.984598,-71.51939,Black,casual,18,13,7,5,0,7,2,3,8,27,8,48,21,14,2,8
Fans,New England Patriots,NFL,Yarmouth,Yarmouth,Yarmouth,58,4096,43.798227,-70.171979,Black,avid,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0
Fans,New England Patriots,NFL,Yarmouth,Yarmouth,Yarmouth,55,4096,43.798227,-70.171979,Black,avid,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0
Fans,Las Vegas Raiders,NFL,Accokeek,Accokeek,Accokeek,0,20607,38.666071,-76.998396,Black,convertible,5,5,2,0,3,11,0,0,0,14,23,86,59,37,80,199
Fans,Las Vegas Raiders,NFL,Adams,Adams,Adams,0,1220,42.62776,-73.11862,Black,convertible,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Las Vegas Raiders,NFL,Apalachin,Apalachin,Apalachin,0,13732,42.049798,-76.181009,Black,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Fans,Las Vegas Raiders,NFL,Artesia,Artesia,Artesia,0,88210,32.771797,-104.219669,Black,convertible,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Las Vegas Raiders,NFL,Ashland,Ashland,Ashland,55,41101,38.473824,-82.647933,Black,avid,1,2,5,2,0,0,0,0,1,7,6,5,1,0,0,0
Fans,Las Vegas Raiders,NFL,Baker City,Baker City,Baker City,0,97814,44.77487,-117.83438,Black,convertible,0,0,0,0,0,0,6,0,0,0,0,0,0,0,8,0
Fans,Las Vegas Raiders,NFL,Barstow,Fort Irwin,Fort Irwin,0,92310,35.262453,-116.696561,Black,convertible,0,0,0,3,3,4,12,0,22,12,35,10,1,3,12,0
Fans,Las Vegas Raiders,NFL,Bay Shore,Bay Shore,Bay Shore,0,11706,40.742795,-73.265461,Black,convertible,31,29,8,15,0,15,14,48,13,26,29,51,70,41,82,59
Fans,Las Vegas Raiders,NFL,Beale Air Force Base,Beale Afb,Beale Afb,0,95903,39.111453,-121.360957,Black,convertible,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0
Fans,Las Vegas Raiders,NFL,Belgrade,Belgrade,Belgrade,0,4917,44.480594,-69.83253,Black,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Las Vegas Raiders,NFL,Bellwood,Bellwood,Bellwood,0,60104,41.88142,-87.88312,Black,convertible,25,34,60,19,53,42,21,56,38,47,59,172,96,73,64,32
Fans,Las Vegas Raiders,NFL,Benicia,Benicia,Benicia,46,94510,38.04936,-122.15858,Black,casual,4,0,0,14,7,3,0,10,0,3,0,9,12,2,1,6
Fans,Las Vegas Raiders,NFL,Bonadelle Ranchos-Madera Ranchos,Madera,Madera,0,93636,36.857756,-119.852537,Black,convertible,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
Fans,Las Vegas Raiders,NFL,Bourbonnais,Bourbonnais,Bourbonnais,0,60914,41.180968,-87.847038,Black,convertible,5,22,21,14,10,5,6,9,0,9,30,7,8,0,23,4
Fans,Las Vegas Raiders,NFL,Burnsville,Burnsville,Burnsville,0,28714,35.835649,-82.268193,Black,convertible,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Fans,Las Vegas Raiders,NFL,Canton,Canton,Canton,0,2021,42.179146,-71.121185,Black,convertible,17,14,15,9,0,0,6,0,6,1,10,20,21,0,37,17
Fans,Las Vegas Raiders,NFL,Chico,Chico,Chico,49,95926,39.746159,-121.840083,Black,casual,6,19,2,4,3,32,0,8,0,9,0,0,0,0,0,0
