dCategory,Team,League,City,City Alt.,Neighborhood,zipcode,US lat,US lon,Intensity,Fandom Level,Race,helper,match,"Struggling (Less than $10,000)","Getting By ($10,000 to $14,999)","Getting By ($15,000 to $19,999)","Starting Out ($20,000 to $24,999)","Starting Out ($25,000 to $29,999)","Starting Out ($30,000 to $34,999)","Middle Class ($35,000 to $39,999)","Middle Class ($40,000 to $44,999)","Middle Class ($45,000 to $49,999)","Comfortable ($50,000 to $59,999)","Comfortable ($60,000 to $74,999)","Doing Well ($75,000 to $99,999)","Prosperous ($100,000 to $124,999)","Prosperous ($125,000 to $149,999)","Wealthy ($150,000 to $199,999)","Affluent ($200,000 or more)"
Fans,Washington Nationals,MLB,Manteo,Manteo,Manteo,27954,35.90823,-75.67573,0,Convertible,Black,0.16,27954,0,7,0,0,11,10,0,0,0,3,4,8,0,0,0,11
Fans,Washington Nationals,MLB,Marlow Heights,Madisonville,Madisonville,77864,30.970828,-95.890751,8,Convertible,Black,0.16,77864,2,20,0,0,1,7,0,0,2,4,3,16,0,8,2,10
Fans,Washington Nationals,MLB,Marshall,Marshall,Marshall,62441,39.39143,-87.69364,18,Convertible,Black,0.16,62441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Nationals,MLB,Massanutten,Mc Gaheysville,Mc Gaheysville,22840,38.400968,-78.734456,20,Convertible,Black,0.16,22840,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0
Fans,Washington Nationals,MLB,Mechanicsville,Mechanicsville,Mechanicsville,20659,38.4429,-76.74385,12,Convertible,Black,0.16,20659,0,2,4,9,0,1,1,10,0,3,4,11,10,8,9,3
Fans,Washington Nationals,MLB,Merrifield,Fairfax,Fairfax,22031,38.859531,-77.258547,27,Casual,Black,0.16,22031,11,0,0,6,5,3,0,2,3,9,23,32,31,26,26,13
Fans,Washington Nationals,MLB,Middletown,Middletown,Middletown,21769,39.44371,-77.54471,47,Casual,Black,0.16,21769,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,4
Fans,Washington Nationals,MLB,Millville,Millville,Millville,8332,39.370401,-75.04282,30,Casual,Black,0.16,8332,54,6,36,52,12,2,36,15,18,35,28,45,34,11,5,1
Fans,Washington Nationals,MLB,Millwood,Millwood,Millwood,22646,39.072518,-78.050929,100,Avid,Black,0.16,22646,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Nationals,MLB,Milton,Milton,Milton,2186,42.240598,-71.078494,12,Convertible,Black,0.16,2186,8,2,3,11,12,0,0,33,0,6,14,11,7,27,31,55
Fans,Washington Nationals,MLB,Mineral,Milam,Milam,75959,31.512307,-93.861732,25,Convertible,Black,0.16,75959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Nationals,MLB,Mitchellville,Bowie,Bowie,20721,38.919357,-76.787141,14,Convertible,Black,0.16,20721,14,4,12,8,14,4,13,22,14,22,69,128,176,164,272,500
Fans,Washington Nationals,MLB,Mount Vernon,Mount Vernon,Mount Vernon,43050,40.37066,-82.481346,24,Convertible,Black,0.16,43050,2,0,0,2,0,3,0,3,0,0,0,3,0,0,4,0
Fans,Washington Nationals,MLB,Moyock,Savage,Savage,55378,44.751113,-93.367975,0,Convertible,Black,0.16,55378,7,15,0,0,8,2,0,5,13,3,8,12,3,16,10,19
Fans,Washington Nationals,MLB,Munhall,Homestead,Homestead,15120,40.392619,-79.905171,0,Convertible,Black,0.16,15120,35,30,5,17,37,19,11,14,12,13,23,8,18,13,3,2
Fans,Washington Nationals,MLB,Nags Head,Savage,Savage,55378,44.751113,-93.367975,15,Convertible,Black,0.16,55378,7,15,0,0,8,2,0,5,13,3,8,12,3,16,10,19
Fans,Washington Nationals,MLB,New Market,New Market,New Market,21774,39.3826,-77.26943,0,Convertible,Black,0.16,21774,0,0,1,0,0,0,0,0,0,0,0,0,3,0,11,14
Fans,Washington Nationals,MLB,New Philadelphia,Savage,Savage,55378,44.751113,-93.367975,0,Convertible,Black,0.16,55378,7,15,0,0,8,2,0,5,13,3,8,12,3,16,10,19
Fans,Washington Nationals,MLB,Nokesville,Savage,Savage,55378,44.751113,-93.367975,30,Casual,Black,0.16,55378,7,15,0,0,8,2,0,5,13,3,8,12,3,16,10,19
Fans,Washington Nationals,MLB,North Bethesda,Rockville,Rockville,20852,39.052158,-77.121096,15,Convertible,Black,0.16,20852,22,17,6,14,12,4,13,9,12,15,23,58,46,39,19,87
Fans,Washington Nationals,MLB,North Springfield,Springfield,Springfield,22151,38.802858,-77.211556,24,Convertible,Black,0.16,22151,0,3,0,0,0,0,0,0,0,0,2,0,4,4,6,2
Fans,Washington Nationals,MLB,Oakton,Oakton,Oakton,22124,38.892796,-77.329906,36,Casual,Black,0.16,22124,0,0,0,0,0,0,0,1,0,0,0,4,3,12,6,4
Fans,Washington Nationals,MLB,Ocean City,Ocean City,Ocean City,8226,39.277616,-74.5746,17,Convertible,Black,0.16,8226,0,5,0,5,0,0,2,0,0,0,0,0,4,3,0,0
Fans,Washington Nationals,MLB,Ocean Pines,Berlin,Berlin,21811,38.310447,-75.320901,32,Casual,Black,0.16,21811,8,8,1,5,14,1,7,1,1,20,11,21,16,1,7,9
Fans,Washington Nationals,MLB,Ocean View,Nolanville,Nolanville,76559,31.07879,-97.60557,37,Casual,Black,0.16,76559,6,0,0,0,0,0,0,0,0,5,0,16,0,11,18,7
Fans,Washington Nationals,MLB,Odenton,Odenton,Odenton,21113,39.0625,-76.69547,12,Convertible,Black,0.16,21113,7,0,23,0,3,4,3,11,32,46,32,106,72,95,143,100
Fans,Washington Nationals,MLB,Olney,Olney,Olney,20832,39.150364,-77.077651,30,Casual,Black,0.16,20832,4,7,0,6,4,0,4,7,5,19,5,7,35,12,23,32
Fans,Washington Nationals,MLB,Owings,Overton,Overton,75684,32.2746,-94.97855,59,Avid,Black,0.16,75684,7,14,2,0,0,9,4,2,3,7,2,3,0,5,0,1
Fans,Washington Nationals,MLB,Oxon Hill-Glassmanor,Overton,Overton,75684,32.2746,-94.97855,19,Convertible,Black,0.16,75684,7,14,2,0,0,9,4,2,3,7,2,3,0,5,0,1
Fans,Washington Nationals,MLB,Paeonian Springs,Overton,Overton,75684,32.2746,-94.97855,11,Convertible,Black,0.16,75684,7,14,2,0,0,9,4,2,3,7,2,3,0,5,0,1
Fans,Washington Nationals,MLB,Petersburg,Pecos,Pecos,79772,31.446678,-103.57906,0,Convertible,Black,0.16,79772,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
Fans,Washington Nationals,MLB,Philipsburg,Pecos,Pecos,79772,31.446678,-103.57906,12,Convertible,Black,0.16,79772,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
Fans,Washington Nationals,MLB,Pimmit Hills,Falls Church,Falls Church,22043,38.900733,-77.197334,49,Casual,Black,0.16,22043,0,0,12,0,16,0,0,4,2,16,3,2,4,10,21,6
Fans,Washington Nationals,MLB,Pine Knoll Shores,Atlantic Beach,Atlantic Beach,28512,34.69905,-76.74021,0,Convertible,Black,0.16,28512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Nationals,MLB,Poquoson,Pecos,Pecos,79772,31.446678,-103.57906,25,Convertible,Black,0.16,79772,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
Fans,Washington Nationals,MLB,Potomac,Potomac,Potomac,20854,39.029839,-77.234792,20,Convertible,Black,0.16,20854,0,0,3,8,3,0,8,8,0,4,2,8,3,4,10,43
Fans,Washington Nationals,MLB,Potomac Falls,Pecos,Pecos,79772,31.446678,-103.57906,22,Convertible,Black,0.16,79772,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
Fans,Washington Nationals,MLB,Quarryville,Pecos,Pecos,79772,31.446678,-103.57906,0,Convertible,Black,0.16,79772,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
Fans,Washington Nationals,MLB,Reston,Burleson,Burleson,76028,32.492683,-97.264359,23,Convertible,Black,0.16,76028,5,0,16,0,2,0,0,4,7,15,36,24,38,26,41,14
Fans,Washington Nationals,MLB,Riverdale Park,Rio Vista,Rio Vista,94571,38.209069,-121.777874,29,Casual,Black,0.16,94571,9,0,2,0,0,16,0,13,0,4,0,20,10,0,10,4
Fans,Washington Nationals,MLB,Robinwood,Keymar,Keymar,21757,39.619399,-77.252657,18,Convertible,Black,0.16,21757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Nationals,MLB,Rosaryville,Rialto,Rialto,92376,34.111606,-117.377406,11,Convertible,Black,0.16,92376,23,44,41,14,14,44,16,14,30,23,47,48,31,45,43,19
Fans,Washington Nationals,MLB,Rose Hill,Alexandria,Alexandria,22310,38.784071,-77.122817,29,Casual,Black,0.16,22310,0,0,1,5,5,5,2,2,0,15,32,24,21,32,37,69
Fans,Washington Nationals,MLB,Rushmere,Rialto,Rialto,92376,34.111606,-117.377406,19,Convertible,Black,0.16,92376,23,44,41,14,14,44,16,14,30,23,47,48,31,45,43,19
Fans,Washington Nationals,MLB,Saint Charles,Waldorf,Waldorf,20602,38.583394,-76.894551,20,Convertible,Black,0.16,20602,59,29,19,27,11,23,23,22,30,45,122,126,168,105,125,135
Fans,Washington Nationals,MLB,Saint James,Saint James,Saint James,65559,37.971347,-91.636399,0,Convertible,Black,0.16,65559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Nationals,MLB,Silver Spring,Silver Spring,Silver Spring,20901,39.036289,-77.010948,21,Convertible,Black,0.16,20901,33,12,11,13,23,35,26,21,15,42,54,91,99,25,47,88
Fans,Washington Nationals,MLB,Six Lakes,Six Lakes,Six Lakes,48886,43.42503,-85.15003,0,Convertible,Black,0.16,48886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Nationals,MLB,Skyline View,Harrisburg,Harrisburg,17112,40.344295,-76.790248,0,Convertible,Black,0.16,17112,10,0,0,2,3,0,13,15,10,21,14,28,5,12,14,14
Fans,Washington Nationals,MLB,Spencer,La Puente,La Puente,91744,34.031415,-117.93647,0,Convertible,Black,0.16,91744,5,1,1,2,3,0,2,2,0,2,4,5,3,9,9,0
Fans,Washington Nationals,MLB,Springfield,Springfield,Springfield,62701,39.800698,-89.648801,23,Convertible,Black,0.16,62701,3,7,0,3,1,1,0,0,0,0,0,0,0,0,0,0
Fans,Washington Nationals,MLB,Stafford,Stafford Springs,Stafford Springs,6076,41.95956,-72.31072,15,Convertible,Black,0.16,6076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Nationals,MLB,Stephens City,Stephens City,Stephens City,22655,39.08344,-78.21806,22,Convertible,Black,0.16,22655,0,1,2,7,2,0,5,0,0,13,8,5,9,8,17,8
Fans,Washington Nationals,MLB,Sterling,Sterling,Sterling,1564,42.43759,-71.76063,20,Convertible,Black,0.16,1564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Fans,Washington Nationals,MLB,Stevensville,Stevensville,Stevensville,21666,38.97514,-76.31706,31,Casual,Black,0.16,21666,0,4,31,0,0,0,0,0,0,0,0,0,13,0,21,0
Fans,Washington Nationals,MLB,Strasburg,Strasburg,Strasburg,17579,39.98316,-76.18412,13,Convertible,Black,0.16,17579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Nationals,MLB,Stuarts Draft,State Center,State Center,50247,42.02551,-93.144785,29,Casual,Black,0.16,50247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Nationals,MLB,Sudley,Manassas,Manassas,20109,38.793641,-77.531024,17,Convertible,Black,0.16,20109,11,18,2,19,60,17,4,8,16,19,32,69,11,59,57,44
Fans,Washington Nationals,MLB,Sunrise Summit,State Center,State Center,50247,42.02551,-93.144785,0,Convertible,Black,0.16,50247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Nationals,MLB,The Hammocks,Miami,Miami,33196,25.651007,-80.486317,1,Convertible,Black,0.16,33196,3,0,2,5,7,3,5,8,0,32,12,14,12,23,22,14
Fans,Washington Nationals,MLB,Timberlake,Timberlake,Timberlake,27583,36.311201,-78.92292,4,Convertible,Black,0.16,27583,12,0,10,0,4,6,4,0,0,2,3,0,0,7,6,3
Fans,Washington Nationals,MLB,Travilah,Potomac,Potomac,20854,39.029839,-77.234792,14,Convertible,Black,0.16,20854,0,0,3,8,3,0,8,8,0,4,2,8,3,4,10,43
Fans,Washington Nationals,MLB,Tysons,Tulare,Tulare,93274,36.133527,-119.299856,15,Convertible,Black,0.16,93274,5,5,10,5,6,2,2,1,0,0,21,3,3,4,17,4
Fans,Washington Nationals,MLB,Verona,Verona,Verona,7044,40.832849,-74.243895,0,Convertible,Black,0.16,7044,0,4,0,0,0,0,0,2,0,3,2,0,0,0,2,0
Fans,Washington Nationals,MLB,Walker Mill,Capitol Heights,Capitol Heights,20743,38.889711,-76.892544,12,Convertible,Black,0.16,20743,146,62,35,34,55,69,104,68,114,194,232,243,254,189,184,126
Fans,Washington Nationals,MLB,Warrenton,Warrenton,Warrenton,20186,38.689832,-77.836115,33,Casual,Black,0.16,20186,1,2,4,1,1,4,3,7,3,0,22,4,6,0,11,5
Fans,Washington Nationals,MLB,Washington,Washington,Washington,20001,38.911936,-77.016719,24,Convertible,Black,0.16,20001,153,107,49,20,42,57,37,10,35,58,30,113,88,48,51,122
Fans,Washington Nationals,MLB,Waterford,Waterford,Waterford,20197,39.188205,-77.630013,22,Convertible,Black,0.16,20197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Nationals,MLB,Waynesboro,Waynesboro,Waynesboro,30830,33.080724,-81.986767,15,Convertible,Black,0.16,30830,47,54,20,22,11,10,24,31,8,25,43,23,35,0,3,0
Fans,Washington Nationals,MLB,West Falls Church,Falls Church,Falls Church,22042,38.864543,-77.192399,26,Convertible,Black,0.16,22042,0,11,0,0,0,2,0,6,0,0,16,14,9,4,3,14
Fans,Washington Nationals,MLB,West Ocean City,Los Angeles,Athens,90044,33.938108,-118.285706,18,Convertible,Black,0.16,90044,299,259,144,146,85,88,90,93,69,106,110,142,150,64,53,85
Fans,Washington Nationals,MLB,West Springfield,Springfield,Springfield,22152,38.775687,-77.233746,27,Casual,Black,0.16,22152,2,0,0,1,5,0,0,5,4,8,6,14,13,18,44,47
Fans,Washington Nationals,MLB,Wheaton-Glenmont,Los Angeles,Athens,90044,33.938108,-118.285706,19,Convertible,Black,0.16,90044,299,259,144,146,85,88,90,93,69,106,110,142,150,64,53,85
Fans,Washington Nationals,MLB,Winchester,Winchester,Winchester,22601,39.169668,-78.16856,27,Casual,Black,0.16,22601,15,26,9,8,4,8,2,25,3,33,31,20,8,0,0,10
Fans,Washington Nationals,MLB,Wolf Trap,Vienna,Vienna,22182,38.935292,-77.268022,22,Convertible,Black,0.16,22182,0,0,0,0,2,0,0,0,0,5,0,13,7,0,14,28
Fans,Washington Nationals,MLB,Woodberry Forest,Los Angeles,Athens,90044,33.938108,-118.285706,12,Convertible,Black,0.16,90044,299,259,144,146,85,88,90,93,69,106,110,142,150,64,53,85
Fans,Washington Nationals,MLB,Wytheville,Los Angeles,Athens,90044,33.938108,-118.285706,0,Convertible,Black,0.16,90044,299,259,144,146,85,88,90,93,69,106,110,142,150,64,53,85
Fans,Washington Nationals,MLB,Yorkshire,Manassas,Manassas,20111,38.784004,-77.469711,13,Convertible,Black,0.16,20111,0,1,5,0,4,0,0,0,1,53,19,25,48,55,20,14
Fans,New York Mets,MLB,Alburtis,Albany,Albany,56307,45.614724,-94.494229,0,Convertible,Black,0.17,56307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,New York Mets,MLB,Allendale,Algona,Algona,50511,43.109313,-94.166994,0,Convertible,Black,0.17,50511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,New York Mets,MLB,Amenia,Algona,Algona,50511,43.109313,-94.166994,0,Convertible,Black,0.17,50511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,New York Mets,MLB,Auburn,Auburn,Auburn,98001,47.309496,-122.264469,0,Convertible,Black,0.17,98001,2,5,0,2,0,2,3,0,0,7,0,20,25,32,16,4
Fans,New York Mets,MLB,Barnum Island,Island Park,Island Park,11558,40.606953,-73.654724,0,Convertible,Black,0.17,11558,2,0,3,0,0,0,0,0,0,0,0,0,2,1,0,0
Fans,New York Mets,MLB,Bath,Bath,Bath,14810,42.357464,-77.302789,0,Convertible,Black,0.17,14810,10,0,4,0,0,0,1,0,0,0,1,0,0,3,0,0
Fans,New York Mets,MLB,Bay Shore,Bay Shore,Bay Shore,11706,40.742795,-73.265461,51,Casual,Black,0.17,11706,28,26,7,13,0,13,12,43,11,23,26,45,62,37,73,53
Fans,New York Mets,MLB,Bayonne,Bayonne,Bayonne,7002,40.670858,-74.109486,53,Casual,Black,0.17,7002,41,31,23,13,14,9,16,17,25,20,58,97,48,48,45,16
Fans,New York Mets,MLB,Bayport,Bayport,Bayport,11705,40.748364,-73.057026,0,Convertible,Black,0.17,11705,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,1
Fans,New York Mets,MLB,Bellefonte,Bartlesville,Bartlesville,74003,36.728272,-96.067573,0,Convertible,Black,0.17,74003,4,1,3,4,2,5,0,2,3,0,2,2,1,0,1,0
Fans,New York Mets,MLB,Bellmore,Bellmore,Bellmore,11710,40.6729,-73.53652,91,Avid,Black,0.17,11710,0,0,0,2,0,0,0,0,0,7,0,0,2,0,10,14
Fans,New York Mets,MLB,Berkeley Township,Bayville,Bayville,8721,39.90929,-74.15486,51,Casual,Black,0.17,8721,0,0,0,0,0,0,0,0,4,0,0,5,8,1,0,6
Fans,New York Mets,MLB,Blakely,Bennett,Bennett,80102,39.869384,-104.458336,0,Convertible,Black,0.17,80102,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,1
Fans,New York Mets,MLB,Blandon,Bennett,Bennett,80102,39.869384,-104.458336,0,Convertible,Black,0.17,80102,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,1
Fans,New York Mets,MLB,Bloomingdale,Bloomingdale,Bloomingdale,31302,32.107103,-81.291335,0,Convertible,Black,0.17,31302,5,0,0,0,0,5,7,0,2,1,0,2,3,2,4,0
Fans,New York Mets,MLB,Brewster,Brewster,Brewster,2631,41.76176,-70.08126,0,Convertible,Black,0.17,2631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,New York Mets,MLB,Brookfield,Brookfield,Brookfield,6804,41.48259,-73.40957,0,Convertible,Black,0.17,6804,0,5,0,0,0,0,0,0,0,0,3,2,6,0,12,0
Fans,New York Mets,MLB,Brookville,Brookville,Brookville,15825,41.162735,-79.081609,61,Avid,Black,0.17,15825,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0
Fans,New York Mets,MLB,Cairo,Cairo,Cairo,12413,42.301789,-74.029434,0,Convertible,Black,0.17,12413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,New York Mets,MLB,Callicoon,Bennett,Bennett,80102,39.869384,-104.458336,0,Convertible,Black,0.17,80102,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,1
Fans,New York Mets,MLB,Cape May,Canyon,Canyon,79015,35.004998,-101.91008,0,Convertible,Black,0.17,79015,0,0,5,0,2,2,0,0,0,0,5,0,3,0,0,0
Fans,New York Mets,MLB,Carteret,Carteret,Carteret,7008,40.583203,-74.234839,0,Convertible,Black,0.17,7008,6,5,19,0,2,7,0,3,6,5,34,26,24,33,41,30
Fans,New York Mets,MLB,Center Moriches,Center Moriches,Center Moriches,11934,40.80104,-72.79699,0,Convertible,Black,0.17,11934,0,0,0,0,0,0,0,0,0,5,0,0,7,0,3,0
Fans,New York Mets,MLB,Centereach,Centereach,Centereach,11720,40.87056,-73.08201,75,Avid,Black,0.17,11720,3,1,0,1,0,0,0,3,0,2,10,12,30,5,5,10
Fans,New York Mets,MLB,Clermont,Clermont,Clermont,34711,28.584025,-81.779423,0,Convertible,Black,0.17,34711,31,0,15,13,47,25,15,10,11,46,30,53,75,19,5,61
Fans,New York Mets,MLB,Conway,Conway,Conway,15027,40.65979,-80.23923,0,Convertible,Black,0.17,15027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,New York Mets,MLB,Country Lake Estates,Browns Mills,Browns Mills,8015,39.97364,-74.56899,0,Convertible,Black,0.17,8015,5,0,0,14,10,7,4,12,8,14,2,11,15,10,24,36
Fans,New York Mets,MLB,Crystal River,Crystal River,Crystal River,34428,28.958393,-82.599279,0,Convertible,Black,0.17,34428,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,New York Mets,MLB,Dansville,Colby,Colby,67701,39.40152,-100.973696,0,Convertible,Black,0.17,67701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,New York Mets,MLB,Danvers,Danvers,Danvers,1923,42.577188,-70.949245,0,Convertible,Black,0.17,1923,0,0,0,0,2,3,6,0,0,0,0,12,0,0,3,0
Fans,New York Mets,MLB,Delmar,Delmar,Delmar,19940,38.45651,-75.57715,0,Convertible,Black,0.17,19940,0,4,3,0,18,1,2,0,1,7,1,7,2,1,3,1
Fans,New York Mets,MLB,DuBois,Dumont,Dumont,80436,39.76471,-105.60028,0,Convertible,Black,0.17,80436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,New York Mets,MLB,East Hills,Greenvale,Greenvale,11548,40.81187,-73.62634,0,Convertible,Black,0.17,11548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,New York Mets,MLB,East Islip,East Islip,East Islip,11730,40.724146,-73.175926,66,Avid,Black,0.17,11730,0,0,0,0,0,0,0,0,0,0,0,14,0,4,2,9
Fans,New York Mets,MLB,East Meadow,East Meadow,East Meadow,11554,40.72135,-73.55877,63,Avid,Black,0.17,11554,1,0,0,0,0,3,0,0,0,2,0,0,3,18,19,13
Fans,New York Mets,MLB,East Moriches,East Moriches,East Moriches,11940,40.80923,-72.75964,0,Convertible,Black,0.17,11940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,New York Mets,MLB,East Norriton,Norristown,Norristown,19401,40.13018,-75.331629,0,Convertible,Black,0.17,19401,68,38,39,53,43,75,35,80,35,24,91,101,94,54,21,27
Fans,New York Mets,MLB,Eastchester,Eastchester,Eastchester,10709,40.956098,-73.812177,65,Avid,Black,0.17,10709,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0
Fans,New York Mets,MLB,Eastport,Dumont,Dumont,80436,39.76471,-105.60028,0,Convertible,Black,0.17,80436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,New York Mets,MLB,Eatons Neck,Northport,Northport,11768,40.914289,-73.33268,41,Casual,Black,0.17,11768,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0
Fans,New York Mets,MLB,Elmsford,Ellis,Ellis,67637,38.93807,-99.56067,0,Convertible,Black,0.17,67637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,New York Mets,MLB,Elwood,Elwood,Elwood,60421,41.44288,-88.090588,0,Convertible,Black,0.17,60421,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0
Fans,New York Mets,MLB,Fairview,Fairview,Fairview,37062,36.007285,-87.081394,0,Convertible,Black,0.17,37062,7,0,0,0,0,2,0,0,0,0,3,2,0,0,0,4
Fans,New York Mets,MLB,Farragut,Knoxville,Knoxville,37934,35.856771,-84.176643,0,Convertible,Black,0.17,37934,0,0,0,0,0,0,0,2,0,0,3,3,0,0,0,0
Fans,New York Mets,MLB,Fishkill,Knoxville,Knoxville,37934,35.856771,-84.176643,0,Convertible,Black,0.17,37934,0,0,0,0,0,0,0,2,0,0,3,3,0,0,0,0
Fans,New York Mets,MLB,Floral Park,Floral Park,Floral Park,11001,40.720051,-73.706783,57,Avid,Black,0.17,11001,0,0,1,0,0,0,0,2,6,1,1,6,15,4,14,23
Fans,New York Mets,MLB,Florence Township,Florence,Florence,8518,40.115428,-74.802088,0,Convertible,Black,0.17,8518,2,2,0,6,0,1,0,4,0,8,7,0,4,0,16,4
Fans,New York Mets,MLB,Florham Park,Florham Park,Florham Park,7932,40.7735,-74.397996,0,Convertible,Black,0.17,7932,0,0,0,0,0,0,0,0,0,31,7,0,2,10,0,13
Fans,New York Mets,MLB,Fort Indiantown Gap,Colorado Springs,Colorado Springs,80902,38.669371,-104.807971,0,Convertible,Black,0.17,80902,0,0,10,3,15,7,0,5,0,14,35,1,9,10,1,0
Fans,New York Mets,MLB,Garden City,Garden City,Garden City,11530,40.726801,-73.639723,81,Avid,Black,0.17,11530,2,0,0,0,5,0,0,0,0,1,0,0,0,4,0,3
Fans,New York Mets,MLB,Gardendale,Gardendale,Gardendale,35071,33.70615,-86.848289,0,Convertible,Black,0.17,35071,17,10,1,0,7,1,0,0,2,16,4,42,12,0,0,15
Fans,New York Mets,MLB,Gardnertown,Fruitvale,Fruitvale,75127,32.685045,-95.79425,0,Convertible,Black,0.17,75127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,New York Mets,MLB,Glenmont,Glenmont,Glenmont,12077,42.595704,-73.787766,0,Convertible,Black,0.17,12077,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0
Fans,New York Mets,MLB,Gorman,Gold Hill,Gold Hill,97525,42.43179,-123.0506,0,Convertible,Black,0.17,97525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,New York Mets,MLB,Great Neck,Gold Hill,Gold Hill,97525,42.43179,-123.0506,74,Avid,Black,0.17,97525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,New York Mets,MLB,Greenlawn,Greenlawn,Greenlawn,11740,40.866948,-73.362512,87,Avid,Black,0.17,11740,13,0,0,2,0,0,0,0,23,0,0,11,0,0,11,9
Fans,New York Mets,MLB,Greenville,Greenville,Greenville,45331,40.156478,-84.649068,0,Convertible,Black,0.17,45331,0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0
Fans,New York Mets,MLB,Hampton Bays,Gypsum,Gypsum,81637,39.615505,-106.895722,0,Convertible,Black,0.17,81637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,New York Mets,MLB,Hartford,Hartford,Hartford,6103,41.766349,-72.674636,0,Convertible,Black,0.17,6103,11,0,0,0,0,0,0,4,0,11,7,9,0,0,4,4
Fans,New York Mets,MLB,Hauppauge,Hauppauge,Hauppauge,11788,40.819074,-73.2122,36,Casual,Black,0.17,11788,0,0,0,0,0,0,0,0,2,2,0,0,4,3,0,1
Fans,New York Mets,MLB,Hazlet,Hazlet,Hazlet,7730,40.423057,-74.176036,52,Casual,Black,0.17,7730,7,0,0,0,0,0,3,0,0,0,0,0,1,0,7,0
Fans,New York Mets,MLB,High Bridge,High Bridge,High Bridge,8829,40.668163,-74.889823,0,Convertible,Black,0.17,8829,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0
Fans,New York Mets,MLB,Highland,Highland Park,Highland Park,60035,42.187424,-87.811865,0,Convertible,Black,0.17,60035,0,0,0,0,0,0,0,7,0,0,0,0,3,2,3,2
Fans,New York Mets,MLB,Holbrook,Holbrook,Holbrook,2343,42.144424,-71.00289,56,Avid,Black,0.17,2343,0,0,0,0,6,0,0,2,0,2,0,5,13,9,0,15
Fans,New York Mets,MLB,Holden Heights,Orlando,Orlando,32839,28.489931,-81.406142,0,Convertible,Black,0.17,32839,106,64,39,84,64,64,72,58,15,87,193,89,88,9,8,3
