dCategory,Team,League,City,City Alt.,Neighborhood,zipcode,US lat,US lon,Intensity Score,Race,Fandom Level,"Struggling (Less than $10,000)","Getting By ($10,000 to $14,999)","Getting By ($15,000 to $19,999)","Starting Out ($20,000 to $24,999)","Starting Out ($25,000 to $29,999)","Starting Out ($30,000 to $34,999)","Middle Class ($35,000 to $39,999)","Middle Class ($40,000 to $44,999)","Middle Class ($45,000 to $49,999)","Comfortable ($50,000 to $59,999)","Comfortable ($60,000 to $74,999)","Doing Well ($75,000 to $99,999)","Prosperous ($100,000 to $124,999)","Prosperous ($125,000 to $149,999)","Wealthy ($150,000 to $199,999)","Affluent ($200,000 or more)"
Fans,Calgary Flames,NHL,Cambrian Park,San Jose,San Jose,95118,37.255519,-121.889982,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Fans,Calgary Flames,NHL,Carteret,Carteret,Carteret,7008,40.583203,-74.234839,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,Cary,Cary,Cary,60013,42.204626,-88.250783,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Fans,Calgary Flames,NHL,Castle Pines,Castle Rock,Castle Rock,80108,39.445502,-104.852987,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,Clarence Center,Clarence Center,Clarence Center,14032,43.00842,-78.63081,0,Native American,convertible,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0
Fans,Calgary Flames,NHL,Coachella,Coachella,Coachella,92236,33.6803,-116.17389,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,Colesville,Silver Spring,Silver Spring,20904,39.066844,-76.996866,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,Coram,Coram,Coram,11727,40.88124,-73.00588,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,Cortland,Cortland,Cortland,13045,42.614268,-76.120128,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,Cottage Grove,Cottage Grove,Cottage Grove,97424,43.72893,-123.049498,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,Cottonwood Heights,Salt Lake City,Salt Lake City,84121,40.622557,-111.777749,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,Crofton,Crofton,Crofton,21114,39.00891,-76.68438,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0
Fans,Calgary Flames,NHL,Deer Park,Deer Park,Deer Park,77536,29.687972,-95.116749,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,Delafield,Delafield,Delafield,53018,43.015666,-88.386519,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,Deptford Township,Woodbury,Woodbury,8096,39.822013,-75.129669,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,Dix Hills,Huntington Station,Huntington Station,11746,40.814348,-73.363363,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,Durham,Durham,Durham,27701,35.99924,-78.897944,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,East Amherst,East Amherst,East Amherst,14051,43.042907,-78.698796,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,East Farmingdale,Farmingdale,Farmingdale,11735,40.732747,-73.432789,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,East Lake,Oldsmar,Oldsmar,34677,28.050324,-82.677379,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,East Meadow,East Meadow,East Meadow,11554,40.72135,-73.55877,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,Elkridge,Elkridge,Elkridge,21075,39.205756,-76.753093,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,Ellsworth,Ellsworth,Ellsworth,4605,44.477935,-68.356311,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,Emeryville,Emeryville,Emeryville,94608,37.833876,-122.29548,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0
Fans,Calgary Flames,NHL,Enfield,Enfield,Enfield,3748,43.630906,-72.116603,0,Native American,convertible,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Fans,Calgary Flames,NHL,Exeter,Exeter,Exeter,3833,42.97731,-70.94687,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Fans,Calgary Flames,NHL,Fairview Heights,Fairview Heights,Fairview Heights,62208,38.59666,-90.006304,0,Native American,convertible,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,Farmington,Farmington,Farmington,14425,42.958041,-77.308256,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Fans,Calgary Flames,NHL,Ferndale,Ferndale,Ferndale,98248,48.861113,-122.608561,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Fans,Calgary Flames,NHL,Florence,Florence,Florence,85132,33.03145,-111.38734,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,Fortuna Foothills,Yuma,Yuma,85367,32.656575,-114.404216,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,Foster,Foster,Foster,2825,41.790569,-71.70644,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,Fountain Hills,Fountain Hills,Fountain Hills,85268,33.606089,-111.743277,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,Gallatin,Gallatin,Gallatin,37066,36.401201,-86.449479,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Fans,Calgary Flames,NHL,Garden City,Garden City,Garden City,11530,40.726801,-73.639723,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,Georgetown,Georgetown,Georgetown,13072,42.768124,-75.788393,0,Native American,convertible,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,Gold Canyon,Gold Canyon,Gold Canyon,85118,33.29367,-111.30429,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,Grand Forks,Grand Forks,Grand Forks,58201,47.866638,-97.141144,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,Grand Island,Grand Island,Grand Island,14072,43.015256,-78.958945,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,Granite City,Granite City,Granite City,62040,38.70144,-90.14872,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,Great Falls,Great Falls,Great Falls,59401,47.511219,-111.2755,22,Native American,casual,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0
Fans,Calgary Flames,NHL,Great River,Great River,Great River,11739,40.729371,-73.159874,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,Greenlawn,Greenlawn,Greenlawn,11740,40.866948,-73.362512,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,Greensburg,Greensburg,Greensburg,15601,40.315028,-79.535741,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,Hamburg,Hamburg,Hamburg,14075,42.729083,-78.837596,0,Native American,convertible,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,Hammonton,Hammonton,Hammonton,8037,39.63651,-74.80239,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,Harrison charter Township,Harrison Township,Harrison Township,48045,42.587734,-82.821517,0,Native American,convertible,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,Hartland,Hartland,Hartland,48353,42.648484,-83.717806,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,Hazelwood,Hazelwood,Hazelwood,63042,38.7844,-90.399166,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,Holbrook,Holbrook,Holbrook,2343,42.144424,-71.00289,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,Holden,Holden,Holden,1520,42.336791,-71.845316,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,Howell,Howell,Howell,7731,40.149318,-74.204209,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,Huber Heights,Dayton,Dayton,45424,39.835257,-84.112288,0,Native American,convertible,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Fans,Calgary Flames,NHL,Hudson,Hudson,Hudson,34667,28.382489,-82.64803,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,Hudson,Hudson,Hudson,34667,28.382489,-82.64803,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,Huron Charter Township,New Boston,New Boston,48164,42.135225,-83.390422,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,Indian Trail,Indian Trail,Indian Trail,28079,35.115644,-80.597878,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,Indiana,Indiana,Indiana,15701,40.621272,-79.080422,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Fans,Calgary Flames,NHL,Jamestown,Jamestown,Jamestown,14701,42.08016,-79.25671,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Fans,Calgary Flames,NHL,Jenks,Jenks,Jenks,74037,36.006567,-95.980972,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,Johnston,Johnston,Johnston,2919,41.82744,-71.519879,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,Jordan,Jordan,Jordan,55352,44.658362,-93.601183,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,Kalispell,Kalispell,Kalispell,59901,48.202765,-114.303919,27,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,Kendall West,Miami,Miami,33193,25.701136,-80.466412,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,Kennedy Township,Coraopolis,Coraopolis,15108,40.5184,-80.16672,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,Kihei,Kihei,Kihei,96753,20.76591,-156.44923,9,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,Kingsville,Kingsville,Kingsville,78363,27.422876,-97.84068,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,Lake Forest,Lake Forest,Lake Forest,60045,42.240027,-87.877569,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,Lake Havasu City,Lake Havasu City,Lake Havasu City,86403,34.48025,-114.348519,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,Lake Ronkonkoma,Ronkonkoma,Ronkonkoma,11779,40.808322,-73.130469,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1
Fans,Calgary Flames,NHL,Lawrence,Lawrence,Lawrence,1840,42.70734,-71.161052,0,Native American,convertible,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,Lehi,Lehi,Lehi,84043,40.39162,-111.85077,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Fans,Calgary Flames,NHL,Lehigh Acres,Lehigh Acres,Lehigh Acres,33936,26.593573,-81.661922,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,Lenox,Lenox,Lenox,1240,42.3587,-73.28549,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,Levittown,Levittown,Levittown,11756,40.7228,-73.515819,0,Native American,convertible,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Fans,Calgary Flames,NHL,Lexington,Lexington,Lexington,40502,38.016674,-84.486043,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Fans,Calgary Flames,NHL,Liberty Lake,Liberty Lake,Liberty Lake,99019,47.651635,-117.085845,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Fans,Calgary Flames,NHL,Livingston,Livingston,Livingston,38570,36.38519,-85.329392,0,Native American,convertible,0,1,0,0,0,1,0,0,1,0,1,3,0,0,0,0
Fans,Calgary Flames,NHL,Lunenburg,Lunenburg,Lunenburg,1462,42.583322,-71.752266,0,Native American,convertible,2,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0
Fans,Calgary Flames,NHL,Maplewood,Saint Paul,Saint Paul,55109,45.013234,-93.029667,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,Marblehead,Marblehead,Marblehead,1945,42.49284,-70.83484,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Fans,Calgary Flames,NHL,Marlboro Township,Marlboro,Marlboro,7746,40.317727,-74.248318,0,Native American,convertible,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Fans,Calgary Flames,NHL,Marshfield,Marshfield,Marshfield,2050,42.111805,-70.710744,0,Native American,convertible,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
Fans,Calgary Flames,NHL,Mastic Beach,Mastic Beach,Mastic Beach,11951,40.76144,-72.84014,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,Matoaca,Petersburg,Petersburg,23803,37.209159,-77.497484,0,Native American,convertible,0,0,2,0,0,0,0,0,0,0,0,3,1,2,0,1
Fans,Calgary Flames,NHL,Mayfield Heights,Cleveland,Cleveland,44124,41.501001,-81.469427,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,McCandless,Wexford,Wexford,15090,40.62646,-80.05589,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,Medway,Medway,Medway,2053,42.156282,-71.427663,0,Native American,convertible,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0
Fans,Calgary Flames,NHL,Melrose Park,Melrose Park,Melrose Park,60164,41.92138,-87.892412,0,Native American,convertible,0,1,1,1,0,0,0,0,0,0,1,0,0,5,0,3
Fans,Calgary Flames,NHL,Menifee,Menifee,Menifee,92584,33.658592,-117.173618,0,Native American,convertible,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0
Fans,Calgary Flames,NHL,Mercedes,Mercedes,Mercedes,78570,26.1498,-97.91361,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Fans,Calgary Flames,NHL,Merritt Island,Merritt Island,Merritt Island,32952,28.358119,-80.696838,0,Native American,convertible,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1
Fans,Calgary Flames,NHL,Mesquite,Mesquite,Mesquite,89027,36.813688,-114.120202,0,Native American,convertible,0,0,0,0,1,1,1,0,0,1,1,0,2,1,0,0
Fans,Calgary Flames,NHL,Midland,Midland,Midland,48640,43.626132,-84.33803,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Fans,Calgary Flames,NHL,Milford,Milford,Milford,1757,42.147087,-71.528085,0,Native American,convertible,0,0,0,0,1,2,1,1,0,0,1,1,5,0,3,0
Fans,Calgary Flames,NHL,Millville,Millville,Millville,8332,39.370401,-75.04282,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,Miramar,Hollywood,Hollywood,33023,25.9892,-80.217067,0,Native American,convertible,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Fans,Calgary Flames,NHL,Monfort Heights,Cincinnati,Cincinnati,45211,39.158409,-84.602646,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,Montpelier,Montpelier,Montpelier,5602,44.26829,-72.623619,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,Morada,Stockton,Stockton,95212,38.037321,-121.216156,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,Morrison,Morrison,Morrison,80465,39.610289,-105.201967,0,Native American,convertible,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0
Fans,Calgary Flames,NHL,Mount Angel,Mount Angel,Mount Angel,97362,45.0679,-122.80009,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,Mount Crested Butte,Crested Butte,Crested Butte,81225,38.90056,-106.963148,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,New City,New City,New City,10956,41.149494,-73.98827,0,Native American,convertible,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1
Fans,Calgary Flames,NHL,New Kingman-Butler,Kingman,Kingman,86409,35.247742,-114.040249,0,Native American,convertible,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,New River,New River,New River,85087,33.924909,-112.127494,0,Native American,convertible,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,North Evans,North Evans,North Evans,14112,42.697963,-78.939953,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Fans,Calgary Flames,NHL,North Lawrence,North Lawrence,North Lawrence,44666,40.824937,-81.613396,0,Native American,convertible,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Fans,Calgary Flames,NHL,North Sioux City,North Sioux City,North Sioux City,57049,42.523318,-96.50024,0,Native American,convertible,0,0,0,0,1,0,1,1,0,0,0,2,0,0,0,0
Fans,Calgary Flames,NHL,Northampton,Northampton,Northampton,1060,42.321488,-72.630588,0,Native American,convertible,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,Norton,Norton,Norton,2766,41.959149,-71.180393,0,Native American,convertible,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,Oak Harbor,Oak Harbor,Oak Harbor,98277,48.319858,-122.629353,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,Oakdale,Oakdale,Oakdale,11769,40.738322,-73.131797,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,Oceanside,Oceanside,Oceanside,11572,40.635252,-73.636923,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Fans,Calgary Flames,NHL,Olmsted Falls,Olmsted Falls,Olmsted Falls,44138,41.37505,-81.90819,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,Opelika,Opelika,Opelika,36801,32.694763,-85.395626,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,Orchard Park,Orchard Park,Orchard Park,14127,42.742541,-78.704437,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,Palm Desert,Palm Desert,Palm Desert,92211,33.76437,-116.339766,50,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,Palm Springs,Palm Springs,Palm Springs,92262,33.842567,-116.527996,26,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,Palmyra,Palmyra,Palmyra,17078,40.30898,-76.5933,0,Native American,convertible,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,2
Fans,Calgary Flames,NHL,Parker School,Heber City,Heber City,84032,40.517678,-111.348882,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,Parole,Annapolis,Annapolis,21401,38.98775,-76.5528,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,Pembroke,Pembroke,Pembroke,2359,42.065702,-70.800778,0,Native American,convertible,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,Plainfield charter Township,Belmont,Belmont,49306,43.074996,-85.563211,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,Plattsburgh,Plattsburgh,Plattsburgh,12901,44.704021,-73.471148,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0
Fans,Calgary Flames,NHL,Pleasant Garden,Pleasant Garden,Pleasant Garden,27313,35.950913,-79.765959,0,Native American,convertible,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,1
Fans,Calgary Flames,NHL,Plymouth,Plymouth,Plymouth,2360,41.886207,-70.638717,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Fans,Calgary Flames,NHL,Port Charlotte,Port Charlotte,Port Charlotte,33948,26.985889,-82.152363,0,Native American,convertible,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,Port Jervis,Port Jervis,Port Jervis,12771,41.37509,-74.69266,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,Potsdam,Potsdam,Potsdam,13676,44.65496,-74.926222,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,Powell,Powell,Powell,43065,40.183405,-83.091235,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,Rancho Mirage,Rancho Mirage,Rancho Mirage,92270,33.73974,-116.41279,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,Richton Park,Richton Park,Richton Park,60471,41.48448,-87.70338,0,Native American,convertible,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,Ritzville,Ritzville,Ritzville,99169,47.087055,-118.4813,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,Rotterdam,Schenectady,Schenectady,12303,42.782276,-73.944818,0,Native American,convertible,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,Saginaw Charter Township,Saginaw,Saginaw,48603,43.460115,-84.026587,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,San Marino,San Marino,San Marino,91108,34.122671,-118.112911,0,Native American,convertible,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,Saugus,Saugus,Saugus,1906,42.472112,-70.997794,0,Native American,convertible,0,0,0,0,1,0,0,0,0,0,0,3,2,1,4,0
Fans,Calgary Flames,NHL,Sayville,Sayville,Sayville,11782,40.745866,-73.085858,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,Scottsdale,Scottsdale,Scottsdale,85250,33.534451,-111.887354,15,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,Selden,Selden,Selden,11784,40.86995,-73.04735,0,Native American,convertible,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0
Fans,Calgary Flames,NHL,Shenandoah,Shenandoah,Shenandoah,22849,38.525239,-78.607184,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,Smithtown,Smithtown,Smithtown,11787,40.856793,-73.208278,0,Native American,convertible,0,0,0,1,0,0,0,0,0,0,2,4,0,1,0,0
Fans,Calgary Flames,NHL,Snohomish,Snohomish,Snohomish,98290,47.954558,-122.014722,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,South Farmingdale,Farmingdale,Farmingdale,11735,40.732747,-73.432789,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,South Lockport,Lockport,Lockport,14094,43.168463,-78.706886,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,South Weber,Ogden,Ogden,84405,41.156796,-111.965799,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,Springfield Township,Glenside,Glenside,19038,40.101109,-75.17802,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,Surprise,Surprise,Surprise,85374,33.640996,-112.37833,13,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,Swanton,Swanton,Swanton,43558,41.58866,-83.89105,0,Native American,convertible,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Fans,Calgary Flames,NHL,Taunton,Taunton,Taunton,2780,41.909112,-71.118346,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
