dCategory,Team,League,City,City Alt.,Neighborhood,zipcode,Intensity Score,US lat,US lon,Race,helper,mapping,Fandom Level,cheat,"Struggling (Less than $10,000)","Getting By ($10,000 to $14,999)","Getting By ($15,000 to $19,999)","Starting Out ($20,000 to $24,999)","Starting Out ($25,000 to $29,999)","Starting Out ($30,000 to $34,999)","Middle Class ($35,000 to $39,999)","Middle Class ($40,000 to $44,999)","Middle Class ($45,000 to $49,999)","Comfortable ($50,000 to $59,999)","Comfortable ($60,000 to $74,999)","Doing Well ($75,000 to $99,999)","Prosperous ($100,000 to $124,999)","Prosperous ($125,000 to $149,999)","Wealthy ($150,000 to $199,999)","Affluent ($200,000 or more)"
Fans,Detroit Pistons,NBA,Grand Haven,Grand Haven,Grand Haven,49417,35,43.008786,-86.129031,Hispanic,0.18,,casual,INDEX MATCH,3,0,0,0,21,0,0,9,0,5,16,13,14,5,1,0
Fans,Detroit Pistons,NBA,Grosse Ile Township,Grosse Ile,Grosse Ile,48138,38,42.135191,-83.156124,Hispanic,0.18,,casual,INDEX MATCH,0,0,0,0,0,1,0,0,0,0,1,0,8,4,0,5
Fans,Detroit Pistons,NBA,Grosse Pointe Farms,Grosse Pointe,Grosse Pointe,48236,60,42.425373,-82.893194,Hispanic,0.18,,avid,INDEX MATCH,6,3,0,0,2,0,0,0,0,1,0,2,0,0,0,5
Fans,Detroit Pistons,NBA,Hampton Township,Jamison,Jamison,18929,73,40.254157,-75.08854,Hispanic,0.18,,avid,INDEX MATCH,0,0,0,0,0,0,0,0,0,0,0,5,0,4,20,0
Fans,Detroit Pistons,NBA,Harper Woods,Harper Woods,Harper Woods,48225,98,42.43309,-82.92408,Hispanic,0.18,,avid,INDEX MATCH,2,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0
Fans,Detroit Pistons,NBA,Harrison,Harrison,Harrison,10528,0,40.979118,-73.723036,Hispanic,0.18,,convertible,INDEX MATCH,10,6,0,0,0,17,0,0,0,0,2,6,8,32,8,10
Fans,Detroit Pistons,NBA,Hartland,Hartland,Hartland,48353,42,42.648484,-83.717806,Hispanic,0.18,,avid,INDEX MATCH,0,0,0,0,0,0,0,0,0,16,0,4,0,5,0,7
Fans,Detroit Pistons,NBA,Hazel Park,Hazel Park,Hazel Park,48030,75,42.46254,-83.10409,Hispanic,0.18,,avid,INDEX MATCH,0,0,11,0,0,0,0,0,0,4,8,12,4,0,0,3
Fans,Detroit Pistons,NBA,Highland Park,Highland Park,Highland Park,8904,100,40.499866,-74.428095,Hispanic,0.18,,avid,INDEX MATCH,3,23,7,0,0,4,2,0,8,3,11,13,9,13,10,6
Fans,Detroit Pistons,NBA,Houghton,Houghton,Houghton,49931,0,47.105336,-88.548157,Hispanic,0.18,,convertible,INDEX MATCH,1,7,0,2,3,0,0,0,0,0,1,0,0,2,0,0
Fans,Detroit Pistons,NBA,Howard City,Howard City,Howard City,49329,0,43.382007,-85.442836,Hispanic,0.18,,convertible,INDEX MATCH,0,1,0,3,0,0,0,0,1,2,0,0,1,0,0,0
Fans,Detroit Pistons,NBA,Howell,Howell,Howell,7731,32,40.149318,-74.204209,Hispanic,0.18,,casual,INDEX MATCH,35,11,5,5,32,0,0,0,0,13,10,17,33,17,35,95
Fans,Detroit Pistons,NBA,Hubbardston,Hubbardston,Hubbardston,1452,0,42.483895,-72.011516,Hispanic,0.18,,convertible,INDEX MATCH,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0
Fans,Detroit Pistons,NBA,Huntington Woods,Huntington Woods,Huntington Woods,48070,0,42.481786,-83.166376,Hispanic,0.18,,convertible,INDEX MATCH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Fans,Detroit Pistons,NBA,Huron Charter Township,New Boston,New Boston,48164,45,42.135225,-83.390422,Hispanic,0.18,,avid,INDEX MATCH,0,0,3,0,0,0,1,0,0,0,6,0,3,0,0,0
Fans,Detroit Pistons,NBA,Imlay City,Imlay City,Imlay City,48444,0,43.065642,-83.060893,Hispanic,0.18,,convertible,INDEX MATCH,10,2,0,15,0,6,7,18,3,1,16,27,5,11,4,4
Fans,Detroit Pistons,NBA,Independence charter Township,Clarkston,Clarkston,48346,41,42.723851,-83.423242,Hispanic,0.18,,avid,INDEX MATCH,5,0,1,0,0,0,4,7,0,3,5,18,2,1,0,0
Fans,Detroit Pistons,NBA,Indian River,Indian River,Indian River,49749,0,45.447209,-84.578019,Hispanic,0.18,,convertible,INDEX MATCH,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Fans,Detroit Pistons,NBA,Inkster,Inkster,Inkster,48141,45,42.293338,-83.314674,Hispanic,0.18,,avid,INDEX MATCH,9,3,0,1,3,0,0,0,0,0,7,1,3,0,1,0
Fans,Detroit Pistons,NBA,Ionia,Ionia,Ionia,48846,35,42.973427,-85.090548,Hispanic,0.18,,casual,INDEX MATCH,8,0,0,0,1,5,7,6,0,11,17,8,1,23,4,0
Fans,Detroit Pistons,NBA,Jackson,Jackson,Jackson,38301,28,35.570424,-88.862742,Hispanic,0.18,,casual,INDEX MATCH,4,0,2,3,0,5,4,1,1,10,7,25,1,2,0,0
Fans,Detroit Pistons,NBA,Kentwood,Grand Rapids,Grand Rapids,49508,35,42.889378,-85.621876,Hispanic,0.18,,casual,INDEX MATCH,0,5,2,6,0,42,3,0,12,23,8,30,15,21,6,23
Fans,Detroit Pistons,NBA,Lansing,Lansing,Lansing,48911,26,42.680335,-84.543494,Hispanic,0.18,,casual,INDEX MATCH,16,21,13,12,19,6,14,7,6,41,33,51,37,2,8,6
Fans,Detroit Pistons,NBA,Lathrup Village,Southfield,Southfield,48076,97,42.498117,-83.205798,Hispanic,0.18,,avid,INDEX MATCH,0,0,0,0,3,0,2,0,5,0,12,2,3,7,4,1
Fans,Detroit Pistons,NBA,Lincoln Park,Lincoln Park,Lincoln Park,48146,46,42.242038,-83.180375,Hispanic,0.18,,avid,INDEX MATCH,26,19,12,16,17,51,24,27,35,56,51,87,28,19,36,16
Fans,Detroit Pistons,NBA,Lincolnshire,Lincolnshire,Lincolnshire,60069,0,42.19002,-87.9084,Hispanic,0.18,,convertible,INDEX MATCH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
Fans,Detroit Pistons,NBA,Livonia,Livonia,Livonia,48150,41,42.369351,-83.371753,Hispanic,0.18,,avid,INDEX MATCH,0,0,0,1,0,1,0,0,5,1,0,13,6,3,8,3
Fans,Detroit Pistons,NBA,Lowell charter Township,Lowell,Lowell,49331,19,42.969378,-85.384134,Hispanic,0.18,,casual,INDEX MATCH,0,2,0,0,0,5,2,0,9,1,2,0,0,0,4,0
Fans,Detroit Pistons,NBA,Macomb,Macomb,Macomb,61455,41,40.459904,-90.660675,Hispanic,0.18,,avid,INDEX MATCH,9,0,9,0,5,0,0,0,0,5,3,5,0,0,1,0
Fans,Detroit Pistons,NBA,Madison Heights,Madison Heights,Madison Heights,48071,47,42.48587,-83.1052,Hispanic,0.18,,avid,INDEX MATCH,0,0,4,8,0,0,3,11,11,5,0,2,6,0,0,0
Fans,Detroit Pistons,NBA,Maltby,Snohomish,Snohomish,98296,0,47.857915,-122.092025,Hispanic,0.18,,convertible,INDEX MATCH,1,0,0,0,0,0,0,0,1,0,3,10,11,1,11,15
Fans,Detroit Pistons,NBA,Manistee,Manistee,Manistee,49660,0,44.263534,-86.182473,Hispanic,0.18,,convertible,INDEX MATCH,0,0,0,0,4,0,0,1,1,1,12,8,2,3,1,0
Fans,Detroit Pistons,NBA,Marine City,Marine City,Marine City,48039,0,42.68586,-82.549857,Hispanic,0.18,,convertible,INDEX MATCH,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Fans,Detroit Pistons,NBA,Marlette,Marlette,Marlette,48453,0,43.357539,-83.002816,Hispanic,0.18,,convertible,INDEX MATCH,1,0,0,0,0,0,3,0,0,0,1,3,1,0,0,0
Fans,Detroit Pistons,NBA,Martin,Martin,Martin,49070,0,42.537142,-85.626918,Hispanic,0.18,,convertible,INDEX MATCH,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Fans,Detroit Pistons,NBA,Marysville,Marysville,Marysville,43040,37,40.267651,-83.376632,Hispanic,0.18,,casual,INDEX MATCH,1,0,7,0,0,0,0,0,0,9,3,2,15,7,5,4
Fans,Detroit Pistons,NBA,Midland,Midland,Midland,48640,26,43.626132,-84.33803,Hispanic,0.18,,casual,INDEX MATCH,1,5,3,0,11,0,6,9,0,3,13,3,6,3,1,17
Fans,Detroit Pistons,NBA,Millington,Millington,Millington,48746,9,43.297434,-83.47392,Hispanic,0.18,,casual,INDEX MATCH,0,0,0,0,0,0,0,0,0,1,5,1,0,3,0,0
Fans,Detroit Pistons,NBA,Mio,Mio,Mio,48647,0,44.662952,-84.089518,Hispanic,0.18,,convertible,INDEX MATCH,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Fans,Detroit Pistons,NBA,Monitor charter Township,Bay City,Bay City,48706,16,43.608773,-83.953007,Hispanic,0.18,,casual,INDEX MATCH,5,2,0,6,6,8,0,3,3,11,6,12,7,2,4,13
Fans,Detroit Pistons,NBA,Monroe,Monroe,Monroe,10950,0,41.33065,-74.18681,Hispanic,0.18,,convertible,INDEX MATCH,2,10,1,21,3,11,11,20,5,37,9,34,52,33,51,53
Fans,Detroit Pistons,NBA,Monroe,Monroe,Monroe,10950,28,41.33065,-74.18681,Hispanic,0.18,,casual,INDEX MATCH,2,10,1,21,3,11,11,20,5,37,9,34,52,33,51,53
Fans,Detroit Pistons,NBA,Morrice,Morrice,Morrice,48857,0,42.844288,-84.136097,Hispanic,0.18,,convertible,INDEX MATCH,0,0,0,0,0,1,0,0,0,0,1,0,1,0,3,0
Fans,Detroit Pistons,NBA,Mount Clemens,Mount Clemens,Mount Clemens,48043,50,42.597984,-82.877669,Hispanic,0.18,,avid,INDEX MATCH,1,4,4,1,0,0,0,7,1,6,3,0,0,0,1,0
Fans,Detroit Pistons,NBA,Mount Morris Township,Mount Morris,Mount Morris,48458,29,43.120587,-83.692978,Hispanic,0.18,,casual,INDEX MATCH,11,2,0,0,5,1,1,3,0,0,6,0,9,1,0,7
Fans,Detroit Pistons,NBA,Muskegon charter Township,Muskegon,Muskegon,49442,33,43.237314,-86.14768,Hispanic,0.18,,casual,INDEX MATCH,14,1,21,24,6,2,5,9,2,33,2,32,13,0,7,2
Fans,Detroit Pistons,NBA,Navarro,Pawnee,Pawnee,78145,0,28.65276,-98.00278,Hispanic,0.18,,convertible,INDEX MATCH,0,0,0,0,2,0,0,0,1,1,0,1,0,0,0,0
Fans,Detroit Pistons,NBA,New Baltimore,New Baltimore,New Baltimore,48047,47,42.67424,-82.773842,Hispanic,0.18,,avid,INDEX MATCH,5,0,10,3,0,6,0,1,0,0,12,1,4,3,8,3
Fans,Detroit Pistons,NBA,New Lothrop,New Lothrop,New Lothrop,48460,0,43.109913,-83.998893,Hispanic,0.18,,convertible,INDEX MATCH,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Fans,Detroit Pistons,NBA,North Branch,North Branch,North Branch,55056,0,45.5125,-92.98333,Hispanic,0.18,,convertible,INDEX MATCH,0,0,0,0,0,0,0,0,0,0,11,0,0,3,1,0
Fans,Detroit Pistons,NBA,Norway,Norway,Norway,49870,0,45.857201,-87.917602,Hispanic,0.18,,convertible,INDEX MATCH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Detroit Pistons,NBA,Novi,Novi,Novi,48374,31,42.468959,-83.522221,Hispanic,0.18,,casual,INDEX MATCH,8,0,0,0,0,0,0,0,0,13,0,0,0,6,0,10
Fans,Detroit Pistons,NBA,Oak Park,Oak Park,Oak Park,60302,89,41.894611,-87.789713,Hispanic,0.18,,avid,INDEX MATCH,12,6,10,0,2,0,0,9,9,14,21,35,11,22,19,18
Fans,Detroit Pistons,NBA,Orchard Lake Village,West Bloomfield,West Bloomfield,48324,55,42.596093,-83.381886,Hispanic,0.18,,avid,INDEX MATCH,0,0,0,0,2,0,0,0,0,0,8,6,1,0,2,12
Fans,Detroit Pistons,NBA,Orion charter Township,Lake Orion,Lake Orion,48359,31,42.723081,-83.276903,Hispanic,0.18,,casual,INDEX MATCH,0,0,4,0,4,2,58,1,1,1,3,0,2,1,2,0
Fans,Detroit Pistons,NBA,Otisville,Otisville,Otisville,48463,0,43.157936,-83.529863,Hispanic,0.18,,convertible,INDEX MATCH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Detroit Pistons,NBA,Owosso charter Township,Owosso,Owosso,48867,67,42.982578,-84.184937,Hispanic,0.18,,avid,INDEX MATCH,0,0,0,2,0,0,6,3,0,0,5,1,4,0,0,6
Fans,Detroit Pistons,NBA,Pacific,Pacific,Pacific,98047,0,47.26455,-122.25012,Hispanic,0.18,,convertible,INDEX MATCH,0,0,8,0,0,2,0,0,9,2,9,14,3,0,0,0
Fans,Detroit Pistons,NBA,Payson,Payson,Payson,85541,0,34.194999,-111.305069,Hispanic,0.18,,convertible,INDEX MATCH,0,5,0,6,6,21,10,5,5,44,5,16,5,3,3,0
Fans,Detroit Pistons,NBA,Pere Marquette Charter Township,Ludington,Ludington,49431,0,43.998926,-86.349439,Hispanic,0.18,,convertible,INDEX MATCH,2,0,2,1,0,0,0,0,2,1,10,4,2,0,0,0
Fans,Detroit Pistons,NBA,Petoskey,Petoskey,Petoskey,49770,33,45.355915,-84.913255,Hispanic,0.18,,casual,INDEX MATCH,0,0,0,3,6,0,0,0,0,0,0,3,5,1,1,0
Fans,Detroit Pistons,NBA,Pittsfield Charter Township,Ypsilanti,Ypsilanti,48197,30,42.202139,-83.620494,Hispanic,0.18,,casual,INDEX MATCH,15,37,30,10,13,16,6,11,17,28,30,40,23,20,14,4
Fans,Detroit Pistons,NBA,Plainfield charter Township,Belmont,Belmont,49306,38,43.074996,-85.563211,Hispanic,0.18,,casual,INDEX MATCH,0,2,2,4,0,0,0,0,0,2,0,2,0,0,5,18
Fans,Detroit Pistons,NBA,Plainview,Plainview,Plainview,11803,0,40.78325,-73.47319,Hispanic,0.18,,convertible,INDEX MATCH,2,3,11,0,0,10,1,0,0,0,3,3,9,2,22,7
Fans,Detroit Pistons,NBA,Plymouth,Plymouth,Plymouth,2360,21,41.886207,-70.638717,Hispanic,0.18,,casual,INDEX MATCH,2,0,2,0,0,4,1,6,3,13,0,15,7,1,1,9
Fans,Detroit Pistons,NBA,Plymouth Charter Township,Plymouth,Plymouth,48170,41,42.366737,-83.489679,Hispanic,0.18,,avid,INDEX MATCH,0,0,0,0,5,1,0,0,0,0,6,8,10,11,6,13
Fans,Detroit Pistons,NBA,Pontiac,Pontiac,Pontiac,48340,50,42.670272,-83.289036,Hispanic,0.18,,avid,INDEX MATCH,34,22,2,50,19,11,7,19,21,32,42,24,80,15,17,0
Fans,Detroit Pistons,NBA,Port Huron charter Township,Port Huron,Port Huron,48060,37,42.984014,-82.467461,Hispanic,0.18,,casual,INDEX MATCH,3,9,3,0,1,18,7,3,10,13,10,17,4,4,16,11
Fans,Detroit Pistons,NBA,Portsmouth charter Township,Bay City,Bay City,48708,55,43.559572,-83.820876,Hispanic,0.18,,avid,INDEX MATCH,5,23,1,18,4,0,5,9,8,16,7,23,0,2,9,10
Fans,Detroit Pistons,NBA,Rapid City,Rapid City,Rapid City,49676,0,44.80389,-85.250629,Hispanic,0.18,,convertible,INDEX MATCH,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0
Fans,Detroit Pistons,NBA,Redford Charter Township,Redford,Redford,48239,66,42.392286,-83.282029,Hispanic,0.18,,avid,INDEX MATCH,0,0,6,5,0,0,5,3,1,5,0,5,9,15,1,14
Fans,Detroit Pistons,NBA,Reed City,Reed City,Reed City,49677,0,43.952029,-85.414718,Hispanic,0.18,,convertible,INDEX MATCH,2,0,0,0,0,0,0,0,0,0,1,2,0,0,5,2
Fans,Detroit Pistons,NBA,Richfield Township,Essexville,Essexville,48732,0,43.601522,-83.778971,Hispanic,0.18,,convertible,INDEX MATCH,0,0,1,1,6,12,0,0,0,3,6,1,0,0,5,0
Fans,Detroit Pistons,NBA,Richmond,Richmond,Richmond,56368,41,45.460536,-94.536053,Hispanic,0.18,,avid,INDEX MATCH,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
Fans,Detroit Pistons,NBA,River Rouge,River Rouge,River Rouge,48218,0,42.268761,-83.135137,Hispanic,0.18,,convertible,INDEX MATCH,13,0,6,15,1,0,0,4,0,10,0,1,3,0,7,0
Fans,Detroit Pistons,NBA,Rochester Hills,Rochester,Rochester,48306,39,42.726216,-83.156629,Hispanic,0.18,,casual,INDEX MATCH,2,0,4,0,0,0,0,0,0,2,0,0,6,6,18,5
Fans,Detroit Pistons,NBA,Romeo,Romeo,Romeo,48065,43,42.839951,-83.038836,Hispanic,0.18,,avid,INDEX MATCH,0,2,0,0,0,4,6,5,0,0,6,0,2,0,5,0
Fans,Detroit Pistons,NBA,Romulus,Romulus,Romulus,14541,50,42.749713,-76.844921,Hispanic,0.18,,avid,INDEX MATCH,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0
Fans,Detroit Pistons,NBA,Roseville,Roseville,Roseville,43777,60,39.821869,-82.039389,Hispanic,0.18,,avid,INDEX MATCH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Detroit Pistons,NBA,Royal Oak,Royal Oak,Royal Oak,48067,40,42.492485,-83.145375,Hispanic,0.18,,avid,INDEX MATCH,6,0,0,3,0,5,0,0,0,7,7,18,8,12,27,5
Fans,Detroit Pistons,NBA,Saint Clair Shores,Saint Clair Shores,Saint Clair Shores,48080,52,42.470639,-82.902194,Hispanic,0.18,,avid,INDEX MATCH,2,1,0,0,1,0,0,0,1,7,1,3,0,3,2,0
Fans,Detroit Pistons,NBA,Sanford,Sanford,Sanford,27330,0,35.469782,-79.171723,Hispanic,0.18,,convertible,INDEX MATCH,19,21,26,38,31,8,4,12,54,51,58,32,31,6,2,9
Fans,Detroit Pistons,NBA,Santa Fe,Santa Fe,Santa Fe,87501,0,35.697473,-105.982146,Hispanic,0.18,,convertible,INDEX MATCH,23,7,17,19,19,10,15,30,1,58,49,36,53,19,23,5
Fans,Detroit Pistons,NBA,Santa Paula,Santa Paula,Santa Paula,93060,0,34.364943,-119.085704,Hispanic,0.18,,convertible,INDEX MATCH,38,52,45,49,55,45,78,49,53,81,174,176,126,70,105,72
Fans,Detroit Pistons,NBA,Saranac,Saranac,Saranac,48881,0,42.93571,-85.20298,Hispanic,0.18,,convertible,INDEX MATCH,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Fans,Detroit Pistons,NBA,Shelby charter Township,Utica,Utica,48316,41,42.688531,-83.05483,Hispanic,0.18,,avid,INDEX MATCH,0,3,0,0,0,0,0,0,0,0,4,5,2,15,14,7
Fans,Detroit Pistons,NBA,Sitka,Sitka,Sitka,99835,0,57.080818,-135.318348,Hispanic,0.18,,convertible,INDEX MATCH,0,0,1,0,1,1,1,3,1,2,2,2,14,2,0,1
Fans,Detroit Pistons,NBA,South Haven,South Haven,South Haven,49090,0,42.40309,-86.27364,Hispanic,0.18,,convertible,INDEX MATCH,5,6,0,5,8,0,1,2,9,6,6,1,6,2,0,0
Fans,Detroit Pistons,NBA,Southfield,Southfield,Southfield,48075,63,42.462215,-83.230578,Hispanic,0.18,,avid,INDEX MATCH,1,0,0,2,0,2,1,0,0,0,0,3,0,0,0,1
Fans,Detroit Pistons,NBA,Southgate,Sarasota,Sarasota,34239,49,27.310774,-82.520868,Hispanic,0.18,,avid,INDEX MATCH,4,2,6,0,2,3,4,11,5,6,19,11,1,4,5,8
Fans,Detroit Pistons,NBA,Springfield,Springfield,Springfield,62701,27,39.800698,-89.648801,Hispanic,0.18,,casual,INDEX MATCH,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
Fans,Detroit Pistons,NBA,Springfield Township,Glenside,Glenside,19038,86,40.101109,-75.17802,Hispanic,0.18,,avid,INDEX MATCH,10,0,4,0,2,0,1,0,0,1,4,0,3,5,12,7
Fans,Detroit Pistons,NBA,Sterling Heights,Sterling Heights,Sterling Heights,48310,47,42.564395,-83.068475,Hispanic,0.18,,avid,INDEX MATCH,3,0,0,0,0,0,2,0,0,3,2,12,0,2,2,5
Fans,Detroit Pistons,NBA,Summit Township,Wilkes Barre,Wilkes Barre,18702,38,41.230482,-75.757447,Hispanic,0.18,,casual,INDEX MATCH,75,10,12,42,3,35,25,5,22,26,48,104,61,25,13,0
Fans,Detroit Pistons,NBA,Taylor,Taylor,Taylor,76574,45,30.581504,-97.393787,Hispanic,0.18,,avid,INDEX MATCH,17,6,10,12,21,10,51,24,8,35,52,68,46,33,12,15
Fans,Detroit Pistons,NBA,Terrace Heights,Yakima,Yakima,98901,0,46.722625,-120.406039,Hispanic,0.18,,convertible,INDEX MATCH,40,29,39,28,77,34,54,53,33,102,81,121,86,34,26,15
Fans,Detroit Pistons,NBA,Thomas Township,Saginaw,Saginaw,48609,55,43.38689,-84.092633,Hispanic,0.18,,avid,INDEX MATCH,0,0,0,0,2,0,0,5,0,4,1,1,3,1,12,6
Fans,Detroit Pistons,NBA,Tittabawassee Township,Saginaw,Saginaw,48603,0,43.460115,-84.026587,Hispanic,0.18,,convertible,INDEX MATCH,5,0,0,30,7,0,0,5,12,40,3,35,13,16,5,6
Fans,Detroit Pistons,NBA,Toast,Toast,Toast,27049,0,36.551332,-80.655786,Hispanic,0.18,,convertible,RANDBETWEEN,0,0,10,0,2,0,0,0,0,4,0,1,0,3,3,0
Fans,Detroit Pistons,NBA,Troy,Troy,Troy,48083,37,42.555985,-83.119206,Hispanic,0.18,,casual,INDEX MATCH,0,2,0,6,0,0,0,5,3,5,11,6,3,0,16,7
Fans,Detroit Pistons,NBA,Ubly,Ubly,Ubly,48475,0,43.71002,-82.93161,Hispanic,0.18,,convertible,INDEX MATCH,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Fans,Detroit Pistons,NBA,Van Buren Charter Township,Belleville,Belleville,48111,40,42.177312,-83.488444,Hispanic,0.18,,avid,INDEX MATCH,0,0,20,0,0,0,0,3,8,2,58,15,6,0,1,3
Fans,Detroit Pistons,NBA,Vienna Township,Clio,Clio,48420,0,43.170497,-83.707374,Hispanic,0.18,,convertible,INDEX MATCH,0,0,2,5,0,5,0,5,0,5,3,15,4,4,0,0
Fans,Detroit Pistons,NBA,Walled Lake,Walled Lake,Walled Lake,48390,53,42.558183,-83.47726,Hispanic,0.18,,avid,INDEX MATCH,0,0,0,5,13,0,1,0,0,9,4,15,2,2,1,6
Fans,Detroit Pistons,NBA,Warren,Warren,Warren,1083,54,42.204027,-72.199439,Hispanic,0.18,,avid,INDEX MATCH,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
Fans,Detroit Pistons,NBA,Washington,Washington,Washington,20001,34,38.911936,-77.016719,Hispanic,0.18,,casual,INDEX MATCH,19,4,19,11,6,42,15,0,4,10,9,48,32,26,62,80
Fans,Detroit Pistons,NBA,Waterford Township,Waterford,Waterford,48327,54,42.644824,-83.406111,Hispanic,0.18,,avid,INDEX MATCH,2,0,1,9,7,10,1,0,6,6,2,3,12,0,3,5
Fans,Detroit Pistons,NBA,Watertown charter Township,Saint Johns,Saint Johns,48879,24,42.979673,-84.581962,Hispanic,0.18,,casual,INDEX MATCH,5,3,0,9,0,0,1,0,1,1,1,7,0,1,0,0
Fans,Detroit Pistons,NBA,Waterville,Waterville,Waterville,43566,0,41.513751,-83.765287,Hispanic,0.18,,convertible,INDEX MATCH,0,0,0,0,0,0,2,0,0,0,0,0,6,15,0,0
Fans,Detroit Pistons,NBA,Wauseon,Wauseon,Wauseon,43567,0,41.59151,-84.178148,Hispanic,0.18,,convertible,INDEX MATCH,2,0,0,2,4,8,0,7,0,0,20,12,13,10,7,6
Fans,Detroit Pistons,NBA,Wayne,Wayne,Wayne,7470,98,40.948689,-74.241168,Hispanic,0.18,,avid,INDEX MATCH,0,6,0,0,16,2,6,6,0,10,17,47,48,28,42,97
Fans,Detroit Pistons,NBA,West Bloomfield Township,West Bloomfield,West Bloomfield,48322,77,42.542715,-83.379535,Hispanic,0.18,,avid,INDEX MATCH,0,5,0,0,0,0,0,0,0,1,3,3,2,4,4,6
Fans,Detroit Pistons,NBA,West Branch,West Branch,West Branch,48661,0,44.33095,-84.202733,Hispanic,0.18,,convertible,INDEX MATCH,0,1,1,0,2,3,1,0,0,0,1,0,4,0,3,0
Fans,Detroit Pistons,NBA,Westland,Westland,Westland,48185,48,42.333901,-83.384209,Hispanic,0.18,,avid,INDEX MATCH,3,0,4,3,11,10,0,9,13,5,7,11,10,2,7,2
Fans,Detroit Pistons,NBA,Westphalia,Westphalia,Westphalia,48894,0,42.932843,-84.808267,Hispanic,0.18,,convertible,INDEX MATCH,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0
Fans,Detroit Pistons,NBA,White Lake charter Township,White Lake,White Lake,48386,41,42.657843,-83.478714,Hispanic,0.18,,avid,INDEX MATCH,0,0,0,0,0,0,0,0,0,1,2,13,0,5,0,5
Fans,Detroit Pistons,NBA,Whitehall,Whitehall,Whitehall,18052,0,40.656746,-75.504128,Hispanic,0.18,,convertible,INDEX MATCH,6,0,3,43,0,10,30,0,65,30,11,44,33,18,37,6
Fans,Detroit Pistons,NBA,Williamsburg,Williamsburg,Williamsburg,45176,0,39.013595,-84.050406,Hispanic,0.18,,convertible,INDEX MATCH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Detroit Pistons,NBA,Windsor charter Township,Grand Ledge,Grand Ledge,48837,0,42.700035,-84.766787,Hispanic,0.18,,convertible,INDEX MATCH,0,0,0,1,0,0,2,0,6,0,3,4,0,0,8,0
Fans,Detroit Pistons,NBA,Woodhaven,Woodhaven,Woodhaven,11421,41,40.691917,-73.85666,Hispanic,0.18,,avid,INDEX MATCH,58,24,10,31,35,36,55,46,41,48,149,191,111,72,95,143
Fans,Detroit Pistons,NBA,Wyandotte,Wyandotte,Wyandotte,48192,54,42.21421,-83.14992,Hispanic,0.18,,avid,INDEX MATCH,4,6,0,4,11,9,0,13,0,8,23,4,7,3,1,0
Fans,Detroit Pistons,NBA,Yarmouth,Yarmouth,Yarmouth,4096,0,43.798227,-70.171979,Hispanic,0.18,,convertible,INDEX MATCH,0,0,0,0,0,0,0,0,0,0,4,5,4,0,0,2
Fans,Detroit Pistons,NBA,Ypsilanti Charter Township,Ypsilanti,Ypsilanti,48197,30,42.202139,-83.620494,Hispanic,0.18,,casual,INDEX MATCH,15,37,30,10,13,16,6,11,17,28,30,40,23,20,14,4
Fans,Detroit Pistons,NBA,Zeeland charter Township,Zeeland,Zeeland,49464,38,42.869816,-85.969722,Hispanic,0.18,,casual,INDEX MATCH,0,0,5,12,0,0,20,2,0,9,3,15,17,4,2,7
Fans,Los Angeles Lakers,NBA,Accokeek,Accokeek,Accokeek,20607,0,38.666071,-76.998396,Hispanic,0.27,,convertible,INDEX MATCH,0,0,0,0,0,0,0,0,0,15,0,0,1,9,4,3
Fans,Los Angeles Lakers,NBA,Acton,Acton,Acton,1720,75,42.48509,-71.43284,Hispanic,0.27,,avid,INDEX MATCH,0,0,3,4,0,0,0,0,6,2,1,4,10,12,11,22
Fans,Los Angeles Lakers,NBA,Albany,Albany,Albany,12207,37,42.6575,-73.746424,Hispanic,0.27,,casual,INDEX MATCH,0,4,2,0,0,0,0,0,0,0,0,2,2,1,0,0
Fans,Los Angeles Lakers,NBA,Alexandria,Alexandria,Alexandria,22301,0,38.819853,-77.059645,Hispanic,0.27,,convertible,INDEX MATCH,0,0,3,4,0,2,0,0,0,5,0,5,0,18,26,21
