dCategory,Team,League,City,City Alt.,Neighborhood,zipcode,US lat,US lon,Intensity Score,Race,helper,mapping,Fandom Level,cheat,"Struggling (Less than $10,000)","Getting By ($10,000 to $14,999)","Getting By ($15,000 to $19,999)","Starting Out ($20,000 to $24,999)","Starting Out ($25,000 to $29,999)","Starting Out ($30,000 to $34,999)","Middle Class ($35,000 to $39,999)","Middle Class ($40,000 to $44,999)","Middle Class ($45,000 to $49,999)","Comfortable ($50,000 to $59,999)","Comfortable ($60,000 to $74,999)","Doing Well ($75,000 to $99,999)","Prosperous ($100,000 to $124,999)","Prosperous ($125,000 to $149,999)","Wealthy ($150,000 to $199,999)","Affluent ($200,000 or more)"
Fans,Pittsburgh Penguins,NHL,Marklesburg,James Creek,James Creek,16657,40.385496,-78.172245,11,Black,0.13,16657,casual,Other,0,3,0,0,0,1,2,2,0,1,4,20,11,4,7,6
Fans,Pittsburgh Penguins,NHL,Masontown,Masontown,Masontown,26542,39.55231,-79.79784,12,Black,0.13,26542,casual,Other,0,0,2,1,0,4,1,0,0,0,18,7,1,0,8,3
Fans,Pittsburgh Penguins,NHL,McCandless,Wexford,Wexford,15090,40.62646,-80.05589,27,Black,0.13,15090,casual,Other,0,0,0,0,0,0,0,0,0,4,0,3,1,0,0,0
Fans,Pittsburgh Penguins,NHL,McDonald,Mc Donald,Mc Donald,15057,40.358657,-80.243904,30,Black,0.13,15057,casual,Other,15,11,7,14,15,1,17,6,4,9,15,19,16,4,3,7
Fans,Pittsburgh Penguins,NHL,McGovern,Houston,Houston,15342,40.24646,-80.21145,35,Black,0.13,15342,casual,Other,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0
Fans,Pittsburgh Penguins,NHL,McKeesport,Mc Keesport,Mc Keesport,15131,40.338789,-79.796072,22,Black,0.13,15131,casual,Other,47,31,20,16,6,17,35,17,17,32,31,34,32,16,32,54
Fans,Pittsburgh Penguins,NHL,McMurray,Canonsburg,Canonsburg,15317,40.26257,-80.18728,0,Black,0.13,15317,convertible,Other,213,146,96,100,149,109,157,81,141,244,299,437,260,273,278,256
Fans,Pittsburgh Penguins,NHL,Mercer,Mercer,Mercer,16137,41.222885,-80.250704,24,Black,0.13,16137,casual,Other,5,5,0,0,0,0,2,0,0,1,0,13,0,0,6,2
Fans,Pittsburgh Penguins,NHL,Meyersdale,Meyersdale,Meyersdale,15552,39.81369,-79.02475,7,Black,0.13,15552,convertible,Other,76,66,18,35,31,10,47,15,46,37,91,45,53,35,23,50
Fans,Pittsburgh Penguins,NHL,Millvale,Pittsburgh,Pittsburgh,15209,40.499771,-79.970593,30,Black,0.13,15209,casual,Other,146,142,65,54,53,55,38,37,35,81,58,75,51,37,29,61
Fans,Pittsburgh Penguins,NHL,Monaca,Monaca,Monaca,15061,40.68729,-80.27145,33,Black,0.13,15061,casual,Other,346,188,148,141,153,104,109,89,135,245,245,310,236,124,153,107
Fans,Pittsburgh Penguins,NHL,Monessen,Monessen,Monessen,15062,40.14841,-79.88783,27,Black,0.13,15062,casual,Other,317,107,56,114,95,95,112,50,95,167,201,276,208,96,138,125
Fans,Pittsburgh Penguins,NHL,Monroeville,Monroeville,Monroeville,15146,40.42118,-79.7881,23,Black,0.13,15146,casual,Other,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0
Fans,Pittsburgh Penguins,NHL,Montgomery,Montgomery,Montgomery,60538,41.73058,-88.3459,0,Black,0.13,60538,convertible,Other,7,4,0,1,6,0,0,3,7,16,10,3,12,22,25,50
Fans,Pittsburgh Penguins,NHL,Moon,Coraopolis,Coraopolis,15108,40.5184,-80.16672,26,Black,0.13,15108,casual,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Pittsburgh Penguins,NHL,Morrisville,Richeyville,Richeyville,15358,40.056347,-79.992554,13,Black,0.13,15358,casual,Other,487,307,203,150,175,172,107,122,115,244,313,246,158,145,122,77
Fans,Pittsburgh Penguins,NHL,Mount Pleasant,Mount Pleasant,Mount Pleasant,15666,40.161024,-79.509814,35,Black,0.13,15666,casual,Other,178,196,121,150,100,74,110,84,82,158,112,283,158,134,132,123
Fans,Pittsburgh Penguins,NHL,Munhall,Homestead,Homestead,15120,40.392619,-79.905171,24,Black,0.13,15120,casual,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Pittsburgh Penguins,NHL,Murrysville,Murrysville,Murrysville,15668,40.4284,-79.69754,30,Black,0.13,15668,casual,Other,5,12,2,2,1,0,0,12,4,5,9,27,3,11,4,22
Fans,Pittsburgh Penguins,NHL,Natrona Heights,Natrona Heights,Natrona Heights,15065,40.6234,-79.72977,30,Black,0.13,15065,casual,Other,134,117,78,69,43,62,39,54,74,79,156,144,124,100,114,133
Fans,Pittsburgh Penguins,NHL,New Alexandria,New Alexandria,New Alexandria,15670,40.396655,-79.444008,31,Black,0.13,15670,casual,Other,46,52,17,9,11,24,22,5,19,16,26,31,43,19,16,84
Fans,Pittsburgh Penguins,NHL,New Brighton,New Brighton,New Brighton,15066,40.73034,-80.31006,37,Black,0.13,15066,casual,Other,8,4,3,15,7,5,7,5,13,20,61,70,26,27,26,31
Fans,Pittsburgh Penguins,NHL,New Castle Northwest,New Castle,New Castle,16105,41.024051,-80.345444,22,Black,0.13,16105,casual,Other,0,1,0,4,3,1,0,3,1,9,5,10,0,3,2,4
Fans,Pittsburgh Penguins,NHL,New Cumberland,New Cumberland,New Cumberland,17070,40.23231,-76.8847,6,Black,0.13,17070,convertible,Other,0,2,3,0,0,0,0,0,0,3,0,0,0,0,0,1
Fans,Pittsburgh Penguins,NHL,New Eagle,New Eagle,New Eagle,15067,40.20785,-79.94699,74,Black,0.13,15067,avid,Other,181,147,78,90,81,52,43,70,52,109,156,249,195,148,155,127
Fans,Pittsburgh Penguins,NHL,New Stanton,New Stanton,New Stanton,15672,40.24375,-79.658436,28,Black,0.13,15672,casual,Other,5,0,0,3,0,4,0,0,1,3,2,12,3,6,14,5
Fans,Pittsburgh Penguins,NHL,New Wilmington,New Wilmington,New Wilmington,16142,41.10446,-80.352749,14,Black,0.13,16142,casual,Other,44,27,3,16,16,5,3,10,5,1,18,10,7,23,8,2
Fans,Pittsburgh Penguins,NHL,Nixon,Butler,Butler,16002,40.8409,-79.859175,34,Black,0.13,16002,casual,Other,82,72,26,41,23,17,17,22,18,32,40,54,9,12,3,20
Fans,Pittsburgh Penguins,NHL,Noblestown,Oakdale,Oakdale,15071,40.403348,-80.184169,27,Black,0.13,15071,casual,Other,95,128,91,77,104,60,53,71,42,137,146,245,144,154,133,121
Fans,Pittsburgh Penguins,NHL,North Belle Vernon,Belle Vernon,Belle Vernon,15012,40.12507,-79.86644,27,Black,0.13,15012,casual,Other,190,189,129,109,93,122,161,92,174,227,266,371,346,189,260,244
Fans,Pittsburgh Penguins,NHL,North Versailles,North Versailles,North Versailles,15137,40.37809,-79.80803,23,Black,0.13,15137,casual,Other,2,0,0,5,0,3,0,0,0,1,0,0,1,0,0,0
Fans,Pittsburgh Penguins,NHL,Oak Hills,House Springs,House Springs,63051,38.40894,-90.57012,35,Black,0.13,63051,casual,Other,4,4,5,0,0,0,0,1,2,1,9,12,6,8,13,2
Fans,Pittsburgh Penguins,NHL,Oakdale,Oakdale,Oakdale,11769,40.738322,-73.131797,30,Black,0.13,11769,casual,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Pittsburgh Penguins,NHL,Oakmont,Oakmont,Oakmont,15139,40.521697,-79.83621,34,Black,0.13,15139,casual,Other,32,42,16,25,13,9,19,26,8,15,22,9,0,1,9,19
Fans,Pittsburgh Penguins,NHL,Oakwood,Bedford,Bedford,44146,41.389054,-81.536842,26,Black,0.13,44146,casual,Other,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
Fans,Pittsburgh Penguins,NHL,Oklahoma,Vinita,Vinita,74301,36.723649,-95.197639,23,Black,0.13,74301,casual,Other,361,213,143,157,88,130,94,118,118,200,202,372,245,207,137,203
Fans,Pittsburgh Penguins,NHL,Oliver,Oliver,Oliver,15472,39.918319,-79.715837,33,Black,0.13,15472,casual,Other,77,52,45,70,58,77,57,39,51,120,153,245,173,172,204,220
Fans,Pittsburgh Penguins,NHL,Patterson Township,Beaver Falls,Beaver Falls,15010,40.75201,-80.31923,29,Black,0.13,15010,casual,Other,16,2,1,0,3,2,5,1,14,4,4,13,9,10,14,1
Fans,Pittsburgh Penguins,NHL,Patton,Patton,Patton,16668,40.633518,-78.608257,22,Black,0.13,16668,casual,Other,212,99,89,115,121,101,123,102,120,238,275,457,387,332,381,414
Fans,Pittsburgh Penguins,NHL,Penn Run,Penn Run,Penn Run,15765,40.621281,-78.99431,24,Black,0.13,15765,casual,Other,17,8,23,7,11,2,7,0,14,34,7,47,18,6,17,21
Fans,Pittsburgh Penguins,NHL,Perryopolis,Perryopolis,Perryopolis,15473,40.064564,-79.775594,33,Black,0.13,15473,casual,Other,102,67,55,41,27,60,24,29,47,63,48,103,74,50,47,129
Fans,Pittsburgh Penguins,NHL,Plum,Pittsburgh,Pittsburgh,15239,40.483674,-79.738073,31,Black,0.13,15239,casual,Other,49,38,68,25,6,29,35,32,35,61,59,77,67,22,50,14
Fans,Pittsburgh Penguins,NHL,Polk,Polk,Polk,16342,41.320273,-79.926847,59,Black,0.13,16342,avid,Other,13,4,8,9,0,8,2,24,0,6,8,14,14,10,4,16
Fans,Pittsburgh Penguins,NHL,Portage,Portage,Portage,49002,42.193793,-85.563901,36,Black,0.13,49002,casual,Other,18,27,12,25,14,13,17,11,11,40,46,17,21,21,13,11
Fans,Pittsburgh Penguins,NHL,Portersville,Portersville,Portersville,16051,40.92284,-80.14228,22,Black,0.13,16051,casual,Other,2,7,0,5,9,1,5,2,0,7,13,23,16,12,5,0
Fans,Pittsburgh Penguins,NHL,Prospect,Prospect,Prospect,16052,40.90451,-80.04645,26,Black,0.13,16052,casual,Other,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0
Fans,Pittsburgh Penguins,NHL,Pymatuning Central,Linesville,Linesville,16424,41.624388,-80.452295,31,Black,0.13,16424,casual,Other,0,1,0,0,0,0,0,6,0,0,0,1,3,0,2,0
Fans,Pittsburgh Penguins,NHL,Pymatuning North,Linesville,Linesville,16424,41.624388,-80.452295,18,Black,0.13,16424,casual,Other,0,1,0,0,0,0,0,6,0,0,0,1,3,0,2,0
Fans,Pittsburgh Penguins,NHL,Reserve Township,Pittsburgh,Pittsburgh,15212,40.456939,-79.990055,38,Black,0.13,15212,casual,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Pittsburgh Penguins,NHL,Reynoldsville,Reynoldsville,Reynoldsville,15851,41.095556,-78.886154,23,Black,0.13,15851,casual,Other,0,1,0,0,0,0,0,0,0,2,1,5,0,0,4,1
Fans,Pittsburgh Penguins,NHL,Ridgway,Ridgway,Ridgway,15853,41.362112,-78.726238,7,Black,0.13,15853,convertible,Other,0,1,1,0,0,5,0,0,1,4,1,11,5,4,9,6
Fans,Pittsburgh Penguins,NHL,Robinson Township,Mc Kees Rocks,Mc Kees Rocks,15136,40.444235,-80.146724,51,Black,0.13,15136,avid,Other,0,0,0,0,1,0,0,0,0,1,0,13,2,0,0,8
Fans,Pittsburgh Penguins,NHL,Ross Township,Pittsburgh,Pittsburgh,15229,40.520343,-80.037048,33,Black,0.13,15229,casual,Other,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
Fans,Pittsburgh Penguins,NHL,Rouseville,Rouseville,Rouseville,16344,41.471714,-79.688057,0,Black,0.13,16344,convertible,Other,0,0,0,0,2,0,0,0,0,2,2,0,20,8,7,0
Fans,Pittsburgh Penguins,NHL,Rural Valley,Rural Valley,Rural Valley,16249,40.79923,-79.31448,32,Black,0.13,16249,casual,Other,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,5
Fans,Pittsburgh Penguins,NHL,Russellton,Russellton,Russellton,15076,40.60796,-79.84008,30,Black,0.13,15076,casual,Other,0,0,0,0,4,0,0,0,0,7,0,12,3,7,5,2
Fans,Pittsburgh Penguins,NHL,Saint Michael,Saint Michael,Saint Michael,55376,45.20996,-93.66496,44,Black,0.13,55376,avid,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Pittsburgh Penguins,NHL,Salisbury,Salisbury,Salisbury,1952,42.851234,-70.865667,0,Black,0.13,1952,convertible,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Pittsburgh Penguins,NHL,Sandy,Sandy,Sandy,84093,40.595025,-111.824566,0,Black,0.13,84093,convertible,Other,9,1,7,12,10,5,9,8,6,20,45,28,21,31,27,15
Fans,Pittsburgh Penguins,NHL,Sarver,Sarver,Sarver,16055,40.720919,-79.76262,31,Black,0.13,16055,casual,Other,0,0,7,0,0,0,0,3,0,0,0,3,8,10,1,0
Fans,Pittsburgh Penguins,NHL,Scott Township,Jermyn,Jermyn,18433,41.53091,-75.54546,37,Black,0.13,18433,casual,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Pittsburgh Penguins,NHL,Scottdale,Scottdale,Scottdale,15683,40.10035,-79.58698,32,Black,0.13,15683,casual,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Pittsburgh Penguins,NHL,Seneca,Seneca,Seneca,16346,41.378581,-79.707212,32,Black,0.13,16346,casual,Other,0,7,5,5,0,7,3,9,0,4,0,8,7,2,10,3
Fans,Pittsburgh Penguins,NHL,Seven Springs,Walkersville,Walkersville,26447,38.908317,-80.475009,14,Black,0.13,26447,casual,Other,0,8,2,3,0,0,0,0,5,3,12,23,7,9,23,3
Fans,Pittsburgh Penguins,NHL,Sewickley Heights,Sewickley,Sewickley,15143,40.568133,-80.146809,23,Black,0.13,15143,casual,Other,3,0,2,11,1,4,2,4,3,5,26,37,0,18,7,25
Fans,Pittsburgh Penguins,NHL,Shanor-Northvue,Butler,Butler,16001,40.885861,-79.934048,30,Black,0.13,16001,casual,Other,0,0,0,0,0,0,0,0,0,0,4,0,2,4,2,2
Fans,Pittsburgh Penguins,NHL,South Bethlehem,New Bethlehem,New Bethlehem,16242,41.00173,-79.33143,0,Black,0.13,16242,convertible,Other,0,0,0,1,0,0,0,0,0,0,2,3,2,1,2,2
Fans,Pittsburgh Penguins,NHL,South Park Township,Library,Library,15129,40.303119,-79.997567,67,Black,0.13,15129,avid,Other,0,2,0,0,2,0,1,2,0,2,1,9,0,4,0,0
Fans,Pittsburgh Penguins,NHL,Speers,Charleroi,Charleroi,15022,40.135834,-79.932907,23,Black,0.13,15022,casual,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Pittsburgh Penguins,NHL,Spring Mills,Spring Mills,Spring Mills,16875,40.88368,-77.518716,19,Black,0.13,16875,casual,Other,26,13,18,10,11,18,20,7,20,28,53,87,72,100,98,163
Fans,Pittsburgh Penguins,NHL,Springdale,Springdale,Springdale,15144,40.5409,-79.78394,39,Black,0.13,15144,casual,Other,47,31,34,25,42,27,27,25,42,91,100,177,154,121,163,184
Fans,Pittsburgh Penguins,NHL,Sugarcreek,Franklin,Franklin,16323,41.335291,-79.783172,25,Black,0.13,16323,casual,Other,46,23,22,36,23,25,29,35,47,83,104,213,212,184,252,228
Fans,Pittsburgh Penguins,NHL,Tarentum,Tarentum,Tarentum,15084,40.60146,-79.75977,57,Black,0.13,15084,avid,Other,2,18,0,2,0,0,2,0,9,3,0,13,2,5,4,5
Fans,Pittsburgh Penguins,NHL,Thompsonville,Canonsburg,Canonsburg,15317,40.26257,-80.18728,25,Black,0.13,15317,casual,Other,213,146,96,100,149,109,157,81,141,244,299,437,260,273,278,256
Fans,Pittsburgh Penguins,NHL,Trafford,Trafford,Trafford,15085,40.38562,-79.75893,43,Black,0.13,15085,avid,Other,1,1,2,0,5,3,4,1,2,3,3,6,4,3,6,7
Fans,Pittsburgh Penguins,NHL,Tunnelhill,Revloc,Revloc,15948,40.49229,-78.76419,100,Black,0.13,15948,avid,Other,4,5,1,4,13,1,1,2,4,8,9,13,17,4,17,7
Fans,Pittsburgh Penguins,NHL,Turtle Creek,Turtle Creek,Turtle Creek,15145,40.4059,-79.82505,26,Black,0.13,15145,casual,Other,8,5,3,5,4,0,27,3,4,6,20,17,13,12,8,11
Fans,Pittsburgh Penguins,NHL,Ulysses,Ulysses,Ulysses,16948,41.843678,-77.75736,0,Black,0.13,16948,convertible,Other,11,15,4,10,11,3,21,5,4,6,4,38,26,29,51,30
Fans,Pittsburgh Penguins,NHL,Uniontown,Uniontown,Uniontown,15401,39.944884,-79.770063,30,Black,0.13,15401,casual,Other,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
Fans,Pittsburgh Penguins,NHL,Upper Saint Clair,Pittsburgh,Pittsburgh,15241,40.332266,-80.081026,25,Black,0.13,15241,casual,Other,1,1,1,0,0,6,1,0,6,2,16,20,2,9,8,9
Fans,Pittsburgh Penguins,NHL,Ursina,Ursina,Ursina,15485,39.817346,-79.330642,0,Black,0.13,No,convertible,INDEX RANDBETWEEN,11,2,30,22,4,10,10,40,55,0,64,135,11,20,0,2
Fans,Pittsburgh Penguins,NHL,Vinco,Vintondale,Vintondale,15961,40.437721,-78.924998,35,Black,0.13,15961,casual,Other,27,15,12,16,14,17,17,22,12,30,46,81,42,34,47,37
Fans,Pittsburgh Penguins,NHL,Warfordsburg,Warfordsburg,Warfordsburg,17267,39.75176,-78.18751,0,Black,0.13,17267,convertible,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Pittsburgh Penguins,NHL,West Homestead,Homestead,Homestead,15120,40.392619,-79.905171,29,Black,0.13,15120,casual,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Pittsburgh Penguins,NHL,West Liberty,West Liberty,West Liberty,43357,40.278247,-83.713148,25,Black,0.13,43357,casual,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Pittsburgh Penguins,NHL,West Mifflin,West Mifflin,West Mifflin,15122,40.362505,-79.898389,43,Black,0.13,15122,avid,Other,6,11,0,6,4,10,12,2,0,0,12,12,16,2,2,2
Fans,Pittsburgh Penguins,NHL,West Newton,West Newton,West Newton,15089,40.201808,-79.727237,0,Black,0.13,15089,convertible,Other,33,32,16,9,35,19,9,23,9,51,39,98,69,80,87,120
Fans,Pittsburgh Penguins,NHL,Westmont,Westmont,Westmont,60559,41.799876,-87.970713,26,Black,0.13,60559,casual,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Pittsburgh Penguins,NHL,Wexford,Wexford,Wexford,15090,40.62646,-80.05589,29,Black,0.13,15090,casual,Other,0,0,0,0,0,0,0,0,0,4,0,3,1,0,0,0
Fans,Pittsburgh Penguins,NHL,White Oak,Mc Keesport,Mc Keesport,15131,40.338789,-79.796072,52,Black,0.13,15131,avid,Other,47,31,20,16,6,17,35,17,17,32,31,34,32,16,32,54
Fans,Pittsburgh Penguins,NHL,Whitehall,Whitehall,Whitehall,18052,40.656746,-75.504128,40,Black,0.13,18052,avid,Other,0,0,0,2,0,0,0,0,0,0,0,1,1,0,1,0
Fans,Pittsburgh Penguins,NHL,Wickerham Manor-Fisher,West Alexander,West Alexander,15376,40.100818,-80.509604,35,Black,0.13,15376,casual,Other,12,36,8,31,9,39,30,28,21,28,74,92,59,46,58,86
Fans,Pittsburgh Penguins,NHL,Windber,Windber,Windber,15963,40.180418,-78.829021,33,Black,0.13,15963,casual,Other,27,8,16,3,22,11,20,14,23,29,52,78,78,30,63,67
Fans,Pittsburgh Penguins,NHL,Worthington,Columbus,Columbus,43085,40.100924,-83.013402,19,Black,0.13,43085,casual,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Pittsburgh Penguins,NHL,Youngwood,Youngwood,Youngwood,15697,40.24035,-79.57671,24,Black,0.13,15697,casual,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Pittsburgh Penguins,NHL,Zelienople,Zelienople,Zelienople,16063,40.7609,-80.10939,41,Black,0.13,16063,avid,Other,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,10
Fans,New York Islanders,NHL,Aquebogue,Aquebogue,Aquebogue,11931,40.933503,-72.613346,0,Black,0.15,11931,convertible,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,New York Islanders,NHL,Bay Shore,Bay Shore,Bay Shore,11706,40.742795,-73.265461,45,Black,0.15,11706,avid,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,New York Islanders,NHL,Bayport,Bayport,Bayport,11705,40.748364,-73.057026,0,Black,0.15,11705,convertible,Other,0,15,16,2,7,3,16,2,9,3,27,76,63,56,157,234
Fans,New York Islanders,NHL,Bayville,Bayville,Bayville,11709,40.91065,-73.56207,0,Black,0.15,11709,convertible,Other,0,0,3,0,2,0,0,3,0,0,0,0,0,0,0,2
Fans,New York Islanders,NHL,Baywood,Newark,Newark,94560,37.534102,-122.025352,0,Black,0.15,94560,convertible,Other,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0
Fans,New York Islanders,NHL,Beach Haven,Beach Haven,Beach Haven,8008,39.563007,-74.240609,0,Black,0.15,8008,convertible,Other,0,0,0,0,0,0,0,0,0,8,0,0,0,0,9,3
Fans,New York Islanders,NHL,Bellmore,Bellmore,Bellmore,11710,40.6729,-73.53652,83,Black,0.15,11710,avid,Other,5,8,13,21,13,4,10,4,18,55,61,86,77,75,98,127
Fans,New York Islanders,NHL,Benton,Benton,Benton,62812,37.994423,-88.907464,0,Black,0.15,62812,convertible,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Fans,New York Islanders,NHL,Bethpage,Bethpage,Bethpage,37022,36.48171,-86.31193,0,Black,0.15,37022,convertible,Other,19,9,24,14,6,0,7,21,11,49,17,70,43,33,47,32
Fans,New York Islanders,NHL,Blackfoot,Blackfoot,Blackfoot,83221,43.251328,-112.464518,0,Black,0.15,83221,convertible,Other,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1
Fans,New York Islanders,NHL,Bohemia,Bohemia,Bohemia,11716,40.76902,-73.113366,0,Black,0.15,11716,convertible,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,New York Islanders,NHL,Bottineau,Bottineau,Bottineau,58318,48.82723,-100.4457,0,Black,0.15,58318,convertible,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,New York Islanders,NHL,Braddock Heights,Braddock Heights,Braddock Heights,21714,39.419295,-77.504419,0,Black,0.15,21714,convertible,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,New York Islanders,NHL,Brentwood,Brentwood,Brentwood,94513,37.922228,-121.668359,29,Black,0.15,94513,casual,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,New York Islanders,NHL,Brookhaven,Brookhaven,Brookhaven,11719,40.7793,-72.91213,0,Black,0.15,11719,convertible,Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Fans,New York Islanders,NHL,Brooksville,Brooksville,Brooksville,34601,28.586197,-82.395858,0,Black,0.15,34601,convertible,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,New York Islanders,NHL,Brookville,Brookville,Brookville,15825,41.162735,-79.081609,0,Black,0.15,15825,convertible,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,New York Islanders,NHL,Buena Vista Township,Buena,Buena,8310,39.523712,-74.899762,0,Black,0.15,8310,convertible,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,New York Islanders,NHL,Buffalo,Buffalo,Buffalo,14201,42.89606,-78.886424,0,Black,0.15,14201,convertible,Other,2,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0
Fans,New York Islanders,NHL,Burbank,Burbank,Burbank,60459,41.73392,-87.7795,0,Black,0.15,60459,convertible,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,New York Islanders,NHL,Cairo,Cairo,Cairo,12413,42.301789,-74.029434,0,Black,0.15,12413,convertible,Other,0,0,0,0,0,0,0,2,0,0,0,0,0,2,11,0
Fans,New York Islanders,NHL,Center Moriches,Center Moriches,Center Moriches,11934,40.80104,-72.79699,0,Black,0.15,11934,convertible,Other,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
Fans,New York Islanders,NHL,Centereach,Centereach,Centereach,11720,40.87056,-73.08201,57,Black,0.15,11720,avid,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,New York Islanders,NHL,Central Islip,Central Islip,Central Islip,11722,40.78193,-73.196148,0,Black,0.15,11722,convertible,Other,0,0,0,3,0,0,0,0,0,5,2,6,0,6,16,22
Fans,New York Islanders,NHL,Charleroi,Charleroi,Charleroi,15022,40.135834,-79.932907,0,Black,0.15,15022,convertible,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,New York Islanders,NHL,Chester,Chester,Chester,23831,37.320744,-77.454311,0,Black,0.15,23831,convertible,Other,5,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Fans,New York Islanders,NHL,Chester,Chester,Chester,23831,37.320744,-77.454311,0,Black,0.15,23831,convertible,Other,5,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Fans,New York Islanders,NHL,Commack,Commack,Commack,11725,40.842247,-73.280935,55,Black,0.15,11725,avid,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,New York Islanders,NHL,Copiague,Copiague,Copiague,11726,40.68022,-73.394762,0,Black,0.15,11726,convertible,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,New York Islanders,NHL,Coram,Coram,Coram,11727,40.88124,-73.00588,45,Black,0.15,11727,avid,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
Fans,New York Islanders,NHL,Country Lake Estates,Browns Mills,Browns Mills,8015,39.97364,-74.56899,0,Black,0.15,8015,convertible,Other,8,4,0,10,0,6,15,6,12,8,19,35,57,49,55,95
Fans,New York Islanders,NHL,Dallas,Dallas,Dallas,75201,32.781179,-96.790329,0,Black,0.15,75201,convertible,Other,0,0,0,0,0,0,0,2,0,0,3,2,0,4,0,0
Fans,New York Islanders,NHL,Deer Park,Deer Park,Deer Park,77536,29.687972,-95.116749,21,Black,0.15,77536,casual,Other,40,28,12,14,42,19,17,20,11,42,38,29,13,8,13,24
Fans,New York Islanders,NHL,Delmar,Delmar,Delmar,19940,38.45651,-75.57715,0,Black,0.15,19940,convertible,Other,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0
Fans,New York Islanders,NHL,Derry,Derry,Derry,3038,42.88973,-71.27786,0,Black,0.15,3038,convertible,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,New York Islanders,NHL,Dike,Dike,Dike,50624,42.46415,-92.62825,0,Black,0.15,50624,convertible,Other,0,3,0,5,0,0,15,0,0,5,21,9,29,23,36,71
Fans,New York Islanders,NHL,Dix Hills,Huntington Station,Huntington Station,11746,40.814348,-73.363363,0,Black,0.15,11746,convertible,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,New York Islanders,NHL,East Farmingdale,Farmingdale,Farmingdale,11735,40.732747,-73.432789,0,Black,0.15,11735,convertible,Other,0,2,4,0,0,0,0,0,7,9,5,14,9,5,3,6
Fans,New York Islanders,NHL,East Hills,Greenvale,Greenvale,11548,40.81187,-73.62634,0,Black,0.15,11548,convertible,Other,0,0,0,0,10,0,0,0,0,0,3,0,0,1,15,1
