dCategory,Team,League,City,City Alt.,Neighborhood,zipcode,US lat,US lon,Intensity,Fandom Level,Race,helper,match,"Struggling (Less than $10,000)","Getting By ($10,000 to $14,999)","Getting By ($15,000 to $19,999)","Starting Out ($20,000 to $24,999)","Starting Out ($25,000 to $29,999)","Starting Out ($30,000 to $34,999)","Middle Class ($35,000 to $39,999)","Middle Class ($40,000 to $44,999)","Middle Class ($45,000 to $49,999)","Comfortable ($50,000 to $59,999)","Comfortable ($60,000 to $74,999)","Doing Well ($75,000 to $99,999)","Prosperous ($100,000 to $124,999)","Prosperous ($125,000 to $149,999)","Wealthy ($150,000 to $199,999)","Affluent ($200,000 or more)"
Fans,Pittsburgh Pirates,MLB,Colver,Colver,Colver,15927,40.538311,-78.786549,80,Avid,White,0.64,15927,37,0,15,6,0,45,56,0,9,0,7,7,72,29,0,0
Fans,Pittsburgh Pirates,MLB,Confluence,Colby,Colby,67701,39.40152,-100.973696,0,Convertible,White,0.64,67701,96,33,36,99,49,89,50,22,54,38,160,172,266,161,84,59
Fans,Pittsburgh Pirates,MLB,Conneaut Lakeshore,Conneaut Lake,Conneaut Lake,16316,41.616247,-80.306783,60,Avid,White,0.64,16316,63,49,49,54,90,81,29,23,59,58,109,127,243,106,68,43
Fans,Pittsburgh Pirates,MLB,Connellsville,Colby,Colby,67701,39.40152,-100.973696,48,Casual,White,0.64,67701,96,33,36,99,49,89,50,22,54,38,160,172,266,161,84,59
Fans,Pittsburgh Pirates,MLB,Connoquenessing,Connoquenessing,Connoquenessing,16027,40.81784,-80.01423,56,Avid,White,0.64,16027,3,11,3,4,0,3,5,3,2,8,6,4,10,8,2,9
Fans,Pittsburgh Pirates,MLB,Conway,Conway,Conway,15027,40.65979,-80.23923,100,Avid,White,0.64,15027,38,37,26,41,28,33,17,12,26,44,46,58,149,58,47,45
Fans,Pittsburgh Pirates,MLB,Dayton,Dayton,Dayton,37321,35.49396,-85.01245,0,Convertible,White,0.64,37321,246,216,156,132,248,148,57,127,306,193,563,465,723,378,187,195
Fans,Pittsburgh Pirates,MLB,Deemston,Fredericktown,Fredericktown,15333,40.025105,-80.011741,45,Casual,White,0.64,15333,54,27,15,13,25,2,4,20,1,16,6,44,50,17,29,32
Fans,Pittsburgh Pirates,MLB,Desloge,Park Hills,Park Hills,63601,37.849808,-90.488486,0,Convertible,White,0.64,63601,211,129,356,285,198,193,99,177,153,133,250,632,487,432,241,105
Fans,Pittsburgh Pirates,MLB,Donora,Donora,Donora,15033,40.179896,-79.868392,75,Avid,White,0.64,15033,83,143,132,13,51,45,34,36,85,62,36,226,113,40,51,4
Fans,Pittsburgh Pirates,MLB,Duquesne,Duquesne,Duquesne,15110,40.372069,-79.85382,52,Casual,White,0.64,15110,97,23,24,31,31,36,31,26,29,6,33,121,81,68,24,8
Fans,Pittsburgh Pirates,MLB,East Uniontown,Uniontown,Uniontown,15401,39.944884,-79.770063,0,Convertible,White,0.64,15401,559,649,304,474,312,319,103,189,460,326,370,829,1041,667,518,336
Fans,Pittsburgh Pirates,MLB,Economy,Ambridge,Ambridge,15003,40.600494,-80.210521,59,Avid,White,0.64,15003,78,95,202,124,122,154,81,135,186,136,289,337,339,308,134,154
Fans,Pittsburgh Pirates,MLB,Ellport,Ellwood City,Ellwood City,16117,40.86173,-80.28645,74,Avid,White,0.64,16117,226,132,237,179,209,184,76,242,234,179,343,438,574,539,384,275
Fans,Pittsburgh Pirates,MLB,Ellwood City,Ellwood City,Ellwood City,16117,40.86173,-80.28645,57,Avid,White,0.64,16117,226,132,237,179,209,184,76,242,234,179,343,438,574,539,384,275
Fans,Pittsburgh Pirates,MLB,Emsworth,Pittsburgh,Pittsburgh,15202,40.505165,-80.06783,46,Casual,White,0.64,15202,186,273,140,303,281,276,61,185,159,200,376,614,699,528,298,431
Fans,Pittsburgh Pirates,MLB,Etna,Etna,Etna,43018,39.957167,-82.683686,58,Avid,White,0.64,43018,0,0,0,0,0,0,8,0,0,8,0,10,1,0,0,0
Fans,Pittsburgh Pirates,MLB,Fairdale,Ellis,Ellis,67637,38.93807,-99.56067,47,Casual,White,0.64,67637,22,15,32,38,49,5,6,24,20,52,48,47,116,111,38,28
Fans,Pittsburgh Pirates,MLB,Falls Creek,Ellis,Ellis,67637,38.93807,-99.56067,0,Convertible,White,0.64,67637,22,15,32,38,49,5,6,24,20,52,48,47,116,111,38,28
Fans,Pittsburgh Pirates,MLB,Fishertown,Fishertown,Fishertown,15539,40.128409,-78.59138,39,Casual,White,0.64,15539,0,0,29,8,0,0,7,0,0,10,8,7,0,0,0,0
Fans,Pittsburgh Pirates,MLB,Follansbee,Follansbee,Follansbee,26037,40.335218,-80.570953,38,Casual,White,0.64,26037,94,71,35,23,72,135,79,178,20,219,101,145,289,142,70,87
Fans,Pittsburgh Pirates,MLB,Fredericktown,Fredericktown,Fredericktown,15333,40.025105,-80.011741,0,Convertible,White,0.64,15333,54,27,15,13,25,2,4,20,1,16,6,44,50,17,29,32
Fans,Pittsburgh Pirates,MLB,Fredonia,Fredonia,Fredonia,14063,42.412217,-79.319254,0,Convertible,White,0.64,14063,166,147,140,206,186,81,42,102,76,137,141,169,435,292,222,209
Fans,Pittsburgh Pirates,MLB,Freeport,Freeport,Freeport,16229,40.717124,-79.642747,91,Avid,White,0.64,16229,43,34,78,45,63,56,28,84,12,44,75,154,224,136,75,86
Fans,Pittsburgh Pirates,MLB,Glenshaw,Glenshaw,Glenshaw,15116,40.53285,-79.96755,62,Avid,White,0.64,15116,134,38,23,70,113,102,50,65,150,111,236,372,596,369,413,462
Fans,Pittsburgh Pirates,MLB,Green Tree,Pittsburgh,Pittsburgh,15220,40.418119,-80.052576,49,Casual,White,0.64,15220,189,158,40,47,131,309,162,151,161,138,321,552,673,399,303,371
Fans,Pittsburgh Pirates,MLB,Greensburg,Greensburg,Greensburg,15601,40.315028,-79.535741,39,Casual,White,0.64,15601,666,564,607,464,588,470,125,652,361,623,1020,1549,1964,1372,1236,1269
Fans,Pittsburgh Pirates,MLB,Harmony Township,Ambridge,Ambridge,15003,40.600494,-80.210521,53,Casual,White,0.64,15003,78,95,202,124,122,154,81,135,186,136,289,337,339,308,134,154
Fans,Pittsburgh Pirates,MLB,Hastings,Hastings,Hastings,32145,29.68875,-81.406081,0,Convertible,White,0.64,32145,51,0,88,60,42,33,28,29,52,26,94,84,275,47,47,32
Fans,Pittsburgh Pirates,MLB,Hawthorn,Gypsum,Gypsum,81637,39.615505,-106.895722,0,Convertible,White,0.64,81637,52,0,4,34,62,54,68,0,0,89,3,240,190,302,95,141
Fans,Pittsburgh Pirates,MLB,Hermitage,Hermitage,Hermitage,16148,41.221984,-80.438887,30,Casual,White,0.64,16148,194,191,158,217,317,211,67,193,173,170,288,371,637,601,269,322
Fans,Pittsburgh Pirates,MLB,Hollidaysburg,Hollidaysburg,Hollidaysburg,16648,40.432059,-78.364965,34,Casual,White,0.64,16648,106,109,172,39,221,127,63,92,125,156,357,396,537,460,305,325
Fans,Pittsburgh Pirates,MLB,Hooverson Heights,Follansbee,Follansbee,26037,40.335218,-80.570953,41,Casual,White,0.64,26037,94,71,35,23,72,135,79,178,20,219,101,145,289,142,70,87
Fans,Pittsburgh Pirates,MLB,Imperial,Imperial,Imperial,63052,38.406865,-90.438051,30,Casual,White,0.64,63052,121,186,26,176,138,159,80,223,296,286,442,610,1031,730,673,751
Fans,Pittsburgh Pirates,MLB,Industry,Industry,Industry,15052,40.64451,-80.41618,37,Casual,White,0.64,15052,36,49,24,25,11,23,21,48,38,28,47,106,117,72,76,66
Fans,Pittsburgh Pirates,MLB,Irvona,Irvona,Irvona,16656,40.77451,-78.55336,0,Convertible,White,0.64,16656,15,19,18,11,27,10,6,22,13,11,14,31,43,25,19,7
Fans,Pittsburgh Pirates,MLB,Irwin,Irwin,Irwin,15642,40.32451,-79.70115,51,Casual,White,0.64,15642,415,274,404,296,315,398,127,470,494,312,825,870,1761,1402,975,1295
Fans,Pittsburgh Pirates,MLB,Jacksonville,Jacksonville,Jacksonville,62650,39.737044,-90.301388,65,Avid,White,0.64,62650,217,365,209,326,208,308,91,328,245,315,356,568,916,547,458,303
Fans,Pittsburgh Pirates,MLB,Jefferson Hills,Clairton,Clairton,15025,40.324279,-79.931735,43,Casual,White,0.64,15025,44,125,155,77,111,180,63,127,92,69,193,263,507,381,203,303
Fans,Pittsburgh Pirates,MLB,Jerome,Jerome,Jerome,83338,42.736869,-114.374568,48,Casual,White,0.64,83338,144,202,80,96,85,163,76,133,131,125,307,467,730,292,184,189
Fans,Pittsburgh Pirates,MLB,Johnsonburg,Johnsonburg,Johnsonburg,15845,41.504669,-78.687183,0,Convertible,White,0.64,15845,33,36,16,51,33,30,17,86,38,51,91,84,136,125,33,12
Fans,Pittsburgh Pirates,MLB,Kane,Kane,Kane,16735,41.66284,-78.81114,52,Casual,White,0.64,16735,77,60,91,109,83,91,43,64,86,87,152,142,246,150,81,53
Fans,Pittsburgh Pirates,MLB,Kennedy Township,Coraopolis,Coraopolis,15108,40.5184,-80.16672,52,Casual,White,0.64,15108,296,139,236,196,240,273,95,195,270,380,620,900,1448,1014,958,1158
Fans,Pittsburgh Pirates,MLB,Knox,Knox,Knox,16232,41.23451,-79.53727,42,Casual,White,0.64,16232,45,56,46,35,75,56,26,70,52,38,89,99,152,106,22,56
Fans,Pittsburgh Pirates,MLB,Latrobe,Latrobe,Latrobe,15650,40.32118,-79.37948,64,Avid,White,0.64,15650,234,316,262,337,305,462,160,244,300,287,530,779,867,703,620,337
Fans,Pittsburgh Pirates,MLB,Laurel Hill,Laurel Hill,Laurel Hill,28351,34.80905,-79.54783,0,Convertible,White,0.64,28351,77,56,25,44,69,39,33,54,38,13,93,32,90,37,10,13
Fans,Pittsburgh Pirates,MLB,Lawson Heights,Latrobe,Latrobe,15650,40.32118,-79.37948,45,Casual,White,0.64,15650,234,316,262,337,305,462,160,244,300,287,530,779,867,703,620,337
Fans,Pittsburgh Pirates,MLB,Leechburg,Leechburg,Leechburg,15656,40.63896,-79.610962,60,Avid,White,0.64,15656,75,95,78,61,74,160,51,133,93,83,198,220,381,307,225,219
Fans,Pittsburgh Pirates,MLB,Leith-Hatfield,Uniontown,Uniontown,15401,39.944884,-79.770063,50,Casual,White,0.64,15401,559,649,304,474,312,319,103,189,460,326,370,829,1041,667,518,336
Fans,Pittsburgh Pirates,MLB,Liberty,Liberty,Liberty,64068,39.298945,-94.436314,38,Casual,White,0.64,64068,230,164,133,206,231,284,108,223,262,227,591,695,1063,1178,787,955
Fans,Pittsburgh Pirates,MLB,Lincoln,Lincoln,Lincoln,68508,40.818272,-96.703937,65,Avid,White,0.64,68508,419,225,248,189,233,212,90,317,201,163,272,136,259,39,94,49
Fans,Pittsburgh Pirates,MLB,Lower Burrell,New Kensington,New Kensington,15068,40.557925,-79.726079,48,Casual,White,0.64,15068,350,461,427,534,399,412,122,248,342,421,769,875,1453,880,624,807
Fans,Pittsburgh Pirates,MLB,Loyalhanna,Loyalhanna,Loyalhanna,15661,40.32257,-79.36226,50,Casual,White,0.64,15661,0,12,4,13,11,0,7,0,49,0,15,0,71,0,60,0
Fans,Pittsburgh Pirates,MLB,Lumber City,Mount Vernon,Mount Vernon,30445,32.163981,-82.588479,53,Casual,White,0.64,30445,29,13,40,26,13,42,36,43,10,0,22,17,29,23,27,16
Fans,Pittsburgh Pirates,MLB,Lumberport,Lumberport,Lumberport,26386,39.377263,-80.354173,0,Convertible,White,0.64,26386,27,15,21,67,36,13,12,4,16,30,99,109,73,30,40,36
Fans,Pittsburgh Pirates,MLB,Lyndora,Lyndora,Lyndora,16045,40.852774,-79.916718,75,Avid,White,0.64,16045,8,13,22,0,0,9,9,10,13,8,4,24,40,15,26,47
Fans,Pittsburgh Pirates,MLB,Mahaffey,Madisonville,Madisonville,77864,30.970828,-95.890751,0,Convertible,White,0.64,77864,75,44,72,55,27,8,8,54,47,15,127,160,222,93,88,65
Fans,Pittsburgh Pirates,MLB,Manor,Manor,Manor,78653,30.343501,-97.512902,53,Casual,White,0.64,78653,45,14,6,29,28,155,202,61,65,36,209,372,620,594,402,364
Fans,Pittsburgh Pirates,MLB,Marianna,Madisonville,Madisonville,77864,30.970828,-95.890751,87,Avid,White,0.64,77864,75,44,72,55,27,8,8,54,47,15,127,160,222,93,88,65
Fans,Pittsburgh Pirates,MLB,Marion Center,Madisonville,Madisonville,77864,30.970828,-95.890751,0,Convertible,White,0.64,77864,75,44,72,55,27,8,8,54,47,15,127,160,222,93,88,65
Fans,Pittsburgh Pirates,MLB,Martinsburg,Martinsburg,Martinsburg,25401,39.456903,-77.972754,43,Casual,White,0.64,25401,153,226,95,129,108,245,161,205,205,102,214,364,340,104,138,124
Fans,Pittsburgh Pirates,MLB,Masontown,Masontown,Masontown,26542,39.55231,-79.79784,37,Casual,White,0.64,26542,35,24,10,18,22,25,20,28,44,9,83,33,84,19,38,21
Fans,Pittsburgh Pirates,MLB,Mather,Madisonville,Madisonville,77864,30.970828,-95.890751,0,Convertible,White,0.64,77864,75,44,72,55,27,8,8,54,47,15,127,160,222,93,88,65
Fans,Pittsburgh Pirates,MLB,McCandless,Wexford,Wexford,15090,40.62646,-80.05589,40,Casual,White,0.64,15090,143,150,63,67,95,30,30,102,52,45,325,297,382,682,475,695
Fans,Pittsburgh Pirates,MLB,McDonald,Mc Donald,Mc Donald,15057,40.358657,-80.243904,49,Casual,White,0.64,15057,53,25,134,135,143,114,46,82,95,74,164,394,409,278,330,659
Fans,Pittsburgh Pirates,MLB,McGovern,Houston,Houston,15342,40.24646,-80.21145,56,Avid,White,0.64,15342,44,16,36,40,33,53,32,6,86,12,76,91,292,209,96,130
Fans,Pittsburgh Pirates,MLB,Meadowlands,Mc Queeney,Mc Queeney,78123,29.600748,-98.041576,33,Casual,White,0.64,78123,40,17,16,20,22,26,27,0,24,0,10,20,49,58,97,31
Fans,Pittsburgh Pirates,MLB,Meridian,Mc Queeney,Mc Queeney,78123,29.600748,-98.041576,60,Avid,White,0.64,78123,40,17,16,20,22,26,27,0,24,0,10,20,49,58,97,31
Fans,Pittsburgh Pirates,MLB,Meyersdale,Meyersdale,Meyersdale,15552,39.81369,-79.02475,22,Convertible,White,0.64,15552,48,66,71,64,60,47,17,51,40,74,142,109,277,96,74,84
Fans,Pittsburgh Pirates,MLB,Millheim,Milam,Milam,75959,31.512307,-93.861732,0,Convertible,White,0.64,75959,29,0,0,7,0,0,10,0,40,29,8,98,0,0,0,0
Fans,Pittsburgh Pirates,MLB,Millvale,Pittsburgh,Pittsburgh,15209,40.499771,-79.970593,54,Avid,White,0.64,15209,74,168,115,241,120,29,24,194,123,137,157,490,385,442,342,234
Fans,Pittsburgh Pirates,MLB,Monessen,Monessen,Monessen,15062,40.14841,-79.88783,47,Casual,White,0.64,15062,91,90,85,141,108,71,44,70,66,23,108,174,240,70,133,77
Fans,Pittsburgh Pirates,MLB,Monongahela,Milam,Milam,75959,31.512307,-93.861732,49,Casual,White,0.64,75959,29,0,0,7,0,0,10,0,40,29,8,98,0,0,0,0
Fans,Pittsburgh Pirates,MLB,Morrisville,Richeyville,Richeyville,15358,40.056347,-79.992554,0,Convertible,White,0.64,15358,7,0,28,5,15,8,13,15,24,0,0,13,76,44,28,0
Fans,Pittsburgh Pirates,MLB,Mount Ephraim,Mount Ephraim,Mount Ephraim,8059,39.886463,-75.094068,0,Convertible,White,0.64,8059,83,21,56,38,58,31,26,15,29,37,118,61,164,124,118,175
Fans,Pittsburgh Pirates,MLB,Mount Lebanon,Pittsburgh,Pittsburgh,15228,40.369569,-80.043925,36,Casual,White,0.64,15228,92,101,95,44,134,100,54,77,105,90,207,253,396,454,545,623
Fans,Pittsburgh Pirates,MLB,Murrysville,Murrysville,Murrysville,15668,40.4284,-79.69754,47,Casual,White,0.64,15668,48,15,61,41,41,70,36,67,148,94,168,154,333,429,325,418
Fans,Pittsburgh Pirates,MLB,Natrona Heights,Natrona Heights,Natrona Heights,15065,40.6234,-79.72977,45,Casual,White,0.64,15065,175,170,81,131,99,116,69,138,90,157,163,308,326,314,212,260
Fans,Pittsburgh Pirates,MLB,New Alexandria,New Alexandria,New Alexandria,15670,40.396655,-79.444008,34,Casual,White,0.64,15670,0,26,65,15,12,24,19,22,12,45,90,79,90,117,104,35
Fans,Pittsburgh Pirates,MLB,New Beaver,Savage,Savage,55378,44.751113,-93.367975,0,Convertible,White,0.64,55378,33,40,56,42,39,175,141,69,86,110,245,449,682,810,663,965
Fans,Pittsburgh Pirates,MLB,New Bedford,Savage,Savage,55378,44.751113,-93.367975,0,Convertible,White,0.64,55378,33,40,56,42,39,175,141,69,86,110,245,449,682,810,663,965
Fans,Pittsburgh Pirates,MLB,New Castle,Savage,Savage,55378,44.751113,-93.367975,37,Casual,White,0.64,55378,33,40,56,42,39,175,141,69,86,110,245,449,682,810,663,965
Fans,Pittsburgh Pirates,MLB,New Castle Northwest,New Castle,New Castle,16105,41.024051,-80.345444,54,Avid,White,0.64,16105,107,88,177,189,200,174,70,202,90,259,282,364,546,515,167,360
Fans,Pittsburgh Pirates,MLB,New Cumberland,New Cumberland,New Cumberland,17070,40.23231,-76.8847,33,Casual,White,0.64,17070,147,31,163,151,189,84,38,118,132,159,323,294,784,489,339,441
Fans,Pittsburgh Pirates,MLB,New Eagle,New Eagle,New Eagle,15067,40.20785,-79.94699,0,Convertible,White,0.64,15067,59,28,20,28,42,31,19,20,66,38,89,65,100,50,9,38
Fans,Pittsburgh Pirates,MLB,New Martinsville,Savage,Savage,55378,44.751113,-93.367975,38,Casual,White,0.64,55378,33,40,56,42,39,175,141,69,86,110,245,449,682,810,663,965
Fans,Pittsburgh Pirates,MLB,New Salem,Savage,Savage,55378,44.751113,-93.367975,61,Avid,White,0.64,55378,33,40,56,42,39,175,141,69,86,110,245,449,682,810,663,965
Fans,Pittsburgh Pirates,MLB,New Stanton,New Stanton,New Stanton,15672,40.24375,-79.658436,48,Casual,White,0.64,15672,22,17,17,40,51,49,27,78,22,13,73,89,127,86,51,78
Fans,Pittsburgh Pirates,MLB,New Waterford,Savage,Savage,55378,44.751113,-93.367975,0,Convertible,White,0.64,55378,33,40,56,42,39,175,141,69,86,110,245,449,682,810,663,965
Fans,Pittsburgh Pirates,MLB,North Vandergrift-Pleasant View,Nolanville,Nolanville,76559,31.07879,-97.60557,53,Casual,White,0.64,76559,31,77,42,28,74,35,31,0,65,121,42,104,153,94,92,61
Fans,Pittsburgh Pirates,MLB,North Versailles,North Versailles,North Versailles,15137,40.37809,-79.80803,40,Casual,White,0.64,15137,111,110,84,112,116,125,72,236,148,88,292,237,394,193,101,76
Fans,Pittsburgh Pirates,MLB,Oak Hills,House Springs,House Springs,63051,38.40894,-90.57012,58,Avid,White,0.64,63051,45,82,99,113,162,133,58,113,92,99,282,286,407,361,179,190
Fans,Pittsburgh Pirates,MLB,Oakdale,Oakdale,Oakdale,11769,40.738322,-73.131797,41,Casual,White,0.64,11769,104,48,31,4,40,136,75,14,40,37,90,79,175,282,106,168
Fans,Pittsburgh Pirates,MLB,Oakland,Oakland,Oakland,7436,41.023402,-74.238623,23,Convertible,White,0.64,7436,33,23,15,31,26,15,12,70,8,48,71,165,260,191,209,543
Fans,Pittsburgh Pirates,MLB,Oakmont,Oakmont,Oakmont,15139,40.521697,-79.83621,42,Casual,White,0.64,15139,70,45,112,77,65,57,37,82,77,79,97,196,221,255,110,180
Fans,Pittsburgh Pirates,MLB,Oakwood,Bedford,Bedford,44146,41.389054,-81.536842,32,Casual,White,0.64,44146,233,132,287,120,74,164,72,145,165,204,306,305,369,218,205,178
Fans,Pittsburgh Pirates,MLB,Ohioville,Nolanville,Nolanville,76559,31.07879,-97.60557,36,Casual,White,0.64,76559,31,77,42,28,74,35,31,0,65,121,42,104,153,94,92,61
Fans,Pittsburgh Pirates,MLB,Orchard Hills,Nolanville,Nolanville,76559,31.07879,-97.60557,49,Casual,White,0.64,76559,31,77,42,28,74,35,31,0,65,121,42,104,153,94,92,61
Fans,Pittsburgh Pirates,MLB,Parsons,Palo Pinto,Palo Pinto,76484,32.76735,-98.29866,0,Convertible,White,0.64,76484,0,0,4,0,0,0,10,1,8,20,8,25,44,7,0,34
Fans,Pittsburgh Pirates,MLB,Patterson Township,Beaver Falls,Beaver Falls,15010,40.75201,-80.31923,56,Avid,White,0.64,15010,328,257,163,426,293,240,97,152,257,338,465,705,838,803,496,543
Fans,Pittsburgh Pirates,MLB,Perryopolis,Perryopolis,Perryopolis,15473,40.064564,-79.775594,47,Casual,White,0.64,15473,90,24,41,46,57,36,21,10,12,33,88,114,145,147,77,53
Fans,Pittsburgh Pirates,MLB,Philipsburg,Pecos,Pecos,79772,31.446678,-103.57906,44,Casual,White,0.64,79772,109,87,49,72,74,88,77,13,74,84,76,71,289,115,48,242
Fans,Pittsburgh Pirates,MLB,Pine Grove Mills,Pecos,Pecos,79772,31.446678,-103.57906,0,Convertible,White,0.64,79772,109,87,49,72,74,88,77,13,74,84,76,71,289,115,48,242
Fans,Pittsburgh Pirates,MLB,Pleasantville,Pleasantville,Pleasantville,10570,41.131069,-73.792214,0,Convertible,White,0.64,10570,37,22,0,6,63,9,10,49,44,12,112,105,139,163,193,335
Fans,Pittsburgh Pirates,MLB,Plum,Pittsburgh,Pittsburgh,15239,40.483674,-79.738073,49,Casual,White,0.64,15239,64,63,99,108,118,171,74,164,223,100,232,569,714,763,556,580
Fans,Pittsburgh Pirates,MLB,Point Marion,Pecos,Pecos,79772,31.446678,-103.57906,0,Convertible,White,0.64,79772,109,87,49,72,74,88,77,13,74,84,76,71,289,115,48,242
Fans,Pittsburgh Pirates,MLB,Portage,Portage,Portage,49002,42.193793,-85.563901,62,Avid,White,0.64,49002,153,199,104,181,161,132,60,104,102,329,497,534,681,431,397,410
Fans,Pittsburgh Pirates,MLB,Princeville,Pecos,Pecos,79772,31.446678,-103.57906,0,Convertible,White,0.64,79772,109,87,49,72,74,88,77,13,74,84,76,71,289,115,48,242
Fans,Pittsburgh Pirates,MLB,Pymatuning Central,Linesville,Linesville,16424,41.624388,-80.452295,60,Avid,White,0.64,16424,43,46,76,61,56,80,27,73,93,38,106,150,163,63,41,72
Fans,Pittsburgh Pirates,MLB,Pymatuning North,Linesville,Linesville,16424,41.624388,-80.452295,0,Convertible,White,0.64,16424,43,46,76,61,56,80,27,73,93,38,106,150,163,63,41,72
Fans,Pittsburgh Pirates,MLB,Reserve Township,Pittsburgh,Pittsburgh,15212,40.456939,-79.990055,72,Avid,White,0.64,15212,238,249,236,224,346,175,70,286,248,351,394,532,780,590,457,433
Fans,Pittsburgh Pirates,MLB,Reynoldsville,Reynoldsville,Reynoldsville,15851,41.095556,-78.886154,40,Casual,White,0.64,15851,100,91,88,97,91,75,27,51,96,51,149,207,210,129,164,70
Fans,Pittsburgh Pirates,MLB,Ridgway,Ridgway,Ridgway,15853,41.362112,-78.726238,59,Avid,White,0.64,15853,131,42,65,67,52,108,62,90,48,106,138,171,242,159,69,129
Fans,Pittsburgh Pirates,MLB,Ross Township,Pittsburgh,Pittsburgh,15229,40.520343,-80.037048,45,Casual,White,0.64,15229,112,97,107,116,110,117,60,97,111,98,262,503,547,477,287,397
Fans,Pittsburgh Pirates,MLB,Rouseville,Rouseville,Rouseville,16344,41.471714,-79.688057,55,Avid,White,0.64,16344,4,12,5,0,13,7,6,4,8,6,13,21,10,12,1,4
Fans,Pittsburgh Pirates,MLB,Rural Valley,Rural Valley,Rural Valley,16249,40.79923,-79.31448,48,Casual,White,0.64,16249,20,4,8,13,19,9,6,26,25,24,30,52,70,83,48,31
Fans,Pittsburgh Pirates,MLB,Saint Michael,Saint Michael,Saint Michael,55376,45.20996,-93.66496,81,Avid,White,0.64,55376,108,64,0,51,14,75,56,60,67,30,76,215,451,732,493,883
Fans,Pittsburgh Pirates,MLB,Sandy,Sandy,Sandy,84093,40.595025,-111.824566,0,Convertible,White,0.64,84093,79,38,60,130,52,97,59,103,74,70,179,283,508,582,433,893
Fans,Pittsburgh Pirates,MLB,Sarver,Sarver,Sarver,16055,40.720919,-79.76262,46,Casual,White,0.64,16055,111,13,58,62,100,71,51,60,42,22,168,184,344,195,173,187
Fans,Pittsburgh Pirates,MLB,Scott Township,Jermyn,Jermyn,18433,41.53091,-75.54546,57,Avid,White,0.64,18433,60,60,84,54,71,47,24,56,108,17,125,259,191,162,121,204
Fans,Pittsburgh Pirates,MLB,Scottdale,Scottdale,Scottdale,15683,40.10035,-79.58698,53,Casual,White,0.64,15683,168,69,71,269,125,117,58,74,75,115,118,216,266,191,179,94
Fans,Pittsburgh Pirates,MLB,Sewickley Heights,Sewickley,Sewickley,15143,40.568133,-80.146809,36,Casual,White,0.64,15143,76,35,141,75,189,127,45,141,74,149,220,389,553,351,396,548
Fans,Pittsburgh Pirates,MLB,Shinnston,Seaboard,Seaboard,27876,36.490454,-77.442173,0,Convertible,White,0.64,27876,0,0,0,0,0,13,19,0,10,0,26,29,28,3,0,2
Fans,Pittsburgh Pirates,MLB,Sigel,Seaboard,Seaboard,27876,36.490454,-77.442173,0,Convertible,White,0.64,27876,0,0,0,0,0,13,19,0,10,0,26,29,28,3,0,2
Fans,Pittsburgh Pirates,MLB,Sligo,Seaboard,Seaboard,27876,36.490454,-77.442173,0,Convertible,White,0.64,27876,0,0,0,0,0,13,19,0,10,0,26,29,28,3,0,2
Fans,Pittsburgh Pirates,MLB,Smethport,Smethport,Smethport,16749,41.81117,-78.44474,0,Convertible,White,0.64,16749,50,17,55,89,30,41,23,38,35,76,45,111,129,118,36,65
Fans,Pittsburgh Pirates,MLB,South Connellsville,Solvang,Solvang,93463,34.648841,-120.170111,28,Casual,White,0.64,93463,44,42,33,24,20,13,15,35,30,29,103,102,298,131,132,257
Fans,Pittsburgh Pirates,MLB,South Park Township,Library,Library,15129,40.303119,-79.997567,69,Avid,White,0.64,15129,26,37,85,13,189,92,47,19,169,128,186,220,362,208,200,442
Fans,Pittsburgh Pirates,MLB,Speers,Charleroi,Charleroi,15022,40.135834,-79.932907,33,Casual,White,0.64,15022,179,137,141,70,129,110,53,159,107,127,127,276,296,172,143,177
Fans,Pittsburgh Pirates,MLB,Stoneboro,State Center,State Center,50247,42.02551,-93.144785,0,Convertible,White,0.64,50247,3,11,29,29,10,51,40,31,8,14,20,55,81,47,88,63
Fans,Pittsburgh Pirates,MLB,Stonewood,State Center,State Center,50247,42.02551,-93.144785,0,Convertible,White,0.64,50247,3,11,29,29,10,51,40,31,8,14,20,55,81,47,88,63
Fans,Pittsburgh Pirates,MLB,Stormstown,State Center,State Center,50247,42.02551,-93.144785,0,Convertible,White,0.64,50247,3,11,29,29,10,51,40,31,8,14,20,55,81,47,88,63
Fans,Pittsburgh Pirates,MLB,Strattanville,State Center,State Center,50247,42.02551,-93.144785,0,Convertible,White,0.64,50247,3,11,29,29,10,51,40,31,8,14,20,55,81,47,88,63
Fans,Pittsburgh Pirates,MLB,Sugarcreek,Franklin,Franklin,16323,41.335291,-79.783172,52,Casual,White,0.64,16323,195,184,197,134,196,208,99,176,212,128,377,447,588,278,223,308
Fans,Pittsburgh Pirates,MLB,Summerville,State Center,State Center,50247,42.02551,-93.144785,0,Convertible,White,0.64,50247,3,11,29,29,10,51,40,31,8,14,20,55,81,47,88,63
Fans,Pittsburgh Pirates,MLB,Tarentum,Tarentum,Tarentum,15084,40.60146,-79.75977,63,Avid,White,0.64,15084,78,251,83,81,135,162,106,86,150,205,219,296,458,220,116,97
Fans,Pittsburgh Pirates,MLB,Thompsonville,Canonsburg,Canonsburg,15317,40.26257,-80.18728,44,Casual,White,0.64,15317,175,205,210,214,271,185,75,307,271,271,774,779,1470,1254,879,1386
